hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,373230283,68247179.0,18.0,2.7
asels,4332155840,-205660206.0,-5.0,-15.86
reedr,306324308,-22465440.0,-7.000000000000001,-0.54
miatk,1322131820,-49806877.0,-4.0,-1.59
sdttr,223846616,4986729.0,2.0,4.73
ingrm,13368170,-3410325.0,-26.0,-99.28
atatp,120474576,5483992.0,5.0,6.34
alctl,70458950,-10631411.0,-15.0,-20.48
karel,77611746,1529199.0,2.0,0.17
aztek,15673568,-1790101.0,-11.0,-0.45
httbt,18353337,-130131.0,-1.0,-0.26
logo,52801531,-8127451.0,-15.0,-20.63
ardyz,64458707,-16368921.0,-25.0,-10.18
indes,149162734,25208030.0,17.0,1.61
mobtl,80121097,-2167957.0,-3.0,-0.35
penta,27759662,167611.0,1.0,0.08
netas,114446358,16466706.0,14.000000000000002,9.04
arena,20712022,3142481.0,15.0,3.76
escom,207550098,-17496516.0,-8.0,-0.38
papil,101191694,-8767420.0,-9.0,-1.35
forte,265758599,-42911610.0,-16.0,-17.25
link,179370065,13031002.0,7.000000000000001,0.38
vbtyz,16068532,387093.0,2.0,0.47
fonet,295959834,17901568.0,6.0,0.3
mtrks,9257357,746620.0,8.0,1.72
edata,214993371,27308135.0,13.0,2.3
kfein,20660798,1859780.0,9.0,0.75
pkart,110676913,12445940.0,11.0,8.96
obase,8888723,-1404751.0,-16.0,-5.33
kront,32237171,816719.0,3.0,0.52
smart,85838713,-8977347.0,-10.0,-3.23
dgate,20996881,-2039716.0,-10.0,-7.06
despc,13306992,1936741.0,15.0,5.64
manas,357437974,-27038807.0,-8.0,-1.87
odine,266423372,-22547590.0,-8.0,-74.07
patek,182028253,-4516946.0,-2.0,-0.44
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,87743591,13627409.0,16.0,13.76
ekgyo,2118026888,20521077.0,1.0,0.19
zrgyo,9545061,757334.0,8.0,1.72
srvgy,119555589,-1097289.0,-1.0,-0.03
rygyo,71511991,17848248.0,25.0,7.55
isgyo,14885412,63909.0,0.0,0.09
basgz,11977330,-304726.0,-3.0,-1.29
aksgy,39449779,-489828.0,-1.0,-0.11
ozkgy,87392995,-4812501.0,-6.0,-0.68
dggyo,2835631,-581950.0,-21.0,-5.66
psgyo,479391167,14537794.0,3.0,0.07
yggyo,89996583,5601254.0,6.0,13.2
akmgy,53181510,3940008.0,7.000000000000001,21.31
asgyo,28392152,-2477992.0,-9.0,-0.93
hlgyo,691273496,42749803.0,6.0,0.32
adgyo,63526890,-1373803.0,-2.0,-1.29
akfgy,46318778,8777791.0,19.0,0.53
tsgyo,11877699,-754987.0,-6.0,-0.41
surgy,107064713,-7328737.0,-7.000000000000001,-3.77
klgyo,94022062,1557988.0,2.0,0.09
algyo,459980998,-20688375.0,-4.0,-0.28
kzbgy,200669500,13598373.0,7.000000000000001,0.23
sngyo,109526945,10509024.0,10.0,0.34
vkgyo,377436203,106516282.0,28.000000000000004,0.78
pekgy,3591918964,849273328.0,24.0,3.25
fzlgy,883372488,-17165508.0,-2.0,-0.31
begyo,162327093,-6581107.0,-4.0,-0.19
segyo,32435340,-1843344.0,-6.0,-0.26
pehol,1548938029,-160111599.0,-10.0,-1.79
nugyo,13762054,-1910924.0,-14.000000000000002,-1.26
agyo,5332303,-384527.0,-7.000000000000001,-0.61
dzgyo,21333149,1598904.0,7.000000000000001,0.58
msgyo,127472385,1822223.0,1.0,0.12
mrgyo,541907704,-22528439.0,-4.0,-0.06
krgyo,17649544,-907751.0,-5.0,-0.14
ozgyo,10328575,-1309541.0,-13.0,-0.25
kgyo,202241044,20031380.0,10.0,0.87
ygyo,11923551,0.0,0.0,0.0
avgyo,10990328,-222335.0,-2.0,-0.24
tdgyo,10024315,-954267.0,-10.0,-1.66
atagy,1994544,-20958.0,-1.0,-0.13
idgyo,17501665,8855687.0,51.0,2.17
mhrgy,12546633,-293414.0,-2.0,-0.08
avpgy,34543163,4210806.0,12.0,6.14
vrgyo,47183256,-2083352.0,-4.0,-0.1
kzgyo,67529278,9442211.0,14.000000000000002,3.23
eygyo,44700227,-746877.0,-2.0,-0.05
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2936606018,-181181418.0,-6.0,-8.1
isctr,4747930198,-374675133.0,-8.0,-1.04
halkb,984429473,-48662669.0,-5.0,-1.82
vakbn,626849198,-57723182.0,-9.0,-2.87
akbnk,5336918264,-458562152.0,-9.0,-5.94
skbnk,393710588,82980146.0,21.0,2.26
albrk,158391760,1987139.0,1.0,0.1
ykbnk,3936322479,184066584.0,5.0,1.61
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,284564778,-7199998.0,-3.0,-2.26
arclk,103075043,-24687353.0,-24.0,-26.31
asels,4332155840,-205660206.0,-5.0,-15.86
astor,3679790274,226382024.0,6.0,12.86
bimas,2921006514,-936026047.0,-32.0,-221.93
ekgyo,2118026888,20521077.0,1.0,0.19
enkai,428769393,-17811183.0,-4.0,-3.9
eregl,5878869945,1053940606.0,18.0,5.19
froto,844199195,-101121723.0,-12.0,-12.02
gubrf,691791572,-109498063.0,-16.0,-77.1
hekts,242994503,-24028579.0,-10.0,-0.29
kchol,2300314090,12130130.0,1.0,1.02
trmet,280158232,-5577152.0,-2.0,-2.47
tralt,3095270358,-214942106.0,-7.000000000000001,-3.07
krdmd,1915357943,-121139319.0,-6.0,-2.02
odas,545367948,58712589.0,11.0,0.67
petkm,1737654487,-19707697.0,-1.0,-0.23
pgsus,1378416225,-160909458.0,-12.0,-20.71
sahol,2515548287,-283298652.0,-11.0,-10.07
sasa,3485207239,-180889495.0,-5.0,-0.12
sise,1382482429,-178909172.0,-13.0,-5.71
