hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,303435431,15401560.0,5.0,0.86
asels,16407934861,1278160120.0,8.0,29.8
reedr,149929031,29688782.0,20.0,1.34
miatk,1098449520,-198126818.0,-18.0,-6.14
sdttr,132334351,7989983.0,6.0,14.66
ingrm,11548634,-653080.0,-6.0,-22.15
atatp,740932999,47817173.0,6.0,17.34
alctl,63441583,-3820923.0,-6.0,-10.38
karel,150865288,-20476871.0,-14.000000000000002,-1.37
aztek,17693098,-1334977.0,-8.0,-0.33
httbt,11943839,800224.0,7.000000000000001,2.5
logo,54660394,-8782170.0,-16.0,-21.44
ardyz,318757890,-72879057.0,-23.0,-15.99
indes,59927398,506380.0,1.0,0.09
mobtl,44338384,-2018952.0,-5.0,-0.67
penta,15490493,414773.0,3.0,0.36
netas,21144955,1166319.0,6.0,3.63
arena,88922191,-2729956.0,-3.0,-0.78
escom,97428895,-10116486.0,-10.0,-0.56
papil,61199983,-15575547.0,-25.0,-3.45
forte,131267405,16889219.0,13.0,13.5
link,98029332,-5445904.0,-6.0,-0.35
vbtyz,154933322,8538874.0,6.0,1.87
fonet,101289707,12287838.0,12.0,0.64
mtrks,43451630,-2931856.0,-7.000000000000001,-1.95
edata,64235017,531301.0,1.0,0.16
kfein,66538343,-19707578.0,-30.0,-2.67
pkart,48602404,-4767901.0,-10.0,-12.85
obase,46832654,-9920.0,-0.0,-0.01
kront,100400065,-10489307.0,-10.0,-2.52
smart,161310226,-26046706.0,-16.0,-4.44
dgate,133973343,9011738.0,7.000000000000001,7.48
despc,176635786,-3493376.0,-2.0,-0.99
manas,562385497,66401635.0,12.0,3.68
odine,810115321,172847290.0,21.0,506.78
patek,166188316,8007434.0,5.0,0.99
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,70109046,-14092054.0,-20.0,-19.42
ekgyo,3379245281,-422347235.0,-12.0,-2.35
zrgyo,11668545,-162075.0,-1.0,-0.25
srvgy,107977153,-8873177.0,-8.0,-0.21
rygyo,29461441,16071359.0,55.00000000000001,17.5
isgyo,95372968,4548238.0,5.0,1.21
basgz,13701377,-1031011.0,-8.0,-3.48
aksgy,24426218,-7306388.0,-30.0,-2.81
ozkgy,31138900,2652219.0,9.0,1.09
dggyo,5043021,-1949112.0,-39.0,-14.9
psgyo,3096665042,336400547.0,11.0,0.43
yggyo,20729373,-7618664.0,-37.0,-79.51
akmgy,5908781,-1803954.0,-31.0,-74.21
asgyo,37642464,1824490.0,5.0,0.57
hlgyo,89765556,-12267475.0,-14.000000000000002,-0.68
adgyo,20800224,769467.0,4.0,1.94
akfgy,48648255,-3739896.0,-8.0,-0.21
tsgyo,5685299,-1952460.0,-34.0,-2.12
surgy,149512598,-8297089.0,-6.0,-3.83
klgyo,24346736,1558395.0,6.0,0.3
algyo,101649102,9065112.0,9.0,0.32
kzbgy,43569145,-706357.0,-2.0,-0.04
sngyo,169903275,-44076031.0,-26.0,-0.87
vkgyo,21755484,-1534876.0,-7.000000000000001,-0.19
pekgy,864928052,42590617.0,5.0,0.74
fzlgy,375441028,-85396767.0,-23.0,-2.96
begyo,19028441,609815.0,3.0,0.12
segyo,15881719,-2191365.0,-14.000000000000002,-0.6
pehol,1011045229,37165081.0,4.0,1.59
nugyo,53125878,7076215.0,13.0,1.27
agyo,5825244,2330157.0,40.0,3.05
dzgyo,20360786,-3402095.0,-17.0,-1.31
msgyo,11559688,-2024458.0,-18.0,-1.05
mrgyo,149927369,5089445.0,3.0,0.05
krgyo,18287579,1828526.0,10.0,0.25
ozgyo,205630098,-28744046.0,-14.000000000000002,-0.31
kgyo,113122693,-6329379.0,-6.0,-0.56
avgyo,102205230,-16943252.0,-17.0,-2.68
tdgyo,9432175,-146040.0,-2.0,-0.25
atagy,1711948,-463240.0,-27.0,-2.99
idgyo,8687781,2228278.0,26.0,1.14
mhrgy,65971459,8111890.0,12.0,0.46
avpgy,20480158,2565053.0,13.0,6.62
vrgyo,21745928,5825188.0,27.0,0.52
kzgyo,39407103,3397415.0,9.0,1.85
eygyo,19358638,350741.0,2.0,0.04
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2553431938,228432993.0,9.0,11.26
isctr,6803101464,135252698.0,2.0,0.26
halkb,1527833208,-74513496.0,-5.0,-1.77
vakbn,753734706,-17867780.0,-2.0,-0.72
akbnk,8847895856,160632057.0,2.0,1.23
skbnk,39650204,0.0,0.0,0.0
albrk,62005570,-6918912.0,-11.0,-0.91
ykbnk,9399627566,76471409.0,1.0,0.27
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,241508016,-11518241.0,-5.0,-5.07
arclk,96948753,11462132.0,12.0,11.67
