tekno,10010111757.0,-691164714.3,-6.9,12,24
gyo,21789918060.7,-273673535.0,-1.3,17,29
banka,22864883463.8,-3976557812.7,-17.4,0,8
bist30,63208506030.9,-5013311205.7,-7.9,6,20
harz,21209896086.8,-537122505.7,-2.5,28,66
bist500,118227098587.3,-6909036544.9,-5.8,127,270
enerji,4352522813.2,-280304744.1,-6.4,3,29
bist100,93303925805.3,-7000698877.3,-7.5,19,73
fonlar,884692690.4,-543071517.5,-61.4,0,10
fin_sigorta,2261485677.7,-80614952.7,-3.6,1,9
cim_ins,3560375186.6,-80712063.4,-2.3,7,16
bist_100_disi,39075461665.1,-1477713735.5,-3.8,113,213
