tekno,12192461981.6,-878949728.5,-7.2,21,15
gyo,12694078473.1,678063618.5,5.3,32,14
banka,22055548096.6,266537918.5,1.2,6,2
bist30,62340041193.1,2881149906.3,4.6,17,8
harz,19872849547.8,-487733125.1,-2.5,51,44
bist500,109548997655.4,2092141742.1,1.9,215,181
enerji,8047964339.4,-14400230.8,-0.2,18,14
bist100,89210057766.7,3521537475.0,3.9,53,38
fonlar,118947123.8,11970847.4,10.1,6,5
fin_sigorta,4978450552.0,55651190.5,1.1,8,3
cim_ins,5173669021.7,-75086656.1,-1.5,13,10
bist_100_disi,37750789080.4,-73781676.5,-0.2,173,152
