tekno,18603066748.2,1193668876.2,6.4,13,22
gyo,12876172035.3,688438934.8,5.3,26,20
banka,43078001167.3,6222043266.0,14.4,5,0
bist30,105811472578.7,11689652635.8,11.0,19,4
harz,47039028758.7,-302904661.7,-0.6,57,38
bist500,160302441117.6,9776234459.4,6.1,238,149
enerji,10260831504.1,211663592.1,2.1,21,11
bist100,145775923296.4,12591779899.1,8.6,66,22
fonlar,1819231147.6,-19172546.9,-1.1,5,3
fin_sigorta,3021402198.6,398377260.4,13.2,9,2
cim_ins,2106536766.5,50571982.6,2.4,13,10
bist_100_disi,49476202459.0,-218939543.2,-0.4,184,135
