tekno,12651396982.9,-1246093440.0,-9.8,13,23
gyo,9984761641.4,-53911995.9,-0.5,18,26
banka,20497188200.1,-661739860.7,-3.2,3,5
bist30,69493904828.2,7890888512.5,11.4,21,4
harz,20081981966.7,-168358661.1,-0.8,43,52
bist500,118503910529.4,3725245658.6,3.1,193,200
enerji,10199527364.0,106416683.7,1.0,18,14
bist100,99371594949.1,8809173344.4,8.9,56,34
fonlar,200571806.5,52687340.2,26.3,5,3
fin_sigorta,2785919511.7,31905193.2,1.1,4,7
cim_ins,6060837815.6,-339302820.1,-5.6,6,17
bist_100_disi,47456665994.3,-114291231.5,-0.2,145,178
