hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,159305279,58466562.0,37.0,6.18
asels,14393066710,98047678.0,1.0,2.42
reedr,326789061,43897319.0,13.0,0.97
miatk,633559169,-93661423.0,-15.0,-4.88
sdttr,231186991,-4976843.0,-2.0,-5.34
ingrm,12954791,-569788.0,-4.0,-17.59
atatp,602554627,62856985.0,10.0,25.59
alctl,72518761,1768552.0,2.0,3.81
karel,159334279,-7559408.0,-5.0,-0.49
aztek,35609860,6882292.0,19.0,0.9
httbt,18247250,-2104972.0,-12.0,-4.29
logo,67046841,-506963.0,-1.0,-1.04
ardyz,315468133,-46849542.0,-15.0,-10.19
indes,47737260,3444056.0,7.000000000000001,0.81
mobtl,120908905,-8743606.0,-7.000000000000001,-1.07
penta,11571408,-714161.0,-6.0,-0.83
netas,17189587,2047390.0,12.0,7.45
arena,27657338,-2600480.0,-9.0,-2.35
escom,172069615,13371839.0,8.0,0.42
papil,367359322,160719845.0,44.0,6.28
forte,169969648,35213870.0,21.0,22.36
link,100853707,-15596148.0,-15.0,-0.98
vbtyz,31106506,968300.0,3.0,0.91
fonet,178988162,9311211.0,5.0,0.27
mtrks,29230265,-8422547.0,-28.999999999999996,-7.91
edata,116286343,10429531.0,9.0,1.59
kfein,37211671,1945757.0,5.0,0.47
pkart,224027759,28770336.0,13.0,18.03
obase,55422495,18702337.0,34.0,15.82
kront,23161266,-1404493.0,-6.0,-1.38
smart,85707565,2554905.0,3.0,0.77
dgate,34075020,7476418.0,22.0,23.22
despc,107706180,26121532.0,24.0,12.23
manas,860060542,24572100.0,3.0,0.98
odine,613863535,35752977.0,6.0,125.76
patek,283057913,47200665.0,17.0,3.64
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,98105024,-15941823.0,-16.0,-16.03
ekgyo,2908561351,668261018.0,23.0,4.73
zrgyo,33461211,8239814.0,25.0,4.44
srvgy,32852155,-4716183.0,-14.000000000000002,-0.38
rygyo,36006578,13841494.0,38.0,12.48
isgyo,102663008,-15490279.0,-15.0,-4.11
basgz,8440187,519324.0,6.0,2.85
aksgy,14500748,-4415355.0,-30.0,-2.93
ozkgy,25639178,7370601.0,28.999999999999996,3.89
dggyo,7324756,-2988126.0,-41.0,-15.64
psgyo,925575903,139167129.0,15.0,0.5
yggyo,17503393,1822240.0,10.0,22.96
akmgy,8703996,-375910.0,-4.0,-10.84
asgyo,33895359,3488892.0,10.0,1.25
hlgyo,91356871,-6482961.0,-7.000000000000001,-0.4
adgyo,33547566,8220140.0,25.0,12.42
akfgy,29390308,322961.0,1.0,0.03
tsgyo,5078259,311236.0,6.0,0.39
surgy,135579206,-14364699.0,-11.0,-7.49
klgyo,69212913,439500.0,1.0,0.03
algyo,202185458,54419180.0,27.0,1.01
kzbgy,84367052,17188867.0,20.0,0.46
sngyo,73913394,-354759.0,-0.0,-0.02
vkgyo,40086422,6325651.0,16.0,0.42
pekgy,1261226804,-40568649.0,-3.0,-0.48
fzlgy,229644182,-63004809.0,-27.0,-3.87
begyo,16719841,1679044.0,10.0,0.38
segyo,16370775,593627.0,4.0,0.16
pehol,898004991,61369793.0,7.000000000000001,2.81
nugyo,12894087,1158030.0,9.0,0.82
agyo,2604298,505905.0,19.0,1.52
dzgyo,14179225,1038208.0,7.000000000000001,0.6
msgyo,15925817,136442.0,1.0,0.05
mrgyo,79254436,-11818739.0,-15.0,-0.22
krgyo,13015378,-48930.0,-0.0,-0.01
ozgyo,21713009,6467380.0,30.0,0.64
kgyo,253870948,2691177.0,1.0,0.1
avgyo,7189561,1904111.0,26.0,4.32
tdgyo,12856165,2400547.0,19.0,2.95
atagy,2813181,-919240.0,-33.0,-3.81
idgyo,4100328,-84792.0,-2.0,-0.09
mhrgy,11165282,193872.0,2.0,0.06
avpgy,28232860,2024867.0,7.000000000000001,3.86
vrgyo,29278854,-1558657.0,-5.0,-0.1
kzgyo,26105654,-3096973.0,-12.0,-2.58
eygyo,99882722,-13868980.0,-14.000000000000002,-0.37
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,4108294118,-121705025.0,-3.0,-3.72
isctr,9828880010,-1618039808.0,-16.0,-2.21
halkb,1956337237,-411057838.0,-21.0,-7.95
vakbn,1188940718,-181628055.0,-15.0,-4.7
akbnk,7161715294,727351376.0,10.0,6.81
skbnk,1044010689,-67439227.0,-6.0,-1.18
albrk,115192157,12082439.0,10.0,0.85
ykbnk,7227323700,529996015.0,7.000000000000001,2.44
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,662267198,197175809.0,30.0,32.25
arclk,98045978,15877932.0,16.0,15.95
asels,14393066710,98047678.0,1.0,2.42
astor,10708448037,905804004.0,8.0,24.82
bimas,4962122052,909717566.0,18.0,72.4
ekgyo,2908561351,668261018.0,23.0,4.73
enkai,1011804940,-5578112.0,-1.0,-0.5
eregl,5174390990,807079504.0,16.0,6.75
froto,1711510440,-131130251.0,-8.0,-6.36
gubrf,843178387,-49530178.0,-6.0,-23.97
hekts,1368679947,-16888017.0,-1.0,-0.04
kchol,4709094806,286296236.0,6.0,12.18
trmet,776624745,-76314162.0,-10.0,-11.49
tralt,5325098337,-170124632.0,-3.0,-1.61
krdmd,3520021811,549584411.0,16.0,6.93
odas,416161139,-27794770.0,-7.000000000000001,-0.56
petkm,3471677688,273781147.0,8.0,1.73
pgsus,1853965141,-53952.0,-0.0,-0.0
sahol,4117761021,18698999.0,0.0,0.4
sasa,9917608832,2314948505.0,23.0,0.59
sise,1814479747,195468062.0,11.0,4.8
tavhl,837458541,128482205.0,15.0,41.45
tcell,2560135777,211783579.0,8.0,9.07
thyao,15230166298,1057188887.0,7.000000000000001,22.68
toaso,1174340507,-118944786.0,-10.0,-30.86
tuprs,12456570435,2908220636.0,23.0,70.9
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,33985681,-3405566.0,-10.0,-1.58
a1cap,61027032,-15432.0,-0.0,-0.0
adgyo,33547566,8220140.0,25.0,12.42
agrot,73758344,1048044.0,1.0,0.04
ahgaz,205969153,24626575.0,12.0,4.22
akfye,881054848,158963364.0,18.0,4.95
alfas,142466234,10923167.0,8.0,3.52
asgyo,33895359,3488892.0,10.0,1.25
atakp,39207927,-5584915.0,-14.000000000000002,-7.75
astor,10708448037,905804004.0,8.0,24.82
aztek,35609860,6882292.0,19.0,0.9
barma,285557424,31461322.0,11.0,6.5
begyo,16719841,1679044.0,10.0,0.38
bieny,18739072,1083804.0,6.0,1.21
bigch,27780609,-2899496.0,-10.0,-0.68
binho,438264702,39980952.0,9.0,0.98
bmstl,93273033,-13330142.0,-14.000000000000002,-6.53
borls,43121612,-446206.0,-1.0,-0.06
brkvy,16342076,395680.0,2.0,1.99
bvsan,55025262,3595646.0,7.000000000000001,7.81
bydnr,15041668,-518811.0,-3.0,-1.37
cates,152932153,-13223702.0,-9.0,-3.96
conse,12368244,-438393.0,-4.0,-0.09
cvkmd,574096624,-84829701.0,-15.0,-5.62
cwene,3513056187,118601619.0,3.0,1.36
dapgm,921291271,285071306.0,31.0,2.96
dmrgd,260683552,9406183.0,4.0,0.47
dofer,14726457,1792345.0,12.0,3.73
ebebk,42143627,2398580.0,6.0,4.74
ekos,62934620,7448516.0,12.0,0.73
eksun,135839642,5170101.0,4.0,0.27
enery,243521850,-17125638.0,-7.000000000000001,-0.67
ensri,736123321,-54591950.0,-7.000000000000001,-0.5
eupwr,502614556,212943133.0,42.0,40.02
euren,101212268,1167992.0,1.0,0.05
eygyo,99882722,-13868980.0,-14.000000000000002,-0.37
forte,169969648,35213870.0,21.0,22.36
fzlgy,229644182,-63004809.0,-27.0,-3.87
gipta,46537120,3491019.0,8.0,4.68
goknr,109660795,-2725602.0,-2.0,-0.62
grsel,83924562,7386567.0,9.0,28.01
gznmi,77716680,-1261564.0,-2.0,-0.94
hatsn,191368981,-8615334.0,-5.0,-2.7
hktm,47444393,-3238565.0,-7.000000000000001,-0.73
httbt,18247250,-2104972.0,-12.0,-4.29
imasm,57906110,4235461.0,7.000000000000001,0.21
inves,48341930,-10642216.0,-22.0,-146.41
izenr,412303763,76702353.0,19.0,1.71
kayse,40379586,1543356.0,4.0,0.16
kcaer,138906927,32198229.0,23.0,3.2
klrho,284960870,-44967961.0,-16.0,-13.18
klser,22435762,-679600.0,-3.0,-0.79
klsyn,75811131,11119089.0,15.0,2.22
kmpur,48381202,3150504.0,7.000000000000001,1.27
