hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,234223350,-10091659.0,-4.0,-2.66
asels,4301942180,145979387.0,3.0,6.25
reedr,616043205,64071421.0,10.0,1.03
miatk,515998891,-80410355.0,-16.0,-5.88
sdttr,117625747,-1251862.0,-1.0,-1.91
ingrm,20389582,-1389372.0,-7.000000000000001,-28.25
atatp,904636317,76405266.0,8.0,14.01
alctl,77934073,-11943687.0,-15.0,-17.16
karel,138702829,-243385.0,-0.0,-0.02
aztek,46378670,-6253216.0,-13.0,-6.16
httbt,24006270,-5348601.0,-22.0,-10.55
logo,76945672,-1766885.0,-2.0,-3.81
ardyz,54752986,-1781103.0,-3.0,-0.84
indes,48190403,-8377162.0,-17.0,-1.34
mobtl,73720227,-2190368.0,-3.0,-0.23
penta,34380292,-4629329.0,-13.0,-1.92
netas,34217512,-1600319.0,-5.0,-3.0
arena,21592419,-4707989.0,-22.0,-5.91
escom,157067512,31043648.0,20.0,0.65
papil,255580289,-13586987.0,-5.0,-0.87
forte,142793352,-24862565.0,-17.0,-13.53
link,1543684825,-282381766.0,-18.0,-56.12
vbtyz,13521651,-2237243.0,-17.0,-2.92
fonet,82519481,2269164.0,3.0,0.08
mtrks,18307174,122119.0,1.0,0.16
edata,48567944,14045131.0,28.999999999999996,1.65
kfein,37968968,-3926665.0,-10.0,-0.97
pkart,10788054,944832.0,9.0,6.59
obase,12546827,1436743.0,11.0,4.12
kront,24642127,3559422.0,14.000000000000002,2.31
smart,14270390,-2943752.0,-21.0,-5.0
dgate,32650953,-1793500.0,-5.0,-4.26
despc,17167250,-2989597.0,-17.0,-8.71
manas,178759056,46172802.0,26.0,3.02
odine,488399732,26052366.0,5.0,15.77
patek,800243731,-2583624.0,-0.0,-0.09
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,43150698,-2718085.0,-6.0,-4.76
ekgyo,3345043211,-27558321.0,-1.0,-0.15
zrgyo,15807947,-1036307.0,-7.000000000000001,-1.48
srvgy,86302436,-7611241.0,-9.0,-0.28
rygyo,77350659,-20234986.0,-26.0,-5.76
isgyo,63213694,-3030221.0,-5.0,-0.97
basgz,25916617,-2990604.0,-12.0,-4.81
aksgy,34626496,2671128.0,8.0,0.58
ozkgy,61411890,-2210391.0,-4.0,-0.52
dggyo,2091257,569932.0,27.0,8.61
psgyo,404389553,-67916951.0,-17.0,-0.49
yggyo,9239626,-424019.0,-5.0,-6.25
akmgy,3437092,785936.0,23.0,51.89
asgyo,24870969,-2934596.0,-12.0,-1.31
hlgyo,244489710,-48902897.0,-20.0,-0.78
adgyo,27664741,-221479.0,-1.0,-0.37
akfgy,68502189,14276376.0,21.0,0.56
tsgyo,72627474,-11330056.0,-16.0,-1.17
surgy,151086470,-6532256.0,-4.0,-2.24
klgyo,99183457,-3311403.0,-3.0,-0.22
algyo,104702416,-9431597.0,-9.0,-2.6
kzbgy,187962605,-31858892.0,-17.0,-2.37
sngyo,61725114,-6397057.0,-10.0,-0.5
vkgyo,236051631,15447884.0,7.000000000000001,0.17
pekgy,2826367501,9573232.0,0.0,0.04
fzlgy,258987460,-11765893.0,-5.0,-0.59
begyo,61315347,-7009840.0,-11.0,-0.61
segyo,308408324,-47808509.0,-16.0,-0.92
pehol,6430058666,-156842980.0,-2.0,-0.86
nugyo,19664013,-516384.0,-3.0,-0.25
agyo,3440334,-780579.0,-23.0,-1.69
dzgyo,36523089,-5183984.0,-14.000000000000002,-0.99
msgyo,9956630,-2250437.0,-23.0,-1.32
mrgyo,111022802,11555967.0,10.0,0.31
krgyo,20652566,2063011.0,10.0,0.33
ozgyo,45355163,-8205661.0,-18.0,-0.58
kgyo,38524504,-2318920.0,-6.0,-0.37
ygyo,5644542,0.0,0.0,0.0
avgyo,17451280,-488541.0,-3.0,-0.33
tdgyo,30440704,-2881120.0,-9.0,-3.12
atagy,2481152,-122191.0,-5.0,-0.69
idgyo,5925082,-1237549.0,-21.0,-0.66
mhrgy,46442106,4005796.0,9.0,0.36
avpgy,33098686,-3774960.0,-11.0,-6.21
vrgyo,77216037,-7276646.0,-9.0,-0.29
kzgyo,16304178,1214572.0,7.000000000000001,1.87
eygyo,37642068,6611216.0,18.0,0.75
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3203442996,193475772.0,6.0,7.81
isctr,4917897994,236944439.0,5.0,0.6
halkb,1055087552,30537092.0,3.0,0.78
vakbn,1706573772,226505221.0,13.0,3.42
akbnk,5730591251,11118947.0,0.0,0.11
skbnk,330163956,28230167.0,9.0,0.73
albrk,128922848,-787362.0,-1.0,-0.05
ykbnk,4037868007,243599655.0,6.0,1.94
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,844218746,36456099.0,4.0,3.82
arclk,286353672,-49957000.0,-17.0,-18.26
asels,4301942180,145979387.0,3.0,6.25
astor,904713637,-135857015.0,-15.0,-13.84
bimas,4101964650,-39602905.0,-1.0,-5.45
ekgyo,3345043211,-27558321.0,-1.0,-0.15
enkai,827176688,60106968.0,7.000000000000001,5.35
eregl,4280687755,-46913074.0,-1.0,-0.27
froto,1006554178,56877956.0,6.0,5.37
gubrf,1525846763,386910288.0,25.0,79.73
hekts,519908826,-45544658.0,-9.0,-0.29
kchol,3942442402,602304747.0,15.0,25.09
kozal,8093877025,-530791096.0,-7.000000000000001,-2.0
kozaa,1978177145,67896084.0,3.0,3.25
krdmd,2338895803,-339410379.0,-15.0,-3.49
odas,134124921,-541144.0,-0.0,-0.02
petkm,868099120,-50635382.0,-6.0,-0.96
pgsus,2198402016,-65759331.0,-3.0,-6.05
sahol,2153966935,38385049.0,2.0,1.36
sasa,5932118993,542265979.0,9.0,0.27
sise,1041048108,-36094274.0,-3.0,-1.23
tavhl,526649077,-3153783.0,-1.0,-1.58
tcell,2705194164,367647385.0,14.000000000000002,13.01
thyao,10157258343,-2349564238.0,-23.0,-62.76
