hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,135946816,-7350399.0,-5.0,-3.95
asels,3995401529,-673642152.0,-17.0,-13.45
reedr,257945489,96829.0,0.0,0.0
miatk,357652990,-8596966.0,-2.0,-0.87
sdttr,43926261,-3289690.0,-7.000000000000001,-14.26
ingrm,10832943,-932484.0,-9.0,-34.16
atatp,40026412,1296935.0,3.0,3.37
alctl,116946662,-30140368.0,-26.0,-35.83
karel,25437866,-6814531.0,-27.0,-2.33
aztek,54664240,-8563859.0,-16.0,-6.74
httbt,42756555,-1888055.0,-4.0,-1.69
logo,59662942,-4753751.0,-8.0,-8.78
ardyz,60408388,-11410518.0,-19.0,-6.46
indes,30763040,1961232.0,6.0,0.49
mobtl,28212999,-4642977.0,-16.0,-0.66
penta,26702969,-3204966.0,-12.0,-1.77
netas,43234160,-2955860.0,-7.000000000000001,-4.06
arena,150538759,24214141.0,16.0,5.81
escom,35800739,-3297032.0,-9.0,-4.39
papil,218892973,24036722.0,11.0,1.52
forte,26869103,1302643.0,5.0,2.74
link,41872776,16184863.0,39.0,180.55
vbtyz,19308724,-958588.0,-5.0,-1.15
fonet,49988193,-881055.0,-2.0,-0.26
mtrks,18749787,-533076.0,-3.0,-0.55
edata,38622401,1379204.0,4.0,0.16
kfein,54817480,-530659.0,-1.0,-0.99
pkart,57821214,1382774.0,2.0,1.78
obase,56925782,-14761710.0,-26.0,-8.28
kront,10800230,326665.0,3.0,0.63
smart,43870130,-2115159.0,-5.0,-1.58
dgate,42835432,-3213459.0,-8.0,-4.29
despc,17929643,-1269376.0,-7.000000000000001,-3.37
manas,22942901,1407654.0,6.0,0.57
odine,141475084,-5687551.0,-4.0,-5.63
patek,155316322,-7059973.0,-5.0,-4.04
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,34828849,-3256561.0,-9.0,-5.22
ekgyo,2160411038,1958876.0,0.0,0.01
zrgyo,42374339,2238903.0,5.0,0.86
srvgy,59492761,-12001542.0,-20.0,-45.61
rygyo,48151687,-1293766.0,-3.0,-0.42
isgyo,58694646,-10938579.0,-19.0,-3.46
basgz,11417729,-777390.0,-7.000000000000001,-1.98
aksgy,17388421,-4639776.0,-27.0,-1.85
ozkgy,35793398,1660699.0,5.0,0.53
dggyo,9484086,-897943.0,-9.0,-3.79
psgyo,74166910,-1002340.0,-1.0,-0.02
yggyo,26466916,507469.0,2.0,1.32
akmgy,6301292,-106293.0,-2.0,-3.5
asgyo,21456399,-4130864.0,-19.0,-2.18
hlgyo,99079795,-10485209.0,-11.0,-0.29
adgyo,24137218,4133526.0,17.0,5.08
akfgy,43625729,1964416.0,5.0,0.09
tsgyo,31290988,-509772.0,-2.0,-0.1
surgy,48230134,-1569683.0,-3.0,-1.31
klgyo,37996941,627566.0,2.0,0.08
algyo,42267512,5089074.0,12.0,2.28
kzbgy,26477796,919573.0,3.0,0.19
sngyo,47287478,2650322.0,6.0,0.16
vkgyo,83749747,8841984.0,11.0,0.21
pekgy,641562329,-72734043.0,-11.0,-0.2
fzlgy,66803945,-5982208.0,-9.0,-2.87
begyo,418150042,-4457507.0,-1.0,-0.1
segyo,22579795,296568.0,1.0,0.06
pehol,334791668,12443584.0,4.0,0.35
nugyo,13386376,615243.0,5.0,0.33
agyo,6477004,235404.0,4.0,0.25
dzgyo,46894377,-4549413.0,-10.0,-0.69
msgyo,18314436,-938569.0,-5.0,-0.83
mrgyo,95387801,9556411.0,10.0,0.14
krgyo,118803805,-2949775.0,-2.0,-0.25
ozgyo,37141704,5472684.0,15.0,0.81
kgyo,68863097,556006.0,1.0,0.34
ygyo,157132380,2557576.0,2.0,0.1
avgyo,3212090,-173283.0,-5.0,-0.42
tdgyo,41817892,4909893.0,12.0,2.36
atagy,4624849,-461640.0,-10.0,-1.08
idgyo,6774269,42972.0,1.0,0.02
mhrgy,14270865,-2159882.0,-15.0,-0.71
avpgy,171176586,33576563.0,20.0,12.24
vrgyo,170768952,9632362.0,6.0,0.17
kzgyo,16169591,-1555945.0,-10.0,-1.91
eygyo,24303269,4433274.0,18.0,1.34
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2344804811,91758018.0,4.0,5.08
isctr,5765129153,451086485.0,8.0,1.07
halkb,1043550441,-104695371.0,-10.0,-1.9
vakbn,553482820,-78023560.0,-14.000000000000002,-3.59
akbnk,6952692556,-35912637.0,-1.0,-0.33
skbnk,205881241,-40831247.0,-20.0,-0.76
albrk,96537760,-232042.0,-0.0,-0.02
ykbnk,7086126580,-1269391006.0,-18.0,-5.11
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,400727407,-49383900.0,-12.0,-10.29
arclk,426778963,-83121200.0,-19.0,-25.1
asels,3995401529,-673642152.0,-17.0,-13.45
astor,1782082817,-336707930.0,-19.0,-21.16
bimas,3821379234,368549777.0,10.0,54.27
ekgyo,2160411038,1958876.0,0.0,0.01
enkai,1439991195,371931928.0,26.0,13.43
eregl,6454283884,569110634.0,9.0,2.07
froto,1233015256,-82818556.0,-7.000000000000001,-60.74
gubrf,680074972,22582602.0,3.0,9.19
hekts,420557622,70955250.0,17.0,0.6
kchol,3321980341,-544265089.0,-16.0,-26.28
kozal,2640057308,419205310.0,16.0,4.04
kozaa,872484329,-16826848.0,-2.0,-1.45
krdmd,1788429203,-97738237.0,-5.0,-1.52
odas,416227226,35860465.0,9.0,0.49
petkm,628816883,16054487.0,3.0,0.43
pgsus,2312222149,87146170.0,4.0,8.93
sahol,2640169409,435896057.0,17.0,16.18
sasa,1709950669,-178234262.0,-10.0,-0.37
sise,1015985800,-10094968.0,-1.0,-0.37
tavhl,303333642,-66891432.0,-22.0,-59.42
tcell,1983846782,-136235214.0,-7.000000000000001,-7.41
thyao,11978344946,-576701853.0,-5.0,-15.33
toaso,2314652299,152314666.0,7.000000000000001,13.29
tuprs,2503303421,-308734936.0,-12.0,-16.91
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,106742349,-4477255.0,-4.0,-0.79
a1cap,25986083,-1569704.0,-6.0,-1.41
adgyo,24137218,4133526.0,17.0,5.08
agrot,168800845,8828262.0,5.0,0.5
ahgaz,63511041,-2822351.0,-4.0,-0.76
akfye,59676136,-2604825.0,-4.0,-0.75
alfas,291975363,-1989086.0,-1.0,-0.47
asgyo,21456399,-4130864.0,-19.0,-2.18
atakp,28811452,1923813.0,7.000000000000001,2.71
astor,1782082817,-336707930.0,-19.0,-21.16
aztek,54664240,-8563859.0,-16.0,-6.74
barma,32869750,-1977884.0,-6.0,-1.01
begyo,418150042,-4457507.0,-1.0,-0.1
bieny,29873652,-4258663.0,-14.000000000000002,-4.42
bigch,129459484,-10825893.0,-8.0,-2.83
binho,98985610,-4691440.0,-5.0,-12.59
bmstl,58554543,6104772.0,10.0,3.34
borls,86805056,-9491700.0,-11.0,-9.12
brkvy,247409068,22751102.0,9.0,5.55
bvsan,237395433,2989042.0,1.0,1.49
bydnr,5859209,427421.0,7.000000000000001,1.64
cates,25512463,1072860.0,4.0,1.42
conse,24534223,-219409.0,-1.0,-0.02
cvkmd,199405308,-13721891.0,-7.000000000000001,-0.63
cwene,162279620,-7094632.0,-4.0,-0.84
dapgm,59910734,-6688586.0,-11.0,-0.78
dmrgd,32061947,-5700351.0,-18.0,-2.27
dofer,19440476,-1472699.0,-8.0,-2.04
ebebk,60821878,11271782.0,19.0,11.06
ekos,24274206,1366345.0,6.0,1.27
eksun,57657439,2474159.0,4.0,0.29
enery,53350020,2167832.0,4.0,8.38
ensri,21549082,-1931789.0,-9.0,-1.6
eupwr,193776167,-7821363.0,-4.0,-1.44
