tekno,24934852155.6,1443485445.3,5.8,27,9
gyo,10199692648.3,351133921.7,3.4,19,27
banka,37266632202.4,674281621.3,1.8,5,3
bist30,104468838673.0,2721699190.3,2.6,15,9
harz,55809308367.8,-220744299.0,-0.4,51,44
bist500,176318871440.5,4701896743.3,2.7,225,168
enerji,12701242705.9,-78570202.6,-0.6,14,18
bist100,156680378980.6,3978604284.5,2.5,52,38
fonlar,994301536.5,-126193044.7,-12.7,4,6
fin_sigorta,4772263640.9,-189721399.4,-4.0,4,7
cim_ins,3443720879.8,-58625551.0,-1.7,11,12
bist_100_disi,55745694193.6,-589863036.2,-1.1,187,137
