tekno,25066970305.9,-1033168053.2,-4.1,27,9
gyo,16063003520.7,1437387287.5,8.9,31,15
banka,41592380642.3,1517752338.4,3.6,7,1
bist30,120130833963.6,2462811252.4,2.1,16,9
harz,55936557912.0,1731216925.1,3.1,66,29
bist500,202552266452.5,6687412052.3,3.3,266,127
enerji,14548199404.4,1224988104.3,8.4,25,7
bist100,169288301784.6,5982903665.3,3.5,68,23
fonlar,965502809.5,-66809819.2,-6.9,2,8
fin_sigorta,4699905622.0,-105044152.9,-2.2,7,4
cim_ins,4359101017.6,249468436.8,5.7,16,7
bist_100_disi,63907991660.8,1471568246.8,2.3,211,112
