hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,238412728,-12157161.0,-5.0,-0.76
asels,5787932521,-291110918.0,-5.0,-16.12
reedr,246547804,98357196.0,40.0,2.65
miatk,354083813,-48613697.0,-14.000000000000002,-5.33
sdttr,251141675,-12851290.0,-5.0,-11.17
ingrm,10676670,1169670.0,11.0,42.46
atatp,151212852,25440335.0,17.0,24.98
alctl,41213657,-429898.0,-1.0,-1.31
karel,108773096,-8542496.0,-8.0,-0.69
aztek,34494828,873363.0,3.0,0.1
httbt,30133167,-5183906.0,-17.0,-6.54
logo,114086945,-13204596.0,-12.0,-15.67
ardyz,114191196,-24763222.0,-22.0,-8.9
indes,101194984,15419005.0,15.0,1.31
mobtl,86460730,-3680362.0,-4.0,-0.43
penta,28848942,-1987167.0,-7.000000000000001,-0.91
netas,31715950,-2480374.0,-8.0,-4.67
arena,36242905,-198134.0,-1.0,-0.14
escom,413138980,-34313194.0,-8.0,-0.46
papil,245296853,11963730.0,5.0,0.78
forte,324831734,21088413.0,6.0,6.29
link,119446526,-5356010.0,-4.0,-0.26
vbtyz,38645686,-5358010.0,-14.000000000000002,-3.11
fonet,652340898,78838528.0,12.0,0.56
mtrks,25723979,4486737.0,17.0,3.71
edata,313124821,19400560.0,6.0,0.91
kfein,23090446,-569788.0,-2.0,-0.21
pkart,13028831,879302.0,7.000000000000001,4.91
obase,10729512,853541.0,8.0,2.73
kront,108188875,18957244.0,18.0,3.65
smart,264698103,-4567903.0,-2.0,-0.6
dgate,47241159,4781547.0,10.0,7.23
despc,19134832,523534.0,3.0,1.04
manas,1704385969,295690745.0,17.0,3.64
odine,272126749,-53180863.0,-20.0,-129.02
patek,189056893,-15042336.0,-8.0,-1.41
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,90406449,6900529.0,8.0,6.44
ekgyo,1617663322,-48767368.0,-3.0,-0.6
zrgyo,18909145,4305413.0,23.0,4.87
srvgy,85256603,-1207603.0,-1.0,-0.04
rygyo,100083928,-9571865.0,-10.0,-3.08
isgyo,20884161,-1566708.0,-8.0,-1.58
basgz,19943562,-2644012.0,-13.0,-6.62
aksgy,9867114,-247717.0,-3.0,-0.21
ozkgy,38527123,-1310593.0,-3.0,-0.45
dggyo,3234897,-1433647.0,-44.0,-12.53
psgyo,213096119,19012906.0,9.0,0.19
yggyo,70875198,2883577.0,4.0,7.51
akmgy,3219183,-22184.0,-1.0,-1.48
asgyo,29574517,-8350080.0,-28.000000000000004,-3.11
hlgyo,440412026,-48802079.0,-11.0,-0.6
adgyo,101279052,8644143.0,9.0,4.61
akfgy,99442572,-4481706.0,-5.0,-0.13
tsgyo,5853723,311485.0,5.0,0.36
surgy,187061957,-44758908.0,-24.0,-13.3
klgyo,82089095,-1557077.0,-2.0,-0.11
algyo,90587499,6696087.0,7.000000000000001,0.36
kzbgy,115193949,-8768483.0,-8.0,-0.24
sngyo,223966092,-8471985.0,-4.0,-0.14
vkgyo,78897881,-3630638.0,-5.0,-0.12
pekgy,3264787840,79805017.0,2.0,0.33
fzlgy,95695787,-26080109.0,-27.0,-3.61
begyo,20574120,684033.0,3.0,0.14
segyo,111050060,-10086820.0,-9.0,-0.49
pehol,1440447550,-203138799.0,-14.000000000000002,-2.39
nugyo,9858780,1445872.0,15.0,1.32
agyo,10038618,3375541.0,34.0,2.82
dzgyo,22162935,4363418.0,20.0,1.45
msgyo,62620993,4183591.0,7.000000000000001,0.49
mrgyo,112671888,401143.0,0.0,0.01
krgyo,23057284,-926815.0,-4.0,-0.11
ozgyo,10870686,-335430.0,-3.0,-0.06
kgyo,65972186,-1040257.0,-2.0,-0.13
ygyo,11923551,0.0,0.0,0.0
avgyo,14320858,-71482.0,-0.0,-0.06
tdgyo,9304536,-1172731.0,-13.0,-2.27
atagy,1330987,-135866.0,-10.0,-1.3
idgyo,6824344,4722087.0,69.0,2.67
mhrgy,15924407,1340881.0,8.0,0.29
avpgy,121523540,24342953.0,20.0,9.53
vrgyo,32171458,2291687.0,7.000000000000001,0.16
