hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,473959667,42055308.0,9.0,1.43
asels,7133996266,-984221612.0,-14.000000000000002,-57.0
reedr,1301895811,-68034180.0,-5.0,-0.45
miatk,988669844,89217511.0,9.0,3.7
sdttr,638505658,22391816.0,4.0,8.26
ingrm,13682351,1613093.0,12.0,50.32
atatp,134264014,-9208960.0,-7.000000000000001,-9.96
alctl,46996319,198880.0,0.0,0.62
karel,120057622,14375355.0,12.0,1.23
aztek,126057212,10179595.0,8.0,0.37
httbt,20409674,830248.0,4.0,1.68
logo,134032177,-19925772.0,-15.0,-21.03
ardyz,111328683,-1270483.0,-1.0,-0.48
indes,112136870,16830233.0,15.0,1.48
mobtl,91989319,12869432.0,14.000000000000002,1.94
penta,58758815,3937553.0,7.000000000000001,0.96
netas,48398177,3294194.0,7.000000000000001,4.41
arena,127475372,24143797.0,19.0,5.47
escom,327074686,16349051.0,5.0,0.24
papil,855452263,-254906046.0,-30.0,-5.26
forte,136560554,-17059934.0,-12.0,-12.03
link,211741938,-5742972.0,-3.0,-0.15
vbtyz,35525665,-2637922.0,-7.000000000000001,-1.66
fonet,249823758,24679299.0,10.0,0.49
mtrks,36171310,5863879.0,16.0,3.81
edata,186960552,-11299324.0,-6.0,-1.36
kfein,39141594,862179.0,2.0,0.2
pkart,86660203,-134665.0,-0.0,-0.14
obase,30796993,6623557.0,22.0,8.36
kront,40539825,-7384549.0,-18.0,-3.76
smart,307460156,55753158.0,18.0,6.6
dgate,58867656,12222079.0,21.0,16.46
despc,22527150,3284766.0,15.0,6.16
manas,896656766,-118088340.0,-13.0,-3.23
odine,833123512,344585114.0,41.0,376.66
patek,424988341,7493735.0,2.0,0.39
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,77834164,7602160.0,10.0,9.04
ekgyo,2671845934,48414680.0,2.0,0.4
zrgyo,18777624,-3759226.0,-20.0,-4.27
srvgy,131576610,14226505.0,11.0,0.36
rygyo,113959297,-2372485.0,-2.0,-0.69
isgyo,32116216,4412753.0,14.000000000000002,2.85
basgz,29213177,-3279214.0,-11.0,-5.67
aksgy,75379706,-8641107.0,-11.0,-1.02
ozkgy,88106531,7844642.0,9.0,1.17
dggyo,8300347,694937.0,8.0,2.57
psgyo,810716171,-125793909.0,-16.0,-0.45
yggyo,44076198,-4224580.0,-10.0,-20.72
akmgy,27055577,182254.0,1.0,1.85
asgyo,47192629,2621108.0,6.0,0.63
hlgyo,359673999,-7034003.0,-2.0,-0.11
adgyo,34083772,-494686.0,-1.0,-0.87
akfgy,87612255,3777020.0,4.0,0.12
tsgyo,26841039,1672385.0,6.0,0.44
surgy,561063562,67772731.0,12.0,8.54
klgyo,100411821,9770418.0,10.0,0.53
algyo,161873436,6955691.0,4.0,0.23
kzbgy,178594699,11702058.0,7.000000000000001,0.22
sngyo,108352834,12057017.0,11.0,0.42
vkgyo,92233266,-13951184.0,-15.0,-0.42
pekgy,4602832057,549182571.0,12.0,1.66
fzlgy,234259771,-37590724.0,-16.0,-2.52
begyo,118969735,-9045210.0,-8.0,-0.35
segyo,76783059,-654446.0,-1.0,-0.04
pehol,9866775532,-424472411.0,-4.0,-1.03
nugyo,20946564,9089.0,0.0,0.0
agyo,6881607,702497.0,10.0,0.88
dzgyo,38776019,-2484840.0,-6.0,-0.53
msgyo,120373540,-828011.0,-1.0,-0.06
mrgyo,764250174,141851455.0,19.0,0.32
