hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,157779670,-4804235.0,-3.0,-2.24
asels,3421356935,276503134.0,8.0,11.02
reedr,157928600,-13575180.0,-9.0,-1.03
miatk,367830059,6614023.0,2.0,0.59
sdttr,46159463,-1841994.0,-4.0,-7.3
ingrm,15486278,-2471611.0,-16.0,-59.17
atatp,79258589,-13359094.0,-17.0,-14.27
alctl,57473546,2589706.0,5.0,4.74
karel,77515983,4537768.0,6.0,0.51
aztek,39245196,-5454032.0,-14.000000000000002,-5.67
httbt,38203479,-2882200.0,-8.0,-3.2
logo,128429939,7203170.0,6.0,8.29
ardyz,73021272,-14103712.0,-19.0,-5.5
indes,42523663,-4440048.0,-10.0,-0.74
mobtl,217252359,-28169583.0,-13.0,-0.97
penta,49344004,-4714387.0,-10.0,-1.35
netas,31680369,-1124669.0,-4.0,-1.81
arena,110245046,-14473119.0,-13.0,-4.97
escom,53911022,-8497765.0,-16.0,-0.44
papil,1046378134,-5169748.0,-0.0,-0.17
forte,88194933,-5917533.0,-7.000000000000001,-4.66
link,46486364,-4517001.0,-10.0,-52.44
vbtyz,73902533,-3727847.0,-5.0,-0.98
fonet,115544658,12589902.0,11.0,1.58
mtrks,30744235,-909873.0,-3.0,-0.57
edata,26555700,-997288.0,-4.0,-0.17
kfein,30792364,1031989.0,3.0,3.37
pkart,78971079,-3099123.0,-4.0,-2.83
obase,216788406,-47817200.0,-22.0,-7.78
kront,21675433,-4480298.0,-21.0,-3.67
smart,27126601,-6685342.0,-25.0,-6.41
dgate,47983229,-6012853.0,-13.0,-8.92
despc,22695697,-973714.0,-4.0,-2.26
manas,51180882,-8309242.0,-16.0,-1.0
odine,80336116,-1272753.0,-2.0,-1.21
patek,1678681979,114929579.0,7.000000000000001,5.46
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,105445861,15980248.0,15.0,9.48
ekgyo,3331767559,576585337.0,17.0,2.43
zrgyo,132705225,-16415686.0,-12.0,-3.2
srvgy,69777001,-352947.0,-1.0,-0.01
rygyo,99658448,3292197.0,3.0,0.46
isgyo,57777970,4011599.0,7.000000000000001,1.07
basgz,69691963,-18912669.0,-27.0,-9.47
