tekno,26869926143.1,3742859634.2,13.9,29,6
gyo,9259547882.5,698693424.3,7.5,29,17
banka,41527915191.2,6854776809.4,16.5,5,0
bist30,98201101140.5,16186124594.4,16.5,21,1
harz,57621365154.5,5459408367.5,9.5,61,33
bist500,174630725876.9,19241695354.9,11.0,251,140
enerji,15403762227.5,1492729601.1,9.7,25,7
bist100,156556217752.1,19812438543.5,12.7,69,19
fonlar,284630826.9,134180154.9,47.1,6,4
fin_sigorta,2715686511.3,515612329.7,19.0,9,2
cim_ins,3769752914.0,77164089.0,2.0,15,8
bist_100_disi,57670715474.5,2435625501.4,4.2,196,127
