tekno,13016549186.5,1490778089.2,11.5,22,12
gyo,9962113031.0,86174347.4,0.9,21,25
banka,29975778209.7,1244674394.7,4.2,6,2
bist30,67820415347.2,224831170.6,0.3,9,16
harz,19225382524.4,770793418.0,4.0,47,48
bist500,115058886095.4,1119688030.5,1.0,189,203
enerji,7502609722.3,528901431.0,7.0,17,15
bist100,96593328843.8,192200992.7,0.2,39,52
fonlar,82500969.3,-8271030.4,-10.0,2,4
fin_sigorta,2399343656.5,-118654861.0,-4.9,5,6
cim_ins,2693392525.5,-55345607.0,-2.1,13,10
bist_100_disi,31516512738.3,1206458998.3,3.8,163,159
