tekno,9953725551.0,-296164519.1,-3.0,17,19
gyo,15015871219.0,137981579.2,0.9,28,17
banka,16818966589.1,819166602.5,4.9,6,2
bist30,76603852257.4,3300827541.1,4.3,15,11
harz,34687136247.9,699371365.8,2.0,51,44
bist500,138453305149.9,1924954072.4,1.4,187,208
enerji,12206005852.6,279373901.1,2.3,19,13
bist100,108258560248.7,3371771413.0,3.1,41,50
fonlar,236013856.5,-54910401.4,-23.3,1,8
fin_sigorta,1583440799.1,151756953.7,9.6,6,5
cim_ins,5267515208.7,-4059702.9,-0.1,11,12
bist_100_disi,52564485056.4,-303882734.3,-0.6,155,170
