tekno,6800261278.5,365595353.9,5.4,21,15
gyo,13875759353.8,-193712744.3,-1.4,29,17
banka,44311243505.5,5424853272.1,12.2,4,1
bist30,62982359778.8,3573417288.5,5.7,18,8
harz,17221135168.8,1110203762.6,6.4,63,31
bist500,105899039660.7,5503307799.8,5.2,263,130
enerji,4432446137.8,163979165.1,3.7,21,11
bist100,90642526010.9,5050170914.6,5.6,71,21
fonlar,804290780.5,-15554414.4,-1.9,5,6
fin_sigorta,4800986824.1,195871556.8,4.1,6,5
cim_ins,3950278924.3,614166882.1,15.5,19,4
bist_100_disi,28565356329.8,619068465.0,2.2,207,115
