hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,671231426,-70502670.0,-11.0,-10.73
arclk,211379149,24148578.0,11.0,11.63
asels,7792536764,1061554792.0,14.000000000000002,31.79
astor,2101326463,-21759789.0,-1.0,-1.21
bimas,3110082917,246879812.0,8.0,42.87
ekgyo,1953552787,302024508.0,15.0,3.17
enkai,783660073,164661525.0,21.0,16.69
eregl,1863728255,170758808.0,9.0,2.19
froto,851484557,187599255.0,22.0,20.45
gubrf,1135235824,24489432.0,2.0,7.55
hekts,232064704,-6472058.0,-3.0,-0.09
kchol,3951246335,111296398.0,3.0,4.78
trmet,558819758,57981070.0,10.0,10.83
tralt,7222547344,650186957.0,9.0,3.7
krdmd,861925995,-20769760.0,-2.0,-0.61
odas,120638053,-12697280.0,-11.0,-0.54
petkm,490741368,40660347.0,8.0,1.35
pgsus,2655373774,243698342.0,9.0,17.73
sahol,1797188789,294369569.0,16.0,13.82
sasa,2232141951,-137689598.0,-6.0,-0.17
sise,1096069421,131062380.0,12.0,4.63
tavhl,744308280,120946182.0,16.0,49.37
tcell,2043269051,75882898.0,4.0,3.48
thyao,5521365072,582051994.0,11.0,28.3
toaso,911308997,120792699.0,13.0,32.9
tuprs,2050138943,110046683.0,5.0,9.95
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,212716710,-9214461.0,-4.0,-0.64
asels,7792536764,1061554792.0,14.000000000000002,31.79
reedr,130489255,18714937.0,14.000000000000002,0.96
miatk,498905776,69341591.0,14.000000000000002,5.47
sdttr,51482603,2216471.0,4.0,7.62
ingrm,5893894,-1365345.0,-23.0,-95.61
atatp,70016339,9273400.0,13.0,17.56
alctl,17185827,-3668386.0,-21.0,-22.16
karel,24032964,-2905558.0,-12.0,-1.02
aztek,13719710,38652.0,0.0,0.01
httbt,42308071,8814361.0,21.0,8.78
logo,64781360,-7343858.0,-11.0,-17.46
ardyz,88134548,1431431.0,2.0,0.53
indes,140587246,33892920.0,24.0,1.89
mobtl,77695343,584537.0,1.0,0.07
penta,15192191,-965991.0,-6.0,-0.83
netas,8332717,1797258.0,22.0,12.27
arena,63659047,7066139.0,11.0,3.08
escom,175497119,33334657.0,19.0,0.71
papil,72430674,-10443841.0,-14.000000000000002,-2.31
forte,89419240,-14946570.0,-17.0,-13.62
link,104206912,-3673307.0,-4.0,-7.68
vbtyz,27491699,5661993.0,21.0,3.42
fonet,76256763,7515420.0,10.0,0.27
mtrks,15733794,1219016.0,8.0,1.67
edata,114701612,3979173.0,3.0,0.22
kfein,47579629,3794571.0,8.0,0.69
pkart,27609856,-1054182.0,-4.0,-2.81
obase,4795590,832286.0,17.0,5.4
kront,24570876,725673.0,3.0,0.39
smart,18150680,-2876314.0,-16.0,-3.47
dgate,95932212,23192150.0,24.0,16.64
despc,39899845,4488420.0,11.0,5.13
manas,164851397,38193005.0,23.0,3.54
odine,132901012,-35032483.0,-26.0,-79.99
patek,2845526637,-152090630.0,-5.0,-1.24
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,294916292,84489980.0,28.999999999999996,21.15
ekgyo,1953552787,302024508.0,15.0,3.17
zrgyo,63220622,17294099.0,27.0,6.44
srvgy,47864763,345654.0,1.0,0.02
rygyo,66329439,4951838.0,7.000000000000001,1.58
isgyo,44037577,9864390.0,22.0,4.77
basgz,82248635,16903217.0,21.0,9.2
aksgy,27883570,2211421.0,8.0,0.59
ozkgy,32823060,1247884.0,4.0,0.54
