tekno,11993709347.0,620323638.6,5.2,9,27
gyo,12067817196.3,-776216788.1,-6.4,25,21
banka,17160570100.4,448662527.5,2.6,3,5
bist30,58540955380.1,679081219.1,1.2,13,13
harz,16646466630.2,-386776969.4,-2.3,41,53
bist500,105721107216.1,-1122760144.4,-1.1,156,238
enerji,5769251964.7,-375137576.2,-6.5,14,18
bist100,81136753187.3,-230395761.7,-0.3,34,58
fonlar,67990250.9,-2788960.6,-4.1,2,7
fin_sigorta,2259828877.9,174921959.4,7.7,5,6
cim_ins,3775133928.9,-247008176.4,-6.5,5,18
bist_100_disi,35989680319.3,-1274200226.0,-3.5,128,195
