hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,194739653,-24300252.0,-12.0,-9.4
asels,3117745695,-46220065.0,-1.0,-1.92
reedr,182121244,-30680817.0,-17.0,-1.89
miatk,468263090,12769766.0,3.0,0.95
sdttr,54984131,5419513.0,10.0,18.8
ingrm,23926837,-4205788.0,-18.0,-69.39
atatp,32072818,2199950.0,7.000000000000001,5.42
alctl,78223504,1267966.0,2.0,1.69
karel,96499863,-17295131.0,-18.0,-1.57
aztek,45189859,-12700097.0,-28.000000000000004,-11.12
httbt,36031495,5821282.0,16.0,6.6
logo,128906940,-10702355.0,-8.0,-11.3
ardyz,100762315,1591339.0,2.0,0.41
indes,23439730,1533716.0,7.000000000000001,0.44
mobtl,129423203,-12575473.0,-10.0,-0.77
penta,42068496,951395.0,2.0,0.31
netas,146750549,-8341845.0,-6.0,-3.15
arena,137674592,6836922.0,5.0,2.32
escom,41085247,7939557.0,19.0,0.5
papil,1948453628,-148385867.0,-8.0,-3.26
forte,37633333,-2819384.0,-7.000000000000001,-4.92
link,77355357,4470117.0,6.0,30.94
vbtyz,15050337,-42459.0,-0.0,-0.05
fonet,435959533,110131730.0,25.0,3.98
mtrks,48687859,-9992388.0,-21.0,-4.3
edata,38531150,701040.0,2.0,0.08
kfein,67467611,-11631171.0,-17.0,-19.34
pkart,42231309,8015899.0,19.0,11.67
obase,22005324,634385.0,3.0,0.89
kront,20523121,-1917998.0,-9.0,-1.59
smart,24688639,2498136.0,10.0,2.65
dgate,120947730,-21064611.0,-17.0,-12.42
despc,68118093,-13442595.0,-20.0,-9.64
manas,123472806,5540016.0,4.0,0.3
odine,398925877,-12436825.0,-3.0,-2.65
patek,461710480,-40364586.0,-9.0,-6.37
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,163586519,14001672.0,9.0,5.35
ekgyo,2017336922,-40790272.0,-2.0,-0.24
zrgyo,105636021,-1622053.0,-2.0,-0.37
srvgy,156438774,2250249.0,1.0,0.05
rygyo,119309150,1725983.0,1.0,0.2
isgyo,41055203,-6851964.0,-17.0,-2.46
basgz,158849222,-12691160.0,-8.0,-2.75
aksgy,32972746,1832816.0,6.0,0.34
ozkgy,51464358,-4605649.0,-9.0,-0.93
dggyo,14763527,2831006.0,19.0,6.54
psgyo,150721311,-6297660.0,-4.0,-0.08
yggyo,28451057,-2936875.0,-10.0,-7.73
akmgy,12225473,4078530.0,33.0,67.64
asgyo,23399352,-1856868.0,-8.0,-0.81
hlgyo,77973475,-20117091.0,-26.0,-0.66
adgyo,21893158,-3946037.0,-18.0,-5.24
akfgy,118813759,14038826.0,12.0,0.24
tsgyo,26530560,-1366380.0,-5.0,-0.33
surgy,251870397,-13109213.0,-5.0,-2.61
klgyo,105634860,11632734.0,11.0,0.5
algyo,31544948,-4680992.0,-15.0,-2.63
kzbgy,414387817,-36583465.0,-9.0,-0.93
sngyo,135329239,-54254200.0,-40.0,-1.34
vkgyo,53688607,952532.0,2.0,0.03
pekgy,113195097,19382568.0,17.0,0.24
fzlgy,191171821,-49782504.0,-26.0,-9.16
begyo,428675416,5888497.0,1.0,0.27
segyo,124874527,16239996.0,13.0,0.52
pehol,1272598788,-96213538.0,-8.0,-1.1
nugyo,15707874,2023447.0,13.0,0.82
agyo,8502962,-919299.0,-11.0,-0.67
dzgyo,37325149,-3486351.0,-9.0,-0.56
msgyo,26860482,-5439824.0,-20.0,-0.83
mrgyo,134783988,20666762.0,15.0,0.22
krgyo,243426703,4444105.0,2.0,0.28
ozgyo,31236541,-311662.0,-1.0,-0.05
kgyo,22539251,826795.0,4.0,0.11
ygyo,554434356,1245641.0,0.0,0.01
avgyo,7077282,11721.0,0.0,0.02
tdgyo,22574548,-1251617.0,-6.0,-0.8
atagy,9998601,1076519.0,11.0,1.12
idgyo,17062137,4372200.0,26.0,0.79
mhrgy,16606054,154316.0,1.0,0.04
avpgy,119091836,20223227.0,17.0,8.57
vrgyo,37062246,7077393.0,19.0,0.42
kzgyo,71184220,2069527.0,3.0,0.59
eygyo,23978071,1063217.0,4.0,0.11
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,1634116470,-253481945.0,-16.0,-15.85
isctr,2458173485,-208667587.0,-8.0,-0.87
halkb,775160803,-121723421.0,-16.0,-3.12
vakbn,372525057,58744605.0,16.0,3.33
akbnk,3080366679,-828677937.0,-27.0,-13.2
skbnk,190751866,-38728242.0,-20.0,-1.05
albrk,64041164,-24388835.0,-38.0,-2.3
ykbnk,2748467031,-1097111687.0,-40.0,-9.13
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,417566974,-15988012.0,-4.0,-3.41
arclk,237206193,-749101.0,-0.0,-0.36
asels,3117745695,-46220065.0,-1.0,-1.92
astor,847669489,-145678618.0,-17.0,-16.5
bimas,2904810493,460726984.0,16.0,75.1
ekgyo,2017336922,-40790272.0,-2.0,-0.24
enkai,563944902,91137919.0,16.0,10.35
eregl,6144749304,959943394.0,16.0,3.72
froto,759971740,-81951636.0,-11.0,-95.31
gubrf,1059287940,105516218.0,10.0,27.35
hekts,197420447,-13619878.0,-7.000000000000001,-0.21
kchol,3018578454,-592662919.0,-20.0,-26.72
kozal,967446068,-21902125.0,-2.0,-0.56
kozaa,408979454,31086032.0,8.0,6.53
krdmd,1184099175,-53657154.0,-5.0,-1.07
odas,206653088,3161477.0,2.0,0.07
petkm,421700618,-42244435.0,-10.0,-1.62
pgsus,1448459064,50498011.0,3.0,8.13
sahol,1539240553,-40828577.0,-3.0,-1.95
sasa,2543910726,-56684292.0,-2.0,-0.09
sise,727568114,-68586699.0,-9.0,-3.21
tavhl,432727249,59800401.0,14.000000000000002,31.63
tcell,1720969686,-260836955.0,-15.0,-13.21
