tekno,21974142493.7,532806227.3,2.4,18,17
gyo,12266776605.8,-848873861.2,-6.9,23,23
banka,34332236817.1,2940828736.6,8.6,8,0
bist30,102768582027.0,549766276.5,0.5,13,13
harz,26747941657.9,-845809552.6,-3.2,44,51
bist500,145370617968.0,436932735.9,0.3,213,181
enerji,5838286253.8,-48382420.2,-0.8,19,13
bist100,131988570808.0,176847699.9,0.1,48,44
fonlar,1194576424.4,-109684999.7,-9.2,4,6
fin_sigorta,2981226082.6,427201803.9,14.3,10,1
cim_ins,3732938299.8,110583217.4,3.0,11,12
bist_100_disi,38004235932.8,585332242.7,1.5,178,145
