hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1423363572,145788973.0,10.0,1.93
asels,12825738164,-559852704.0,-4.0,-17.65
reedr,54940160,-1236342.0,-2.0,-0.14
miatk,370305303,-22089199.0,-6.0,-1.81
sdttr,251478912,15132916.0,6.0,15.86
ingrm,9163410,732756.0,8.0,31.5
atatp,340244859,-59214613.0,-17.0,-54.63
alctl,88116061,-5572859.0,-6.0,-7.85
karel,274225864,-44996709.0,-16.0,-1.51
aztek,34612440,301686.0,1.0,0.04
httbt,16196387,-1526544.0,-9.0,-3.5
logo,85574102,-2945682.0,-3.0,-4.7
ardyz,427600972,970673.0,0.0,0.21
indes,95472749,7624076.0,8.0,0.91
mobtl,52066888,-4863670.0,-9.0,-1.24
penta,30185416,-2081213.0,-7.000000000000001,-0.92
netas,578421077,8659059.0,1.0,1.46
arena,17655738,-216819.0,-1.0,-0.26
escom,175336759,31117521.0,18.0,1.04
papil,62199940,-1492867.0,-2.0,-0.29
forte,381763590,-47384889.0,-12.0,-17.2
link,92410755,-2901599.0,-3.0,-0.18
vbtyz,150370698,-61184.0,-0.0,-0.01
fonet,126604715,4698045.0,4.0,0.21
mtrks,104288597,-19327011.0,-19.0,-6.64
edata,104233896,3818541.0,4.0,0.74
kfein,73900160,17892984.0,24.0,2.02
pkart,86605155,-2083505.0,-2.0,-3.24
obase,46208343,-4053085.0,-9.0,-3.28
kront,26737374,-854195.0,-3.0,-0.83
smart,33935091,4803367.0,14.000000000000002,3.51
dgate,32541569,-244948.0,-1.0,-0.78
despc,21847227,1335499.0,6.0,2.45
manas,800504559,-113752112.0,-14.000000000000002,-4.76
odine,145519542,-72625702.0,-50.0,-1029.39
patek,454059340,-22697152.0,-5.0,-1.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,240878492,14341690.0,6.0,5.63
ekgyo,1837965282,84950631.0,5.0,0.9
zrgyo,16839152,-330686.0,-2.0,-0.39
srvgy,57711147,-4424124.0,-8.0,-0.2
rygyo,91455934,24484431.0,27.0,11.68
isgyo,46419556,13869.0,0.0,0.01
basgz,53501585,22676811.0,42.0,19.36
aksgy,66910100,-15340767.0,-23.0,-2.28
ozkgy,245178366,-35850784.0,-15.0,-1.99
dggyo,4286495,460349.0,11.0,3.66
psgyo,260151661,-15814121.0,-6.0,-0.21
yggyo,29419617,1726824.0,6.0,13.32
akmgy,7548828,1591486.0,21.0,57.26
asgyo,23672596,-784124.0,-3.0,-0.37
hlgyo,52133891,6703706.0,13.0,0.55
adgyo,50468592,542412.0,1.0,0.68
akfgy,27253488,-707333.0,-3.0,-0.07
tsgyo,15046220,298990.0,2.0,0.12
surgy,165987153,-24803017.0,-15.0,-5.05
klgyo,25298771,-3126948.0,-12.0,-0.56
algyo,67028977,8823182.0,13.0,0.48
kzbgy,40518614,5711050.0,14.000000000000002,0.28
sngyo,34658030,3321505.0,10.0,0.31
vkgyo,34684620,8413766.0,24.0,0.46
pekgy,2089933924,40056919.0,2.0,0.29
fzlgy,334496869,36938090.0,11.0,1.13
begyo,12281135,1804700.0,15.0,0.53
segyo,8902756,736167.0,8.0,0.31
pehol,4447173357,208202591.0,5.0,2.4
nugyo,10723724,853482.0,8.0,0.74
agyo,1420871,-178219.0,-13.0,-0.92
dzgyo,10677508,2248214.0,21.0,1.5
msgyo,11189870,616196.0,6.0,0.32
mrgyo,33075310,5563692.0,17.0,0.22
krgyo,30971569,2031912.0,7.000000000000001,0.19
ozgyo,77555838,15744061.0,20.0,0.43
kgyo,363371174,-9418670.0,-3.0,-0.33
avgyo,26728118,121713.0,0.0,0.08
tdgyo,8755308,1257198.0,14.000000000000002,2.38
atagy,1455315,-323523.0,-22.0,-2.3
idgyo,9541333,1413954.0,15.0,0.45
mhrgy,12255638,1382001.0,11.0,0.38
avpgy,48818278,3892755.0,8.0,4.13
vrgyo,39143251,7250212.0,19.0,0.33
kzgyo,23397440,-989478.0,-4.0,-0.82
eygyo,16463563,16497.0,0.0,0.0
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3802845022,432447545.0,11.0,14.85
isctr,8700161864,132178822.0,2.0,0.19
halkb,1175582293,96334329.0,8.0,2.81
vakbn,1043676819,170977358.0,16.0,5.0
akbnk,11685733470,298467634.0,3.0,1.8
skbnk,354217764,50538685.0,14.000000000000002,0.88
albrk,90355173,8453555.0,9.0,0.81
ykbnk,8021763015,96423725.0,1.0,0.42
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,1277073768,-43285149.0,-3.0,-3.67
arclk,188808935,-36372148.0,-19.0,-17.91
asels,12825738164,-559852704.0,-4.0,-17.65
astor,10508091524,614673010.0,6.0,19.66
bimas,3466227056,341339800.0,10.0,40.92
ekgyo,1837965282,84950631.0,5.0,0.9
enkai,1023980201,11769228.0,1.0,0.96
eregl,8467176470,-199624384.0,-2.0,-0.9
froto,1799379015,-36109908.0,-2.0,-1.61
gubrf,3455147288,380649450.0,11.0,52.19
hekts,980609940,-26481993.0,-3.0,-0.08
kchol,6259577630,899709325.0,14.000000000000002,31.67
trmet,1510911964,220806832.0,15.0,20.46
tralt,7257641651,1064864381.0,15.0,7.88
krdmd,2414625843,290506453.0,12.0,5.4
odas,240476133,1329789.0,1.0,0.04
petkm,1369690597,-8029101.0,-1.0,-0.12
pgsus,1508496343,94357808.0,6.0,9.39
sahol,3912811746,485848370.0,12.0,11.41
sasa,7409372594,1556336024.0,21.0,0.49
sise,1929376390,-34391212.0,-2.0,-0.72
tavhl,658634083,122498704.0,19.0,51.96
tcell,3320196736,1156721218.0,35.0,36.4
thyao,12433927486,-1682826.0,-0.0,-0.04
toaso,1619372762,271872620.0,17.0,47.0
tuprs,10280920657,548531341.0,5.0,21.33
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,48659596,5684992.0,12.0,1.15
a1cap,39424256,19088.0,0.0,0.0
adgyo,50468592,542412.0,1.0,0.68
agrot,717731528,-183850640.0,-26.0,-0.66
ahgaz,63733255,-2242721.0,-4.0,-1.18
akfye,374235800,34837144.0,9.0,2.21
alfas,449284882,-75360230.0,-17.0,-7.38
asgyo,23672596,-784124.0,-3.0,-0.37
atakp,12902340,-938921.0,-7.000000000000001,-3.28
astor,10508091524,614673010.0,6.0,19.66
aztek,34612440,301686.0,1.0,0.04
barma,16604317,0.0,0.0,0.0
begyo,12281135,1804700.0,15.0,0.53
bieny,96320618,3238479.0,3.0,0.71
bigch,36852509,-6848952.0,-19.0,-1.16
binho,425502179,23395031.0,5.0,0.61
bmstl,94764420,-16185434.0,-17.0,-7.72
borls,243779954,-10057717.0,-4.0,-0.21
brkvy,23500101,-6146866.0,-26.0,-20.4
bvsan,53423824,1437425.0,3.0,2.79
bydnr,21074216,1654834.0,8.0,3.11
cates,491488299,-44696121.0,-9.0,-5.52
conse,12521550,2447432.0,20.0,0.44
cvkmd,647287522,-30888246.0,-5.0,-0.79
cwene,3948306832,-614396109.0,-16.0,-5.73
dapgm,1334815097,98555917.0,7.000000000000001,0.64
dmrgd,377297658,23099705.0,6.0,0.68
dofer,16044482,-2086545.0,-13.0,-3.88
ebebk,43675437,-7928099.0,-18.0,-14.94
ekos,96007932,21156630.0,22.0,1.24
eksun,18917424,-1893639.0,-10.0,-0.65
enery,188530239,-18167008.0,-10.0,-0.86
ensri,83739696,-934758.0,-1.0,-0.06
eupwr,912688410,-132821113.0,-15.0,-13.62
euren,69040116,4826159.0,7.000000000000001,0.27
eygyo,16463563,16497.0,0.0,0.0
forte,381763590,-47384889.0,-12.0,-17.2
fzlgy,334496869,36938090.0,11.0,1.13
gipta,652653265,59891788.0,9.0,7.7
goknr,100706671,-21514465.0,-21.0,-4.08
grsel,137775000,-37505124.0,-27.0,-87.63
gznmi,80234198,-2609454.0,-3.0,-1.97
hatsn,859358596,-51340426.0,-6.0,-3.74
hktm,499458441,24757041.0,5.0,0.75
httbt,16196387,-1526544.0,-9.0,-3.5
imasm,50384830,1992169.0,4.0,0.09
inves,111609099,-1885593.0,-2.0,-13.75
izenr,124535255,-12625995.0,-10.0,-0.86
kayse,206148622,27802847.0,13.0,0.55
kcaer,271171410,8878332.0,3.0,0.54
klrho,153222464,9271857.0,6.0,4.01
klser,182290689,5845925.0,3.0,0.83
klsyn,11528516,-3699501.0,-32.0,-5.08
kmpur,113481457,-4903844.0,-4.0,-0.92
kopol,112953187,9349266.0,8.0,0.49
krpls,51806140,6801739.0,13.0,1.45
ktlev,9496382583,1436690207.0,15.0,9.52
kzgyo,23397440,-989478.0,-4.0,-0.82
lider,917345675,-51997964.0,-6.0,-2.12
macko,47983636,3150660.0,7.000000000000001,2.33
makim,112619065,4388295.0,4.0,0.67
marbl,16305133,97982.0,1.0,0.07
mekag,19063541,2629455.0,14.000000000000002,0.41
mhrgy,12255638,1382001.0,11.0,0.38
obase,46208343,-4053085.0,-9.0,-3.28
ofsym,195284277,-38931774.0,-20.0,-12.64
oncsm,508036723,-119778586.0,-24.0,-59.8
ozsub,108333507,-8480607.0,-8.0,-3.35
paseu,2558820452,-105790465.0,-4.0,-8.39
pcilt,327244291,-12792016.0,-4.0,-1.37
pltur,51066389,12193630.0,24.0,4.83
pnlsn,33544381,-6670482.0,-20.0,-8.86
prdgs,60978511,1171855.0,2.0,0.16
psgyo,260151661,-15814121.0,-6.0,-0.21
reedr,54940160,-1236342.0,-2.0,-0.14
rnpol,4008465,437581.0,11.0,0.27
rubns,154443870,-1624710.0,-1.0,-0.37
sdttr,251478912,15132916.0,6.0,15.86
segyo,8902756,736167.0,8.0,0.31
skymd,20154441,-2980617.0,-15.0,-2.2
smrtg,127908874,-14507627.0,-11.0,-1.13
snica,47289607,5942973.0,13.0,0.41
soke,23108911,-1144145.0,-5.0,-0.7
suntk,106779696,7081396.0,7.000000000000001,2.66
suwen,11887693,-358692.0,-3.0,-0.19
tabgd,81105146,12545366.0,15.0,39.68
tarkm,48176056,6868012.0,14.000000000000002,66.09
taten,531068692,-61976563.0,-12.0,-1.13
tera,5789412375,-835838768.0,-14.000000000000002,-25.35
tnztp,79710489,-2985340.0,-4.0,-1.09
vrgyo,39143251,7250212.0,19.0,0.33
yylgd,89841568,-8847284.0,-10.0,-1.02
patek,454059340,-22697152.0,-5.0,-1.01
OBAMS,142745767,25525018.0,18.0,0.92
LMKDC,96894372,-18743248.0,-19.0,-4.86
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,4249769,137216.0,3.0,0.08
tatgd,80578747,-4424706.0,-5.0,-0.96
odas,240476133,1329789.0,1.0,0.04
cwene,3948306832,-614396109.0,-16.0,-5.73
uluun,67921541,-1808607.0,-3.0,-0.23
AYDEM,145435419,737317.0,1.0,0.14
conse,12521550,2447432.0,20.0,0.44
ASELS,12825738164,-559852704.0,-4.0,-17.65
TUPRS,10280920657,548531341.0,5.0,21.33
KCHOL,6259577630,899709325.0,14.000000000000002,31.67
ARCLK,188808935,-36372148.0,-19.0,-17.91
EREGL,8467176470,-199624384.0,-2.0,-0.9
KRDMD,2414625843,290506453.0,12.0,5.4
SAHOL,3912811746,485848370.0,12.0,11.41
SASA,7409372594,1556336024.0,21.0,0.49
ENJSA,496604223,-35805873.0,-7.000000000000001,-7.97
AKSA,304586444,-36636380.0,-12.0,-1.35
HEKTS,980609940,-26481993.0,-3.0,-0.08
TKFEN,1770788390,-339231139.0,-19.0,-41.92
SISE,1929376390,-34391212.0,-2.0,-0.72
EKGYO,1837965282,84950631.0,5.0,0.9
SOKE,23108911,-1144145.0,-5.0,-0.7
KLKIM,119645013,12335524.0,10.0,2.95
MEPET,11041918,4506917.0,41.0,8.28
BJKAS,3522868690,57440217.0,2.0,0.05
TUREX,113505554,-22842606.0,-20.0,-1.37
ALGYO,67028977,8823182.0,13.0,0.48
GMSTR,1165983244,187973599.0,16.0,105.15
KUYAS,203454678,-6201774.0,-3.0,-1.89
ISGYO,46419556,13869.0,0.0,0.01
SELEC,739650373,22994854.0,3.0,8.9
KRONT,26737374,-854195.0,-3.0,-0.83
USDTR,18609656,-3866225.0,-21.0,-928.04
ISFIN,33143681,2175060.0,7.000000000000001,1.31
BAGFS,32832655,-1005720.0,-3.0,-0.82
SARKY,223661351,6777976.0,3.0,0.77
ASTOR,10508091524,614673010.0,6.0,19.66
BTCIM,264763687,-20222169.0,-8.0,-0.36
LKMNH,12873780,-386714.0,-3.0,-0.41
ERBOS,5950578,855342.0,14.000000000000002,22.18
RAYSG,111383249,-15468735.0,-14.000000000000002,-23.43
DMSAS,6461524,358460.0,6.0,0.5
KZBGY,40518614,5711050.0,14.000000000000002,0.28
YATAS,52995590,-5578967.0,-11.0,-3.37
DOCO,48217730,17551695.0,36.0,4159.17
ESCOM,175336759,31117521.0,18.0,1.04
OZSUB,108333507,-8480607.0,-8.0,-3.35
KLMSN,19272552,1924903.0,10.0,2.92
SUMAS,308726,0.0,0.0,0.0
KARTN,93150466,6040958.0,6.0,11.19
trenj,452942745,28275716.0,6.0,6.68
SAFKR,86242193,-5943702.0,-7.000000000000001,-1.35
HTTBT,16196387,-1526544.0,-9.0,-3.5
SONME,7198259,-527862.0,-7.000000000000001,-10.56
FROTO,1799379015,-36109908.0,-2.0,-1.61
EMKEL,80937904,-11798677.0,-15.0,-2.27
RYGYO,91455934,24484431.0,27.0,11.68
LOGO,85574102,-2945682.0,-3.0,-4.7
trmet,1510911964,220806832.0,15.0,20.46
ALCTL,88116061,-5572859.0,-6.0,-7.85
DIRIT,832086,0.0,0.0,0.0
EUHOL,17998259,0.0,0.0,0.0
MIATK,370305303,-22089199.0,-6.0,-1.81
OSTIM,78486267,9080657.0,12.0,0.19
GSDDE,171859206,21409805.0,12.0,1.78
AVTUR,3371276,-332943.0,-10.0,-1.22
ORGE,140916304,-8767657.0,-6.0,-1.4
QUAGR,143832351,5442367.0,4.0,0.13
TEZOL,48659596,5684992.0,12.0,1.15
KTSKR,31624313,-2272492.0,-7.000000000000001,-6.08
AGESA,70119331,7106988.0,10.0,24.43
TTRAK,51463880,-2019082.0,-4.0,-17.19
BIOEN,121378463,-4286906.0,-4.0,-0.69
MTRYO,3652025,-159321.0,-4.0,-0.41
KLGYO,25298771,-3126948.0,-12.0,-0.56
JANTS,376532650,-17453650.0,-5.0,-0.77
ANSGR,70256766,-6369095.0,-9.0,-2.59
EGSER,13898304,4999456.0,36.0,1.1
BRKO,3477019,0.0,0.0,0.0
MAALT,36311167,-4965782.0,-14.000000000000002,-137.45
SAMAT,8704878,-1834256.0,-21.0,-1.14
KNFRT,87438983,-3581854.0,-4.0,-0.49
Z30KP,125581379,14203141.0,11.0,32.73
BRMEN,2423839,0.0,0.0,0.0
DENGE,24140999,-542006.0,-2.0,-0.05
GEREL,340788694,-41742939.0,-12.0,-4.9
ETYAT,14302584,-1850884.0,-13.0,-1.84
cvkmd,647287522,-30888246.0,-5.0,-0.79
PGSUS,1508496343,94357808.0,6.0,9.39
PSGYO,260151661,-15814121.0,-6.0,-0.21
CEMAS,89642997,4795310.0,5.0,0.23
ADESE,146661862,16197144.0,11.0,0.1
SANKO,7700684,-1170315.0,-15.0,-2.85
ANHYT,70131068,1691661.0,2.0,2.53
PNLSN,33544381,-6670482.0,-20.0,-8.86
GENIL,768864396,-10889460.0,-1.0,-0.17
ZOREN,76781162,-4380677.0,-6.0,-0.13
CMENT,765862,0.0,0.0,0.0
BOSSA,9205786,-673972.0,-7.000000000000001,-0.48
SRVGY,57711147,-4424124.0,-8.0,-0.2
VANGD,29494260,3069900.0,10.0,10.82
PRKAB,17091948,-1075842.0,-6.0,-2.05
ARASE,49756152,1720425.0,3.0,4.29
PRKME,96690269,-6886165.0,-7.000000000000001,-1.31
KFEIN,73900160,17892984.0,24.0,2.02
AGYO,1420871,-178219.0,-13.0,-0.92
