banka,31352465556.2,194520853.1,0.6,5,3
tekno,18636570645.7,2210610611.3,11.9,24,11
gyo,11464692765.2,750136677.4,6.5,27,19
bist30,91720520154.1,1193512316.7,1.3,11,13
harz,30809449670.8,-46017311.7,-0.1,45,50
bist500,131698837017.2,4775107532.6,3.6,207,184
enerji,4117153973.7,101537025.8,2.5,11,21
bist100,121508738433.2,1270632875.0,1.0,48,42
fonlar,377044302.0,85087871.2,22.6,3,4
fin_sigorta,3594281018.4,106559372.9,3.0,8,3
cim_ins,3022350533.7,169208376.1,5.6,11,12
bist_100_disi,35003355593.1,1814702745.0,5.2,170,152
