tekno,13229804055.3,-304406909.4,-2.3,25,11
gyo,10837392786.9,993247688.0,9.2,32,14
banka,30385638219.1,4379403847.3,14.4,6,0
bist30,46521641328.9,2812665635.0,6.0,17,9
harz,20059672615.6,-1019795627.5,-5.1,60,35
bist500,93516139561.6,5156561198.8,5.5,261,137
enerji,3177743070.0,235103355.6,7.4,23,9
bist100,67898726886.8,2121922845.9,3.1,53,39
fonlar,1453651169.7,311975876.4,21.5,6,5
fin_sigorta,1592328653.2,32338388.2,2.0,7,4
cim_ins,3890122436.2,-49819442.4,-1.3,18,5
bist_100_disi,42641090739.2,2437874189.6,5.7,219,108
