tekno,12696181981.9,489525588.0,3.9,22,14
gyo,10569908940.4,139686061.7,1.3,30,16
banka,26224975510.0,1142391052.7,4.4,7,1
bist30,81341182022.7,6903004781.7,8.5,20,4
harz,30274239156.7,900923968.5,3.0,58,37
bist500,128849242589.4,7513674856.1,5.8,249,145
enerji,8944165461.7,365380541.5,4.1,17,15
bist100,117478256002.5,7273775056.6,6.2,58,32
fonlar,201079113.5,4852205.4,2.4,2,8
fin_sigorta,2072450745.3,241239826.1,11.6,8,3
cim_ins,3507753709.7,-231296803.7,-6.6,9,14
bist_100_disi,37582107376.5,1320866067.0,3.5,201,123
