tekno,26161868943.4,2083365208.5,8.0,25,10
gyo,10096995337.8,-133021291.7,-1.3,33,13
banka,19772392260.8,1332049533.0,6.7,7,1
bist30,78954527958.5,2938450671.0,3.7,10,14
harz,22276356410.1,1132140905.1,5.1,63,31
bist500,124513783178.6,4371684224.1,3.5,236,156
enerji,5474786863.9,-23535161.4,-0.4,19,13
bist100,103927544498.2,3641746839.7,3.5,53,36
fonlar,367150758.4,146801366.9,40.0,3,7
fin_sigorta,2788558880.9,197592096.3,7.1,6,5
cim_ins,3271046385.0,502511091.7,15.4,17,6
bist_100_disi,38318043192.1,94149122.1,0.2,197,126
