hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,353043152,-51241677.0,-15.0,-12.86
asels,5348511049,187079587.0,3.0,4.13
reedr,302270982,-29767472.0,-10.0,-1.24
miatk,778971829,-20106622.0,-3.0,-1.18
sdttr,80567976,-4961684.0,-6.0,-12.26
ingrm,30926784,2236140.0,7.000000000000001,29.75
atatp,62113753,9503797.0,15.0,13.29
alctl,69910117,9138696.0,13.0,13.66
karel,144024197,-1786040.0,-1.0,-0.12
aztek,77464630,2987734.0,4.0,1.67
httbt,86063294,25158499.0,28.999999999999996,14.08
logo,62364807,21953840.0,35.0,44.35
ardyz,96978332,-4726927.0,-5.0,-1.37
indes,38275642,9002205.0,24.0,1.68
mobtl,16764391,1919588.0,11.0,0.44
penta,32297519,2049341.0,6.0,0.88
netas,27596641,-2659338.0,-10.0,-5.27
arena,65520121,-1081908.0,-2.0,-0.7
escom,24153230,1604770.0,7.000000000000001,0.17
papil,407833790,58215923.0,14.000000000000002,5.11
forte,48854082,7065457.0,14.000000000000002,11.51
link,130802589,28621014.0,22.0,116.28
vbtyz,27879456,1434840.0,5.0,1.0
fonet,214198837,8702158.0,4.0,0.64
mtrks,37694231,9421127.0,25.0,6.29
edata,141523673,5725678.0,4.0,0.18
kfein,213322103,-51312326.0,-24.0,-29.23
pkart,19741293,1097609.0,6.0,3.38
obase,38343241,9077205.0,24.0,7.49
kront,17022882,350704.0,2.0,0.34
smart,42922549,4090196.0,10.0,2.69
dgate,22307497,3386580.0,15.0,7.89
despc,18488152,771028.0,4.0,1.9
manas,94419726,-153772.0,-0.0,-0.02
odine,250160292,34920763.0,14.000000000000002,17.3
patek,1516843553,-144243015.0,-10.0,-7.43
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,105537185,-11831518.0,-11.0,-6.9
ekgyo,2960746940,210215216.0,7.000000000000001,0.92
zrgyo,102030331,2076380.0,2.0,0.42
srvgy,196689696,-1337985.0,-1.0,-0.02
rygyo,55663971,-300131.0,-1.0,-0.08
isgyo,58025369,-3686421.0,-6.0,-1.01
basgz,19991300,3072413.0,15.0,4.23
aksgy,34194749,-943592.0,-3.0,-0.19
ozkgy,52495759,-5689695.0,-11.0,-1.27
dggyo,9118677,-51219.0,-1.0,-0.2
psgyo,289922185,15740242.0,5.0,0.1
yggyo,43819154,7488449.0,17.0,13.94
akmgy,13436283,-1705231.0,-13.0,-29.83
asgyo,25054797,2051942.0,8.0,0.88
hlgyo,161770679,-20299314.0,-13.0,-0.35
