tekno,9119400003.9,-427225341.2,-4.7,16,19
gyo,12998330371.7,236257749.0,1.8,22,24
banka,42774077172.4,2274597704.6,5.3,3,4
bist30,64176999410.9,2799907470.9,4.4,18,8
harz,20586685641.4,822419750.4,4.0,41,54
bist500,109952811012.7,4034925312.3,3.7,210,182
enerji,9463178569.4,423610600.4,4.5,15,17
bist100,90419768741.2,4677577021.4,5.2,54,38
fonlar,213037595.0,-31320101.9,-14.7,4,5
fin_sigorta,1406655548.5,-79579134.8,-5.7,5,6
cim_ins,3092518678.8,97820302.7,3.2,14,9
bist_100_disi,31961522104.1,10250609.6,0.0,169,152
