tekno,12551595308.7,55132126.0,0.4,16,20
gyo,9312404227.7,-271223776.4,-2.9,18,28
banka,22433369176.1,451104045.4,2.0,5,3
bist30,62302455708.6,-1554064536.7,-2.5,9,17
harz,23408646525.6,-1403073903.5,-6.0,41,54
bist500,103865054407.9,-833042879.1,-0.8,175,221
enerji,5689022008.0,-279475162.6,-4.9,11,21
bist100,88187914560.1,-2842550797.3,-3.2,36,56
fonlar,170342530.9,-26673645.5,-15.7,3,7
fin_sigorta,3103164929.0,-399820418.6,-12.9,4,7
cim_ins,3459058614.2,113555056.4,3.3,13,10
bist_100_disi,33853770689.0,89639950.1,0.3,148,177
