tekno,12392113633.5,-597658382.9,-4.8,18,18
gyo,22021829212.4,1272016261.3,5.8,25,21
banka,28591824212.7,859317869.4,3.0,7,1
bist30,76807446451.6,5327236141.0,6.9,17,8
harz,25769463676.1,354341010.3,1.4,55,40
bist500,133198904838.9,6695823422.4,5.0,234,162
enerji,5170437521.4,180913127.0,3.5,23,9
bist100,106272901542.6,6490615235.1,6.1,60,31
fonlar,659899904.6,-151076245.2,-22.9,4,7
fin_sigorta,2087252328.8,200137703.8,9.6,7,3
cim_ins,4270283783.6,141977134.9,3.3,13,10
bist_100_disi,43374738342.5,1166239772.7,2.7,185,141
