tekno,26205056286.2,-2090908220.2,-8.0,11,25
gyo,9731624716.1,267627320.5,2.8,24,22
banka,27193527830.1,-3084028560.2,-11.3,2,6
bist30,86127431815.4,-50352892.6,-0.1,8,17
harz,22194107941.6,151285116.0,0.7,35,59
bist500,127610098863.3,-162416982.9,-0.1,153,240
enerji,4983538320.0,165331787.4,3.3,12,20
bist100,113173122222.7,-146625669.6,-0.1,31,59
fonlar,418029088.0,-100398208.5,-24.0,3,7
fin_sigorta,2312134698.5,15510016.2,0.7,4,7
cim_ins,4019147542.9,-66981940.4,-1.7,10,13
bist_100_disi,37016657134.6,-533997707.0,-1.4,127,196
