tekno,12251027141.9,884227532.0,7.2,20,16
gyo,11835952643.2,-9496488.5,-0.1,28,18
banka,24603427562.6,3550951052.7,14.4,6,1
bist30,74921439528.4,7597249190.3,10.1,19,5
harz,28792639889.6,1165303120.8,4.0,54,40
bist500,123412781829.2,6658283960.8,5.4,216,177
enerji,10822694273.0,294796410.5,2.7,18,14
bist100,101738696802.3,8140800400.3,8.0,63,27
fonlar,445244915.6,-60462372.3,-13.6,6,5
fin_sigorta,2759036130.5,-159429123.5,-5.8,5,6
cim_ins,3081470559.5,122074637.4,4.0,14,9
bist_100_disi,36569951910.3,188964943.3,0.5,165,158
