hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,298049647,2107114.0,1.0,0.51
asels,6792429453,-946484433.0,-14.000000000000002,-29.43
reedr,175596036,-2690202.0,-2.0,-0.16
miatk,612200017,-71442396.0,-12.0,-4.6
sdttr,185466548,11413297.0,6.0,12.06
ingrm,18594750,2864451.0,15.0,66.68
atatp,229943259,7914023.0,3.0,4.63
alctl,26269395,1373221.0,5.0,6.21
karel,42080760,-3403884.0,-8.0,-0.74
aztek,73751534,4388696.0,6.0,3.01
httbt,17765889,1962075.0,11.0,5.4
logo,58121006,7752406.0,13.0,22.4
ardyz,233150211,13459224.0,6.0,1.54
indes,21433862,2947050.0,14.000000000000002,1.11
mobtl,76299214,-13719307.0,-18.0,-1.35
penta,41414817,-1845196.0,-4.0,-0.68
netas,104352621,-5146870.0,-5.0,-3.89
arena,32618274,4851233.0,15.0,4.55
escom,38882149,-13613.0,-0.0,-0.0
papil,879489413,-51904436.0,-6.0,-1.0
forte,30142687,-6323402.0,-21.0,-14.21
link,196925422,-26387493.0,-13.0,-44.77
vbtyz,29113573,947845.0,3.0,0.62
fonet,52536319,-5041938.0,-10.0,-1.55
mtrks,18881483,2936496.0,16.0,3.78
edata,39932952,1038366.0,3.0,0.13
kfein,217322857,10882407.0,5.0,0.52
pkart,69498249,1723205.0,2.0,2.04
obase,35820128,6486846.0,18.0,6.51
kront,36185569,-6522866.0,-18.0,-2.69
smart,15053017,292539.0,2.0,0.48
dgate,21766463,-1588819.0,-7.000000000000001,-5.19
despc,6709005,-151615.0,-2.0,-1.38
manas,127659412,27436730.0,21.0,1.6
odine,127893540,4953035.0,4.0,6.34
patek,1209112453,145986484.0,12.0,3.95
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,98442483,16115327.0,16.0,12.06
ekgyo,2976461438,385154770.0,13.0,2.5
zrgyo,19466597,6169925.0,32.0,7.1
srvgy,60119271,5944126.0,10.0,0.31
rygyo,75470148,-13439316.0,-18.0,-3.97
isgyo,248401285,-4611665.0,-2.0,-0.35
basgz,41254884,-2498747.0,-6.0,-2.35
aksgy,16710032,991231.0,6.0,0.46
ozkgy,44010736,6409211.0,15.0,1.94
dggyo,1454411,-296425.0,-20.0,-6.63
psgyo,406034970,1208879.0,0.0,0.01
yggyo,62443894,605553.0,1.0,1.22
akmgy,3191323,-251929.0,-8.0,-18.34
asgyo,64559948,18944379.0,28.999999999999996,3.45
hlgyo,79339153,9027011.0,11.0,0.41
adgyo,46883866,6042422.0,13.0,6.5
akfgy,83480512,11875403.0,14.000000000000002,0.37
tsgyo,30884999,5631581.0,18.0,1.4
surgy,94180350,-2836577.0,-3.0,-1.38
klgyo,423172791,106857493.0,25.0,1.62
algyo,22646219,568695.0,3.0,0.51
kzbgy,410937554,-36481195.0,-9.0,-1.51
sngyo,67342523,-962581.0,-1.0,-0.07
vkgyo,58484905,1894496.0,3.0,0.08
pekgy,4155351231,338813788.0,8.0,0.7
fzlgy,167263204,3131078.0,2.0,0.28
begyo,63791836,3956294.0,6.0,0.35
segyo,11229338,932722.0,8.0,0.37
tehol,1953790264,-259827243.0,-13.0,-5.87
nugyo,24159295,-66245.0,-0.0,-0.03
agyo,3374240,50195.0,1.0,0.11
dzgyo,23881517,-710299.0,-3.0,-0.21
msgyo,15201928,3845505.0,25.0,1.52
mrgyo,167250310,12908832.0,8.0,0.25
krgyo,36252030,6140022.0,17.0,0.54
ozgyo,18882925,4120826.0,22.0,0.67
kgyo,111503554,5565290.0,5.0,0.2
ygyo,11709836,0.0,0.0,0.0
avgyo,186887476,5771960.0,3.0,0.58
tdgyo,20181353,-1552118.0,-8.0,-1.5
atagy,2688103,-783859.0,-28.999999999999996,-4.11
idgyo,3354748,357102.0,11.0,0.38
mhrgy,22517838,3464914.0,15.0,0.62
avpgy,44583488,7176365.0,16.0,9.71
vrgyo,77154798,-13561374.0,-18.0,-0.56
kzgyo,22307576,993563.0,4.0,1.02
eygyo,115387295,35274235.0,31.0,1.48
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3578053211,161095064.0,5.0,6.0
isctr,4957822126,56705490.0,1.0,0.15
halkb,2258426531,158842286.0,7.000000000000001,1.82
vakbn,980303199,36649237.0,4.0,0.92
akbnk,4714363991,191185934.0,4.0,2.39
skbnk,366519591,388058.0,0.0,0.01
albrk,141314275,-6456835.0,-5.0,-0.36
ykbnk,5058745174,-331871315.0,-7.000000000000001,-2.06
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,320722889,5208079.0,2.0,1.29
arclk,384603809,-18895684.0,-5.0,-5.72
asels,6792429453,-946484433.0,-14.000000000000002,-29.43
astor,1258167172,77839633.0,6.0,5.78
bimas,1880116258,128138848.0,7.000000000000001,38.64
ekgyo,2976461438,385154770.0,13.0,2.5
enkai,1012567067,62110698.0,6.0,4.22
eregl,3796287592,-409948408.0,-11.0,-3.14
froto,1385807910,119799281.0,9.0,8.42
gubrf,472844598,8706701.0,2.0,5.11
hekts,494532999,-12051146.0,-2.0,-0.08
kchol,4433883085,566459810.0,13.0,21.75
kozal,1257643231,-38279198.0,-3.0,-0.76
kozaa,482161212,-88062128.0,-18.0,-16.07
krdmd,1564274622,223035156.0,14.000000000000002,3.97
odas,140728820,555081.0,0.0,0.02
petkm,2056291743,299966264.0,15.0,2.81
pgsus,4258277561,305250544.0,7.000000000000001,16.08
sahol,3324849062,541775387.0,16.0,13.72
sasa,4864812059,-402029352.0,-8.0,-0.27
sise,1414814260,138192649.0,10.0,3.46
tavhl,441971645,78883992.0,18.0,41.93
tcell,2510163379,354305933.0,14.000000000000002,14.07
thyao,10025318825,1302614792.0,13.0,40.37
toaso,1961895691,338360824.0,17.0,47.21
tuprs,2828414816,-139458186.0,-5.0,-8.9
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,77316457,-26311729.0,-34.0,-4.9
a1cap,615305686,9259931.0,2.0,0.19
adgyo,46883866,6042422.0,13.0,6.5
agrot,74620068,8634514.0,12.0,0.87
ahgaz,273683271,13280655.0,5.0,1.39
akfye,80341285,9564625.0,12.0,2.02
alfas,51073512,1406786.0,3.0,1.22
asgyo,64559948,18944379.0,28.999999999999996,3.45
atakp,27781068,2464616.0,9.0,4.58
astor,1258167172,77839633.0,6.0,5.78
aztek,73751534,4388696.0,6.0,3.01
barma,56023030,12166247.0,22.0,4.57
begyo,63791836,3956294.0,6.0,0.35
bieny,218632604,-1114630.0,-1.0,-0.21
bigch,22260194,7317280.0,33.0,18.87
binho,396786643,-15886216.0,-4.0,-0.41
bmstl,162746476,11190986.0,7.000000000000001,4.83
borls,85365314,5631371.0,7.000000000000001,1.64
brkvy,71741415,8486242.0,12.0,9.18
bvsan,253341112,5691675.0,2.0,2.78
bydnr,6463182,-709996.0,-11.0,-2.33
cates,37102826,947541.0,3.0,0.84
conse,22245469,3229141.0,15.0,0.47
cvkmd,539347584,-16416712.0,-3.0,-0.53
cwene,2526398402,-109072930.0,-4.0,-1.2
dapgm,558103198,87761160.0,16.0,2.29
dmrgd,50579677,3967059.0,8.0,2.0
dofer,79799771,4239742.0,5.0,3.05
ebebk,12743446,3225244.0,25.0,13.46
ekos,75721595,-5522085.0,-7.000000000000001,-1.85
eksun,9820365,-53907.0,-1.0,-0.04
enery,1052446040,93386800.0,9.0,0.88
ensri,190947771,-22297480.0,-12.0,-11.51
eupwr,112052582,8914373.0,8.0,2.16
euren,682112364,87006481.0,13.0,1.09
eygyo,115387295,35274235.0,31.0,1.48
forte,30142687,-6323402.0,-21.0,-14.21
fzlgy,167263204,3131078.0,2.0,0.28
gipta,252319654,-96377816.0,-38.0,-46.79
goknr,47383979,-3840962.0,-8.0,-1.86
grsel,110248485,-5044609.0,-5.0,-15.64
gznmi,87824565,-5543784.0,-6.0,-15.96
hatsn,31079804,-46827.0,-0.0,-0.07
hktm,41471073,1965275.0,5.0,0.63
httbt,17765889,1962075.0,11.0,5.4
imasm,117889583,2908138.0,2.0,0.1
inves,83850834,-1521733.0,-2.0,-5.51
izenr,164938503,-17621310.0,-11.0,-0.99
kayse,33792011,-4283172.0,-13.0,-2.34
kcaer,67396644,6154361.0,9.0,1.22
klrho,251125330,-12531516.0,-5.0,-5.99
klser,25284834,973294.0,4.0,1.15
klsyn,13144746,175958.0,1.0,0.09
kmpur,36059004,-3215609.0,-9.0,-1.68
kopol,44662581,7158034.0,16.0,1.05
krpls,14296450,1465376.0,10.0,0.88
ktlev,351789994,42019087.0,12.0,1.5
kzgyo,22307576,993563.0,4.0,1.02
lider,61109951,-11115712.0,-18.0,-60.91
macko,40079814,-3488979.0,-9.0,-3.43
makim,14553153,-285728.0,-2.0,-0.35
marbl,17843090,-66573.0,-0.0,-0.05
mekag,35189092,-3586232.0,-10.0,-0.5
mhrgy,22517838,3464914.0,15.0,0.62
obase,35820128,6486846.0,18.0,6.51
ofsym,34688683,-1735183.0,-5.0,-3.21
oncsm,180643755,66875727.0,37.0,45.27
ozsub,13659107,-1855044.0,-14.000000000000002,-2.48
paseu,1086802298,-575367872.0,-53.0,-57.64
pcilt,117686077,-8677354.0,-7.000000000000001,-1.55
pltur,43203206,-1500474.0,-3.0,-0.88
pnlsn,22652979,4333632.0,19.0,7.82
prdgs,16386091,-263583.0,-2.0,-0.11
psgyo,406034970,1208879.0,0.0,0.01
reedr,175596036,-2690202.0,-2.0,-0.16
rnpol,6281368,-689831.0,-11.0,-3.9
rubns,19277757,-2428936.0,-13.0,-2.73
sdttr,185466548,11413297.0,6.0,12.06
segyo,11229338,932722.0,8.0,0.37
skymd,168854738,1178290.0,1.0,0.1
smrtg,46626888,-1276577.0,-3.0,-0.76
snica,97851034,-10298625.0,-11.0,-0.52
soke,18212750,1394926.0,8.0,0.93
suntk,21540924,2028522.0,9.0,4.34
suwen,39603142,-67461.0,-0.0,-0.02
tabgd,669919654,-58827745.0,-9.0,-20.09
tarkm,75825424,-9460237.0,-12.0,-50.52
taten,333262421,-35926580.0,-11.0,-8.74
tera,2237538004,-239570037.0,-11.0,-80.0
tnztp,46465843,7172005.0,15.0,3.49
vrgyo,77154798,-13561374.0,-18.0,-0.56
yylgd,39591204,-386520.0,-1.0,-0.1
patek,1209112453,145986484.0,12.0,3.95
OBAMS,131261056,-13372262.0,-10.0,-4.47
LMKDC,55826449,6901809.0,12.0,3.19
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trhol,159016736,12651920.0,8.0,17.45
hubvc,11583105,-2695887.0,-23.0,-0.69
tatgd,17302361,-702435.0,-4.0,-0.52
odas,140728820,555081.0,0.0,0.02
cwene,2526398402,-109072930.0,-4.0,-1.2
uluun,24534057,-1229194.0,-5.0,-0.39
AYDEM,59539277,6707692.0,11.0,2.05
conse,22245469,3229141.0,15.0,0.47
ASELS,6792429453,-946484433.0,-14.000000000000002,-29.43
TUPRS,2828414816,-139458186.0,-5.0,-8.9
KCHOL,4433883085,566459810.0,13.0,21.75
ARCLK,384603809,-18895684.0,-5.0,-5.72
EREGL,3796287592,-409948408.0,-11.0,-3.14
KRDMD,1564274622,223035156.0,14.000000000000002,3.97
SAHOL,3324849062,541775387.0,16.0,13.72
SASA,4864812059,-402029352.0,-8.0,-0.27
ENJSA,157062360,-6371247.0,-4.0,-3.26
AKSA,270569382,31074601.0,11.0,1.39
HEKTS,494532999,-12051146.0,-2.0,-0.08
TKFEN,581437014,86161633.0,15.0,12.3
SISE,1414814260,138192649.0,10.0,3.46
EKGYO,2976461438,385154770.0,13.0,2.5
SOKE,18212750,1394926.0,8.0,0.93
KLKIM,54119284,-6175701.0,-11.0,-3.76
MEPET,28643440,-5735031.0,-20.0,-3.76
BJKAS,133354748,-13573290.0,-10.0,-0.21
TUREX,189319273,-10009592.0,-5.0,-0.43
ALGYO,22646219,568695.0,3.0,0.51
GMSTR,706011702,-21087727.0,-3.0,-12.2
KUYAS,459730788,-57954902.0,-13.0,-6.29
ISGYO,248401285,-4611665.0,-2.0,-0.35
SELEC,124819817,-15078799.0,-12.0,-9.34
KRONT,36185569,-6522866.0,-18.0,-2.69
USDTR,26852222,-2709163.0,-10.0,-392.4
ISFIN,33551998,-244473.0,-1.0,-0.12
BAGFS,109296861,21769996.0,20.0,6.75
SARKY,40044783,9900255.0,25.0,3.6
ASTOR,1258167172,77839633.0,6.0,5.78
BTCIM,738769017,-9342941.0,-1.0,-0.06
LKMNH,26459458,-91125.0,-0.0,-0.06
ERBOS,10506482,-324082.0,-3.0,-5.68
RAYSG,40260203,3597384.0,9.0,21.19
DMSAS,18180325,529795.0,3.0,0.25
KZBGY,410937554,-36481195.0,-9.0,-1.51
YATAS,47068660,-10877302.0,-23.0,-7.67
DOCO,53833370,16527622.0,31.0,3359.27
ESCOM,38882149,-13613.0,-0.0,-0.0
