hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,560770512,18330121.0,3.0,2.03
asels,5939114786,142713643.0,2.0,5.09
reedr,170537360,-4046206.0,-2.0,-0.24
miatk,734738120,-149174930.0,-20.0,-7.97
sdttr,221412042,1419193.0,1.0,1.16
ingrm,13648670,-1989392.0,-15.0,-60.22
atatp,83031160,-806750.0,-1.0,-1.25
alctl,22913011,200596.0,1.0,0.95
karel,148235572,13208811.0,9.0,0.85
aztek,186282103,-36183081.0,-19.0,-10.76
httbt,22890485,-3299965.0,-14.000000000000002,-6.6
logo,82846607,4809872.0,6.0,8.56
ardyz,50001701,-3502157.0,-7.000000000000001,-1.75
indes,47475295,3427096.0,7.000000000000001,0.58
mobtl,41726042,-1503396.0,-4.0,-0.27
penta,30875783,-2128788.0,-7.000000000000001,-1.0
netas,50719271,15995058.0,32.0,21.46
arena,26825345,-149238.0,-1.0,-0.16
escom,86230330,11006534.0,13.0,0.41
papil,162468225,14144448.0,9.0,1.35
forte,131171136,6873402.0,5.0,3.79
link,124090940,-11462758.0,-9.0,-30.12
vbtyz,15590333,-1183826.0,-8.0,-1.36
fonet,409704419,-42549927.0,-10.0,-0.3
mtrks,106492208,-13447996.0,-13.0,-3.59
edata,44253227,1747722.0,4.0,0.21
kfein,22547734,-3290744.0,-15.0,-1.38
pkart,29879619,-6727413.0,-23.0,-17.84
obase,10900904,1196565.0,11.0,3.93
kront,88124996,3235421.0,4.0,0.59
smart,16396493,-705183.0,-4.0,-1.05
dgate,83341735,416350.0,0.0,0.39
despc,29238241,1903228.0,7.000000000000001,3.93
manas,204099861,50778339.0,25.0,1.69
odine,156146810,-5803672.0,-4.0,-7.36
patek,889086103,90670182.0,10.0,2.87
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,72496325,-945043.0,-1.0,-1.0
ekgyo,3315388007,171883817.0,5.0,1.01
zrgyo,10876859,2977030.0,27.0,6.12
srvgy,125641975,15684153.0,12.0,0.38
rygyo,33359953,-4840312.0,-15.0,-2.96
isgyo,41518033,712889.0,2.0,0.33
basgz,59863543,13173401.0,22.0,8.73
aksgy,26829241,22192.0,0.0,0.01
ozkgy,45036191,310382.0,1.0,0.09
dggyo,2522357,-144976.0,-6.0,-1.79
psgyo,1914706050,369029573.0,19.0,0.6
yggyo,29628218,5193517.0,18.0,24.16
akmgy,4162779,727727.0,17.0,39.19
asgyo,73710342,13544257.0,18.0,2.08
hlgyo,91291945,4797745.0,5.0,0.19
adgyo,37196109,1544363.0,4.0,1.96
akfgy,201578998,10189952.0,5.0,0.13
tsgyo,67662881,4734350.0,7.000000000000001,0.52
surgy,105940316,-2690515.0,-3.0,-1.13
klgyo,85516733,-1259500.0,-1.0,-0.1
algyo,33914456,6784432.0,20.0,4.44
kzbgy,211237818,-32520541.0,-15.0,-2.43
sngyo,84157362,19793578.0,24.0,1.15
vkgyo,73270220,8833281.0,12.0,0.28
pekgy,8787263371,-847855989.0,-10.0,-1.12
fzlgy,198867406,28697384.0,14.000000000000002,2.1
begyo,102704192,-4378005.0,-4.0,-0.22
segyo,127484048,22839934.0,18.0,0.79
tehol,4485972396,80200372.0,2.0,0.68
nugyo,28391097,-1158209.0,-4.0,-0.38
agyo,1481474,258454.0,17.0,1.29
dzgyo,58133889,5581204.0,10.0,0.64
msgyo,12778073,-44024.0,-0.0,-0.02
mrgyo,368024341,51115317.0,14.000000000000002,0.41
krgyo,39499742,26623115.0,67.0,2.11
ozgyo,40622835,-1019489.0,-3.0,-0.07
kgyo,81050556,1642239.0,2.0,0.1
ygyo,7610022,0.0,0.0,0.0
avgyo,88276312,1138264.0,1.0,0.22
tdgyo,13436136,-929624.0,-7.000000000000001,-1.5
atagy,5480508,-641222.0,-12.0,-1.6
idgyo,4822964,-835815.0,-17.0,-0.62
mhrgy,22143951,1713809.0,8.0,0.28
avpgy,33815075,1101183.0,3.0,1.86
vrgyo,117180356,13099167.0,11.0,0.35
kzgyo,151915490,-1248594.0,-1.0,-0.21
eygyo,68781461,2764022.0,4.0,0.19
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3914163405,462714972.0,12.0,14.96
isctr,6391862757,53475797.0,1.0,0.1
halkb,1316445778,18897659.0,1.0,0.38
vakbn,946007755,-34693538.0,-4.0,-0.86
akbnk,6249789557,629766386.0,10.0,5.87
skbnk,435102097,71901254.0,17.0,1.22
albrk,79067051,-1638970.0,-2.0,-0.16
ykbnk,4396110706,711847152.0,16.0,4.89
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,338591090,54568527.0,16.0,12.83
arclk,627387623,-80960165.0,-13.0,-13.73
asels,5939114786,142713643.0,2.0,5.09
astor,1366837911,-85281675.0,-6.0,-5.96
bimas,3159431772,302742850.0,10.0,51.4
ekgyo,3315388007,171883817.0,5.0,1.01
enkai,1770398937,381003681.0,22.0,15.81
eregl,4578216521,-103480208.0,-2.0,-0.62
froto,1646640977,57622331.0,3.0,3.44
gubrf,605907179,85083404.0,14.000000000000002,39.95
hekts,260557644,-2060628.0,-1.0,-0.03
kchol,4895256819,389956125.0,8.0,12.79
kozal,1392386438,-269315987.0,-19.0,-4.66
kozaa,406057683,-69006142.0,-17.0,-14.25
krdmd,1450310322,207531759.0,14.000000000000002,3.73
odas,527053126,118940406.0,23.0,1.23
petkm,1758255851,82391945.0,5.0,0.79
pgsus,4417924037,-727391856.0,-16.0,-34.41
sahol,2962800207,531686672.0,18.0,14.04
sasa,2830734824,323336926.0,11.0,0.35
sise,1977411045,168779065.0,9.0,2.91
tavhl,816940368,218179282.0,27.0,65.01
tcell,1862976779,279739323.0,15.0,14.74
thyao,12408148128,-1398939646.0,-11.0,-32.93
toaso,1138475556,153383424.0,13.0,35.12
tuprs,3453691784,468301679.0,14.000000000000002,24.54
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,30989260,-4977058.0,-16.0,-2.05
a1cap,251262906,-8054420.0,-3.0,-0.39
adgyo,37196109,1544363.0,4.0,1.96
agrot,57195056,-3540647.0,-6.0,-0.45
ahgaz,106953543,9251929.0,9.0,2.13
akfye,74152643,6846399.0,9.0,1.56
alfas,35499159,4331227.0,12.0,5.06
asgyo,73710342,13544257.0,18.0,2.08
atakp,54291305,582971.0,1.0,0.56
astor,1366837911,-85281675.0,-6.0,-5.96
aztek,186282103,-36183081.0,-19.0,-10.76
barma,58443019,2042470.0,3.0,0.67
begyo,102704192,-4378005.0,-4.0,-0.22
bieny,142918525,-22896154.0,-16.0,-6.43
bigch,12219678,1765954.0,14.000000000000002,8.59
binho,691429850,111617774.0,16.0,1.53
bmstl,78963609,-9016391.0,-11.0,-7.34
borls,48986992,3994367.0,8.0,2.17
brkvy,107850388,-23198328.0,-22.0,-17.16
bvsan,203798432,-42164679.0,-21.0,-26.47
bydnr,4860221,-526152.0,-11.0,-2.18
cates,25596102,5040603.0,20.0,6.23
conse,19375500,-2063140.0,-11.0,-0.34
cvkmd,869076959,17614601.0,2.0,0.4
cwene,352410784,30173697.0,9.0,2.03
dapgm,379418527,-42064538.0,-11.0,-1.43
