tekno,15408632672.4,1200008237.0,7.8,12,23
gyo,14613101986.1,-1294158980.1,-8.9,15,31
banka,22715925717.5,2194302585.2,9.7,8,0
bist30,107800838222.2,4806472966.9,4.5,11,12
harz,29026928521.2,521981672.4,1.8,37,58
bist500,185955674803.5,2512815684.0,1.4,179,216
enerji,12612423711.1,-686091722.0,-5.4,13,19
bist100,156809574211.1,4774410903.5,3.0,42,47
fonlar,180100238.4,2114073.2,1.2,3,7
fin_sigorta,2391408510.0,278570182.9,11.6,9,2
cim_ins,5522910338.4,91484313.2,1.7,8,15
bist_100_disi,52678104040.5,-691263223.0,-1.3,146,180
