hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,583918832,-63342547.0,-11.0,-1.8
asels,11195808418,-180248617.0,-2.0,-5.02
reedr,87480401,14268801.0,16.0,1.1
miatk,732195764,-45636936.0,-6.0,-2.48
sdttr,768315432,-88381871.0,-12.0,-26.73
ingrm,10727264,-1805958.0,-17.0,-70.87
atatp,279020990,5601214.0,2.0,3.42
alctl,34424689,1213330.0,4.0,4.7
karel,119838443,8583191.0,7.000000000000001,0.72
aztek,20144885,-1943567.0,-10.0,-0.44
httbt,33856085,-36987.0,-0.0,-0.05
logo,188362100,-45318312.0,-24.0,-36.71
ardyz,195457948,-23895194.0,-12.0,-5.18
indes,51476831,2022467.0,4.0,0.34
mobtl,125274413,-10273507.0,-8.0,-0.94
penta,158896033,12546613.0,8.0,1.21
netas,19127476,-2204727.0,-12.0,-7.06
arena,31073253,1109970.0,4.0,0.97
escom,285732358,-6206955.0,-2.0,-0.1
papil,262061539,-8392887.0,-3.0,-0.62
forte,107969041,-4806695.0,-4.0,-4.14
link,241062661,19643589.0,8.0,19.57
vbtyz,102248129,-11686190.0,-11.0,-2.55
fonet,246831817,-3337547.0,-1.0,-0.04
mtrks,24509088,2075095.0,8.0,1.95
edata,218485371,3515924.0,2.0,0.18
kfein,74618982,-2974044.0,-4.0,-0.41
pkart,27287913,154345.0,1.0,0.45
obase,91670429,-12269923.0,-13.0,-4.86
kront,28432533,3388640.0,12.0,1.93
smart,205354129,42337402.0,21.0,6.18
dgate,40740227,-2355714.0,-6.0,-4.27
despc,9787549,995752.0,10.0,5.08
manas,331093882,-191266708.0,-57.99999999999999,-7.19
odine,291498466,-45703529.0,-16.0,-83.03
patek,247708618,-38323862.0,-15.0,-3.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,67756089,5383969.0,8.0,6.7
ekgyo,4131289506,-29212571.0,-1.0,-0.18
zrgyo,17712708,1368159.0,8.0,1.77
srvgy,198046090,27417984.0,14.000000000000002,0.47
rygyo,105003514,25725456.0,24.0,7.4
isgyo,33630634,5790310.0,17.0,3.81
basgz,27764967,2670887.0,10.0,4.72
aksgy,11566017,-256719.0,-2.0,-0.19
ozkgy,49963205,3240607.0,6.0,0.99
dggyo,5170693,97466.0,2.0,0.61
psgyo,406269403,-8397058.0,-2.0,-0.05
yggyo,33481342,3141261.0,9.0,14.39
akmgy,4959858,407935.0,8.0,18.37
asgyo,24670166,-4281904.0,-17.0,-1.99
hlgyo,188059928,-5287635.0,-3.0,-0.14
adgyo,119485251,16031970.0,13.0,7.68
akfgy,182231858,-571435.0,-0.0,-0.01
tsgyo,16720427,-488034.0,-3.0,-0.22
surgy,559817862,63573832.0,11.0,8.69
klgyo,106457020,11284436.0,11.0,0.72
algyo,107625202,12119921.0,11.0,0.59
kzbgy,126067337,-8153531.0,-6.0,-0.25
sngyo,96399992,-2566897.0,-3.0,-0.13
vkgyo,71490284,-3414916.0,-5.0,-0.14
pekgy,3870381733,234335542.0,6.0,0.78
fzlgy,106882273,-20017915.0,-19.0,-2.29
begyo,52423583,-2537259.0,-5.0,-0.23
segyo,137483845,-6555375.0,-5.0,-0.3
pehol,2149453404,480754937.0,22.0,3.36
nugyo,18769744,-2467550.0,-13.0,-1.35
agyo,2588211,328965.0,13.0,0.97
dzgyo,43651814,-439172.0,-1.0,-0.1
msgyo,19003401,-821549.0,-4.0,-0.28
mrgyo,147048496,-1046165.0,-1.0,-0.01
krgyo,69086806,7560618.0,11.0,0.35
ozgyo,21291232,285041.0,1.0,0.03
kgyo,76735028,-4812589.0,-6.0,-0.44
ygyo,11923551,0.0,0.0,0.0
avgyo,20177524,1597698.0,8.0,1.04
tdgyo,93105897,15824133.0,17.0,3.46
atagy,5170677,350105.0,7.000000000000001,0.92
idgyo,9742128,-1964186.0,-20.0,-0.89
mhrgy,22383035,-2215969.0,-10.0,-0.36
avpgy,54536656,2499391.0,5.0,2.49
vrgyo,46518473,-1471459.0,-3.0,-0.08
kzgyo,145977477,-21343326.0,-15.0,-3.86
eygyo,19611355,1266718.0,6.0,0.21
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5279217872,97705344.0,2.0,2.95
isctr,14153037189,1938221264.0,14.000000000000002,2.36
halkb,3122522963,100098282.0,3.0,1.59
vakbn,1315266240,136390549.0,10.0,4.31
akbnk,12155072141,961683873.0,8.0,7.14
skbnk,632089574,57057082.0,9.0,1.1
albrk,266801310,32857815.0,12.0,1.17
ykbnk,6908765660,599617944.0,9.0,3.74
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,622185526,-27450307.0,-4.0,-4.65
arclk,459327532,57299249.0,12.0,15.34
asels,11195808418,-180248617.0,-2.0,-5.02
astor,7895867104,1050857849.0,13.0,25.39
bimas,3590291852,208369440.0,6.0,40.26
ekgyo,4131289506,-29212571.0,-1.0,-0.18
enkai,1190752604,25094763.0,2.0,2.17
eregl,10852934169,483485587.0,4.0,1.38
froto,2308856969,-179035384.0,-8.0,-9.39
gubrf,1687189702,-195156434.0,-12.0,-60.04
hekts,411094260,-28466539.0,-7.000000000000001,-0.23
kchol,6052727456,-419991847.0,-7.000000000000001,-15.01
trmet,1841065562,237633351.0,13.0,20.87
tralt,6561878516,457271452.0,7.000000000000001,4.17
krdmd,1615803082,288666650.0,18.0,5.66
odas,381815140,66054642.0,17.0,1.03
petkm,1338285248,162018416.0,12.0,2.17
pgsus,4710146077,-940093170.0,-20.0,-40.91
sahol,3793111230,-93416556.0,-2.0,-2.63
sasa,4988861030,-443301938.0,-9.0,-0.22
sise,3733935113,401501106.0,11.0,5.05
tavhl,669406227,-41332802.0,-6.0,-20.38
tcell,3083615750,177651972.0,6.0,7.09
thyao,18644221561,-1851667575.0,-10.0,-31.74
toaso,1072084337,-71900258.0,-7.000000000000001,-22.43
tuprs,6724955086,839763576.0,12.0,28.21
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,80024258,1468193.0,2.0,0.28
a1cap,74889175,0.0,0.0,0.0
adgyo,119485251,16031970.0,13.0,7.68
agrot,56056194,-4771452.0,-9.0,-0.27
ahgaz,422888489,91341861.0,22.0,5.57
akfye,170367150,-4388670.0,-3.0,-0.49
alfas,73962062,-4252078.0,-6.0,-2.4
asgyo,24670166,-4281904.0,-17.0,-1.99
atakp,40041464,2255591.0,6.0,3.4
astor,7895867104,1050857849.0,13.0,25.39
aztek,20144885,-1943567.0,-10.0,-0.44
barma,104205032,-27640223.0,-27.0,-12.33
begyo,52423583,-2537259.0,-5.0,-0.23
bieny,48465320,-4185434.0,-9.0,-2.08
bigch,41932717,-7077307.0,-17.0,-1.49
binho,350794042,-23574212.0,-7.000000000000001,-0.63
bmstl,220093387,-797262.0,-0.0,-0.34
borls,35701323,-4068415.0,-11.0,-0.31
brkvy,64741937,-9207361.0,-14.000000000000002,-14.59
bvsan,48464966,-2172985.0,-4.0,-5.2
bydnr,8690457,1449496.0,17.0,6.07
cates,45063501,1951308.0,4.0,1.67
conse,26833355,194579.0,1.0,0.03
cvkmd,1593255328,80441583.0,5.0,1.83
cwene,573085630,-67804513.0,-12.0,-3.78
dapgm,257394649,-4253726.0,-2.0,-0.2
dmrgd,148979364,878012.0,1.0,0.02
dofer,51190302,-5849770.0,-11.0,-3.85
ebebk,52637022,-935852.0,-2.0,-1.15
ekos,433810026,-1630923.0,-0.0,-0.03
eksun,19820651,-4390316.0,-22.0,-1.29
enery,208583965,-2999057.0,-1.0,-0.15
