hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,2838788105,319447103.0,11.0,2.03
asels,19711501972,-1204143852.0,-6.0,-20.56
reedr,170505796,-11352623.0,-7.000000000000001,-0.4
miatk,997957347,83858066.0,8.0,3.09
sdttr,497578904,-27833803.0,-6.0,-14.71
ingrm,18804414,699080.0,4.0,13.79
atatp,286138012,15150420.0,5.0,7.43
alctl,45592640,6582301.0,14.000000000000002,18.28
karel,98548833,-5348361.0,-5.0,-0.49
aztek,37588719,983159.0,3.0,0.11
httbt,51461095,7840899.0,15.0,6.15
logo,273552295,41434298.0,15.0,20.47
ardyz,199269125,9126943.0,5.0,1.76
indes,54665223,-1959159.0,-4.0,-0.27
mobtl,104552009,11337038.0,11.0,1.16
penta,73459391,4449065.0,6.0,0.79
netas,26684267,-464742.0,-2.0,-0.95
arena,27081955,472089.0,2.0,0.43
escom,610657823,114278013.0,19.0,0.96
papil,1711105062,100977742.0,6.0,1.21
forte,879096801,-16984017.0,-2.0,-1.88
link,157946003,-1040021.0,-1.0,-1.37
vbtyz,54096864,-5366758.0,-10.0,-2.01
fonet,773831039,-22977160.0,-3.0,-0.11
mtrks,36378753,-6101036.0,-17.0,-3.43
edata,254775310,28130361.0,11.0,1.35
kfein,65725211,13120989.0,20.0,1.69
pkart,226374932,9188049.0,4.0,3.39
obase,23498944,2641642.0,11.0,3.69
kront,22663838,3316130.0,15.0,2.13
smart,617101005,-39730799.0,-6.0,-2.24
dgate,12667558,525915.0,4.0,2.76
despc,15519960,-215463.0,-1.0,-0.63
manas,1229630379,303564161.0,25.0,4.65
odine,473280196,69955882.0,15.0,80.91
patek,1120557683,61052844.0,5.0,1.1
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,186504866,-7695226.0,-4.0,-3.32
ekgyo,2211796228,-4301004.0,-0.0,-0.04
zrgyo,34730647,-11347095.0,-33.0,-7.04
srvgy,124776953,-10411344.0,-8.0,-0.25
rygyo,148181272,12405757.0,8.0,2.53
isgyo,62526601,5280645.0,8.0,1.77
basgz,95039355,16098104.0,17.0,8.15
aksgy,39763910,-3347133.0,-8.0,-0.66
ozkgy,73571964,-17904069.0,-24.0,-3.34
dggyo,6750807,847873.0,13.0,3.54
psgyo,357244417,17694817.0,5.0,0.1
yggyo,22960642,-6753398.0,-28.999999999999996,-41.43
akmgy,3765195,1013476.0,27.0,56.4
asgyo,60356775,-6623877.0,-11.0,-1.2
hlgyo,221654970,3071335.0,1.0,0.06
adgyo,63487108,17661181.0,28.000000000000004,14.4
akfgy,131991881,23110420.0,18.0,0.48
tsgyo,14823792,-239512.0,-2.0,-0.11
surgy,414455522,-15582953.0,-4.0,-2.54
klgyo,98908942,14497514.0,15.0,0.84
algyo,102301963,6105716.0,6.0,0.29
kzbgy,265879994,-7844302.0,-3.0,-0.1
sngyo,198710284,509999.0,0.0,0.01
vkgyo,68872302,5620942.0,8.0,0.21
pekgy,2794668168,31472308.0,1.0,0.13
fzlgy,114168067,15411623.0,13.0,1.68
begyo,49031256,405338.0,1.0,0.03
segyo,150220337,20283888.0,14.000000000000002,0.83
pehol,1089581626,-89547925.0,-8.0,-1.08
nugyo,24787303,-169195.0,-1.0,-0.06
agyo,6911329,2611891.0,38.0,2.65
dzgyo,45751916,1674435.0,4.0,0.31
msgyo,22904912,-4604138.0,-20.0,-1.15
mrgyo,138235202,-19908327.0,-14.000000000000002,-0.2
krgyo,47581987,-2156921.0,-5.0,-0.12
ozgyo,17033782,1898847.0,11.0,0.21
kgyo,127013049,-40983552.0,-32.0,-2.33
ygyo,11923551,0.0,0.0,0.0
avgyo,25767687,737550.0,3.0,0.36
tdgyo,21907566,-3506414.0,-16.0,-2.86
atagy,6332814,-1881981.0,-30.0,-3.95
idgyo,7611076,-149779.0,-2.0,-0.07
mhrgy,25874688,3614583.0,14.000000000000002,0.45
avpgy,70526022,-5933544.0,-8.0,-4.2
vrgyo,49380227,8037773.0,16.0,0.35
kzgyo,58992126,-1779335.0,-3.0,-0.65
eygyo,91223116,-519634.0,-1.0,-0.02
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,7027361741,-239924990.0,-3.0,-5.11
isctr,7663640681,-146875268.0,-2.0,-0.3
halkb,3441775052,637799976.0,19.0,9.02
vakbn,968956828,31657562.0,3.0,1.28
akbnk,8378370185,361578190.0,4.0,3.66
skbnk,544906909,8044670.0,1.0,0.17
albrk,299026338,22684160.0,8.0,0.65
ykbnk,7758862183,-603159287.0,-8.0,-3.16
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,639209381,-66742189.0,-10.0,-10.44
arclk,292720570,15769993.0,5.0,5.96
asels,19711501972,-1204143852.0,-6.0,-20.56
astor,4580691848,116830612.0,3.0,4.65
bimas,4424919106,867535647.0,20.0,130.64
ekgyo,2211794839,-4299616.0,-0.0,-0.04
enkai,1308077233,82006412.0,6.0,6.12
eregl,5929057115,329106928.0,6.0,1.77
froto,1418298878,178973244.0,13.0,13.99
gubrf,1590658982,104824544.0,7.000000000000001,34.68
hekts,320444887,-19041626.0,-6.0,-0.17
kchol,6446710391,782449563.0,12.0,23.43
trmet,1195045155,-36760425.0,-3.0,-5.16
tralt,9123723154,-110638351.0,-1.0,-0.74
krdmd,1319170862,120419992.0,9.0,2.93
odas,356447723,36768018.0,10.0,0.58
petkm,2595010902,300522808.0,12.0,2.06
pgsus,3787353415,510094667.0,13.0,24.85
sahol,4650879108,-229291441.0,-5.0,-4.74
sasa,3422857287,661504408.0,19.0,0.45
sise,2392469969,188605506.0,8.0,3.35
tavhl,1390606236,80440454.0,6.0,17.15
tcell,2698301919,554666303.0,21.0,23.24
thyao,15595621420,839762837.0,5.0,15.55
toaso,741118770,91666000.0,12.0,38.12
tuprs,11536816528,1159695957.0,10.0,22.95
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,34049306,293410.0,1.0,0.04
tatgd,110449183,190711.0,0.0,0.03
odas,356447723,36768018.0,10.0,0.58
cwene,795267530,54747033.0,7.000000000000001,1.98
uluun,32062341,1937197.0,6.0,0.41
AYDEM,81702128,19351788.0,24.0,5.78
conse,36728876,-3121040.0,-8.0,-0.26
ASELS,19711501972,-1204143852.0,-6.0,-20.56
TUPRS,11536816528,1159695957.0,10.0,22.95
KCHOL,6446710391,782449563.0,12.0,23.43
