hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,595426173,-47149628.0,-8.0,-1.4
asels,7323355590,-1096212082.0,-15.0,-64.06
reedr,377265957,46611506.0,12.0,0.98
miatk,3450636297,287552352.0,8.0,3.83
sdttr,1737155887,-236955194.0,-14.000000000000002,-36.25
ingrm,62781897,8860840.0,14.000000000000002,66.36
atatp,190148610,7592072.0,4.0,6.44
alctl,62558464,7493031.0,12.0,16.02
karel,740053996,-67846032.0,-9.0,-1.19
aztek,117431311,11986879.0,10.0,0.51
httbt,31579854,6980345.0,22.0,9.53
logo,209972703,16732889.0,8.0,12.44
ardyz,252742640,-16301980.0,-6.0,-3.7
indes,130699457,11343958.0,9.0,0.95
mobtl,63305901,-3375335.0,-5.0,-0.69
penta,72625554,644582.0,1.0,0.13
netas,55435814,9330305.0,17.0,11.59
arena,248500964,38845159.0,16.0,5.4
escom,259630347,6508692.0,3.0,0.15
papil,393845595,7044105.0,2.0,0.3
forte,288712537,19627179.0,7.000000000000001,6.93
link,405479181,68850285.0,17.0,1.05
vbtyz,62131329,31224278.0,50.0,12.38
fonet,571588549,84571696.0,15.0,0.84
mtrks,66150098,-3442841.0,-5.0,-1.28
edata,142545315,7643204.0,5.0,1.28
kfein,60399742,9751063.0,16.0,1.51
pkart,560552467,32814055.0,6.0,10.05
obase,35920236,8195988.0,23.0,9.21
kront,71896939,12094688.0,17.0,3.54
smart,162967217,3724123.0,2.0,0.85
dgate,294419380,30875704.0,10.0,10.86
despc,89586465,29861070.0,33.0,15.24
manas,1059560737,-71471354.0,-7.000000000000001,-1.96
odine,912717200,28337048.0,3.0,36.6
patek,3907189905,-325510703.0,-8.0,-2.25
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,197318303,22860022.0,12.0,12.13
ekgyo,2525050984,434976278.0,17.0,3.71
zrgyo,31490223,736228.0,2.0,0.51
srvgy,136028787,5463993.0,4.0,0.14
rygyo,42594818,-2564813.0,-6.0,-1.92
isgyo,41159350,-153664.0,-0.0,-0.08
basgz,32983911,-10302175.0,-31.0,-15.23
aksgy,61467781,10370688.0,17.0,1.62
ozkgy,124639419,27689617.0,22.0,2.96
dggyo,3804911,-1479500.0,-39.0,-12.18
psgyo,1332636496,471547324.0,35.0,1.13
yggyo,48780084,-5644097.0,-12.0,-27.88
akmgy,16133746,2048374.0,13.0,33.36
asgyo,85940727,-1617863.0,-2.0,-0.23
hlgyo,205917487,23703750.0,12.0,0.71
adgyo,199417058,31503038.0,16.0,9.93
akfgy,56636910,11011086.0,19.0,0.59
tsgyo,16571315,2105434.0,13.0,0.9
surgy,1191613740,-80523505.0,-7.000000000000001,-5.06
klgyo,92466298,3295143.0,4.0,0.19
algyo,1040690940,-160345038.0,-15.0,-1.12
kzbgy,252233409,1739767.0,1.0,0.02
sngyo,144993053,1913746.0,1.0,0.05
vkgyo,60995079,7222565.0,12.0,0.34
pekgy,4189685306,581785311.0,14.000000000000002,2.34
fzlgy,572717917,50810178.0,9.0,1.33
begyo,162755669,4756634.0,3.0,0.13
segyo,247665133,54243012.0,22.0,1.14
pehol,1448378621,-49631542.0,-3.0,-0.87
nugyo,35243567,653257.0,2.0,0.19
agyo,6720449,1119943.0,17.0,1.54
dzgyo,58074882,12737768.0,22.0,1.81
msgyo,32486078,-741727.0,-2.0,-0.15
mrgyo,334204392,16967573.0,5.0,0.1
krgyo,20309652,3107661.0,15.0,0.45
ozgyo,27568219,1662566.0,6.0,0.14
kgyo,444577765,-79542707.0,-18.0,-2.2
avgyo,19543520,777429.0,4.0,0.52
tdgyo,21343122,-3098956.0,-15.0,-2.48
atagy,3920709,-36898.0,-1.0,-0.12
idgyo,8402799,1302050.0,15.0,0.51
mhrgy,16911750,-953538.0,-6.0,-0.22
avpgy,58899422,4825202.0,8.0,5.1
vrgyo,66330214,13171623.0,20.0,0.49
kzgyo,253446804,31212212.0,12.0,3.32
eygyo,92252704,-3296162.0,-4.0,-0.1
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,6539974954,-264363575.0,-4.0,-5.58
isctr,9704603818,19649685.0,0.0,0.03
halkb,1847708694,268061691.0,15.0,5.73
vakbn,3718957762,427480799.0,11.0,3.66
akbnk,11831832522,617941910.0,5.0,3.94
skbnk,835099147,154223287.0,18.0,2.55
albrk,370165317,52385552.0,14.000000000000002,1.26
ykbnk,6744038427,242372989.0,4.0,1.38
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,578551907,11747655.0,2.0,2.05
arclk,295901991,35667700.0,12.0,13.85
asels,7323355590,-1096212082.0,-15.0,-64.06
astor,12850401721,-162078.0,-0.0,-0.0
bimas,2604170166,384653022.0,15.0,115.73
ekgyo,2525050984,434976278.0,17.0,3.71
enkai,1090513293,-11188031.0,-1.0,-1.15
eregl,5987770141,602402971.0,10.0,3.87
froto,2424906999,131557319.0,5.0,5.38
gubrf,1363038683,54439118.0,4.0,23.99
hekts,1324560279,220674559.0,17.0,0.67
kchol,3609178935,47479515.0,1.0,2.77
trmet,712107740,135575989.0,19.0,23.27
tralt,4154065516,220941840.0,5.0,2.29
krdmd,1556948640,-123831973.0,-8.0,-3.19
odas,1475336378,197264887.0,13.0,1.05
petkm,1607863444,-105274793.0,-7.000000000000001,-1.56
pgsus,2452764314,337902021.0,14.000000000000002,25.73
sahol,2888744466,-258701985.0,-9.0,-9.0
sasa,29165882655,1496396257.0,5.0,0.17
sise,4269280298,-386719969.0,-9.0,-4.51
tavhl,1259972268,-42785621.0,-3.0,-9.82
tcell,2346577523,324212073.0,14.000000000000002,16.51
thyao,17230182097,712977002.0,4.0,12.96
toaso,1088891026,176289098.0,16.0,51.6
tuprs,7944816909,-1037469520.0,-13.0,-34.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,122555883,412337.0,0.0,0.07
a1cap,202778907,-15346693.0,-8.0,-0.87
adgyo,199417058,31503038.0,16.0,9.93
agrot,263879849,-4708120.0,-2.0,-0.06
ahgaz,144469029,-3408568.0,-2.0,-0.66
akfye,133100864,10330957.0,8.0,1.81
alfas,192774560,31006397.0,16.0,6.96
asgyo,85940727,-1617863.0,-2.0,-0.23
atakp,15999006,507083.0,3.0,1.66
astor,12850401721,-162078.0,-0.0,-0.0
aztek,117431311,11986879.0,10.0,0.51
barma,117169429,3355572.0,3.0,1.71
begyo,162755669,4756634.0,3.0,0.13
bieny,101850184,1559731.0,2.0,0.38
bigch,61948547,-13292361.0,-21.0,-1.62
binho,475227619,47740206.0,10.0,0.97
bmstl,270101074,-70461578.0,-26.0,-21.56
borls,300078406,-78748736.0,-26.0,-1.91
brkvy,113819740,5530425.0,5.0,5.1
bvsan,400029437,122915108.0,31.0,40.13
bydnr,60806374,-15301666.0,-25.0,-10.76
cates,58680897,-9463758.0,-16.0,-6.46
conse,69002650,-7874708.0,-11.0,-0.39
cvkmd,709061943,66523214.0,9.0,3.5
cwene,1093563209,-88760611.0,-8.0,-3.1
dapgm,392710145,21401624.0,5.0,0.57
dmrgd,2095128608,456499441.0,22.0,1.61
dofer,148557012,-11510838.0,-8.0,-2.71
ebebk,54988410,7833488.0,14.000000000000002,10.78
ekos,839671383,424479.0,0.0,0.0
eksun,64343389,22169545.0,34.0,2.18
enery,357028009,90850789.0,25.0,2.3
ensri,1589090949,-72364431.0,-5.0,-0.6
eupwr,1288544906,-88617224.0,-7.000000000000001,-4.23
euren,446655332,-70339619.0,-16.0,-0.81
eygyo,92252704,-3296162.0,-4.0,-0.1
forte,288712537,19627179.0,7.000000000000001,6.93
fzlgy,572717917,50810178.0,9.0,1.33
gipta,188214851,981760.0,1.0,0.43
goknr,128445874,-3895537.0,-3.0,-0.67
grsel,225571106,12613308.0,6.0,18.12
gznmi,212324844,28219718.0,13.0,9.65
hatsn,234965054,9896226.0,4.0,2.08
hktm,141792509,27457931.0,19.0,2.82
httbt,31579854,6980345.0,22.0,9.53
imasm,291981102,4186897.0,1.0,0.05
inves,39610028,6262943.0,16.0,90.71
izenr,979233754,175872361.0,18.0,1.9
kayse,284545218,-50738873.0,-18.0,-0.91
kcaer,386318290,34086630.0,9.0,1.12
klrho,1970155726,569426335.0,28.999999999999996,33.3
klser,446115461,67036928.0,15.0,4.55
klsyn,34210968,2924409.0,9.0,1.08
kmpur,201190984,22527993.0,11.0,2.51
kopol,65282717,9498232.0,15.0,0.87
krpls,79487925,16312060.0,21.0,2.01
