tekno,10667152943.2,-1177843548.9,-11.0,7,26
gyo,3282819575.4,-74379972.4,-2.3,15,28
banka,20797131312.0,-2099974433.6,-10.1,1,7
bist30,62382788036.1,-4025718019.5,-6.5,8,18
harz,14859886176.0,-929945189.9,-6.3,25,63
bist500,89032175514.9,-4767387104.3,-5.4,105,263
enerji,4314528410.4,-392291667.7,-9.1,6,25
bist100,81781600588.5,-4873308185.1,-6.0,22,67
fonlar,412119276.5,-17440818.4,-4.2,3,8
fin_sigorta,681191942.6,-9230537.7,-1.4,3,6
cim_ins,2614472077.3,-87786234.8,-3.4,6,15
bist_100_disi,18553917642.8,-587815852.1,-3.2,87,212
