hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,860792769,54853738.0,6.0,4.94
asels,3433199323,-325972975.0,-9.0,-17.42
reedr,273201033,-28355727.0,-10.0,-1.08
miatk,904456742,-67273829.0,-7.000000000000001,-3.12
sdttr,1192035392,32391362.0,3.0,5.57
ingrm,18767631,14780.0,0.0,0.34
atatp,310891360,-21696336.0,-7.000000000000001,-9.67
alctl,50126151,-3285337.0,-7.000000000000001,-7.51
karel,224030241,-47736687.0,-21.0,-2.23
aztek,51687182,-13814001.0,-27.0,-12.11
httbt,68467772,-269890.0,-0.0,-0.21
logo,120588797,-6359275.0,-5.0,-9.79
ardyz,350115949,-114291970.0,-33.0,-9.42
indes,32152799,728096.0,2.0,0.19
mobtl,66128905,-8842569.0,-13.0,-1.06
penta,63305885,-3963007.0,-6.0,-1.07
netas,224282776,-22813375.0,-10.0,-8.62
arena,46307743,-2211812.0,-5.0,-1.73
escom,62512284,-6936630.0,-11.0,-0.37
papil,532087142,21306792.0,4.0,0.82
forte,39904361,-3992771.0,-10.0,-7.87
link,104560167,-6367370.0,-6.0,-41.99
vbtyz,34171014,-542432.0,-2.0,-0.36
fonet,260604450,28043305.0,11.0,1.85
mtrks,41734961,-4526040.0,-11.0,-2.67
edata,46676105,-5682216.0,-12.0,-0.66
kfein,255172128,41831970.0,16.0,1.88
pkart,29564248,3130558.0,11.0,8.65
obase,57054967,9808076.0,17.0,7.57
kront,91541982,1884266.0,2.0,0.31
smart,29825581,-4540376.0,-15.0,-4.24
dgate,56445850,13264818.0,24.0,21.01
despc,19584459,1593893.0,8.0,4.74
manas,159400279,20470659.0,13.0,1.27
odine,170984117,30701060.0,18.0,26.69
patek,2484160333,563111957.0,23.0,5.95
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,185328740,14544273.0,8.0,5.63
ekgyo,4352442190,-535219110.0,-12.0,-2.64
zrgyo,48660982,-6035157.0,-12.0,-2.98
srvgy,192921801,4399469.0,2.0,0.08
rygyo,68612237,-103635.0,-0.0,-0.04
isgyo,210003792,25668981.0,12.0,2.56
basgz,28092159,-2365868.0,-8.0,-2.96
aksgy,113048175,-15535019.0,-14.000000000000002,-1.08
ozkgy,57893602,-4431381.0,-8.0,-1.06
dggyo,14581099,3624741.0,25.0,8.76
psgyo,789099094,-241732.0,-0.0,-0.0
yggyo,19988091,-11983851.0,-60.0,-57.99
akmgy,7565920,446127.0,6.0,13.66
asgyo,60632071,3203924.0,5.0,0.67
hlgyo,169629640,20368970.0,12.0,0.51
adgyo,41904217,-3381080.0,-8.0,-3.61
akfgy,409056364,16077038.0,4.0,0.12
tsgyo,36356946,-2749510.0,-8.0,-0.61
surgy,139037956,-32463884.0,-23.0,-14.59
klgyo,59718025,-6400903.0,-11.0,-0.69
algyo,31774834,-452913.0,-1.0,-0.32
kzbgy,192223480,-30692998.0,-16.0,-2.12
sngyo,79126054,-6817925.0,-9.0,-0.42
vkgyo,72940046,3893033.0,5.0,0.14
pekgy,7730962112,-137009072.0,-2.0,-0.15
fzlgy,81282437,-18716212.0,-23.0,-2.83
begyo,410265598,-111373599.0,-27.0,-2.77
segyo,108022984,-5556772.0,-5.0,-0.26
tehol,2244656692,72022190.0,3.0,0.87
nugyo,45982893,1003763.0,2.0,0.26
agyo,4620775,360764.0,8.0,0.63
dzgyo,56286199,-4124815.0,-7.000000000000001,-0.55
msgyo,22253008,2267019.0,10.0,0.64
mrgyo,135815458,-12544065.0,-9.0,-0.26
krgyo,88991666,-9327062.0,-10.0,-0.38
ozgyo,154272132,32554448.0,21.0,1.85
kgyo,12396676,1394704.0,11.0,0.37
ygyo,5102958,0.0,0.0,0.0
avgyo,8764185,-947020.0,-11.0,-1.56
tdgyo,20114522,1871260.0,9.0,1.7
atagy,11432599,-1355450.0,-12.0,-1.71
idgyo,9720680,-647698.0,-7.000000000000001,-0.3
mhrgy,167911840,14159625.0,8.0,0.56
avpgy,88232491,-8068767.0,-9.0,-5.95
vrgyo,84123296,-12934930.0,-15.0,-0.54
kzgyo,41940780,2687198.0,6.0,1.63
eygyo,63287885,1630305.0,3.0,0.11
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2938158554,-249792111.0,-9.0,-12.46
isctr,4012552384,-353491157.0,-9.0,-1.33
halkb,617938836,-97697520.0,-16.0,-4.37
vakbn,513904658,-31307741.0,-6.0,-1.78
akbnk,5240333416,258748023.0,5.0,3.45
skbnk,534904371,-117172066.0,-22.0,-1.63
albrk,90845958,-12081915.0,-13.0,-1.15
ykbnk,3753392566,-597955861.0,-16.0,-5.36
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,371524572,-41464822.0,-11.0,-10.11
arclk,331485802,16481817.0,5.0,7.16
asels,3433199323,-325972975.0,-9.0,-17.42
astor,891239728,-121177377.0,-14.000000000000002,-15.53
bimas,1785842572,25507476.0,1.0,7.63
ekgyo,4352442190,-535219110.0,-12.0,-2.64
enkai,627078742,-68416324.0,-11.0,-7.91
eregl,5050812353,446470559.0,9.0,2.64
froto,1346949321,-217098195.0,-16.0,-18.52
gubrf,603251430,-54035349.0,-9.0,-26.09
hekts,1085927666,26844616.0,2.0,0.12
kchol,2904789300,-349534198.0,-12.0,-22.6
kozal,2123710452,-466706183.0,-22.0,-5.38
kozaa,461999775,-29628306.0,-6.0,-4.95
krdmd,1011922425,-168408695.0,-17.0,-5.0
odas,306315068,-17375516.0,-6.0,-0.36
petkm,1003434634,59657949.0,6.0,1.28
pgsus,4991190016,-928723688.0,-19.0,-47.94
sahol,1859524196,-234486441.0,-13.0,-12.21
sasa,16522132208,-266061956.0,-2.0,-0.08
sise,2489080947,-413264755.0,-17.0,-6.89
tavhl,431446190,-7362643.0,-2.0,-4.43
tcell,4228919874,-488561761.0,-12.0,-11.6
thyao,7568219786,-863700336.0,-11.0,-39.05
toaso,989425383,5492681.0,1.0,1.39
tuprs,3030421438,165774171.0,5.0,9.39
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,117629129,-34231072.0,-28.999999999999996,-4.61
a1cap,140965369,-25111292.0,-18.0,-1.79
