tekno,18517499483.7,-470516653.1,-2.5,11,25
gyo,12929878700.2,949233273.6,7.3,21,24
banka,26077514706.1,-1760013813.2,-6.7,3,5
bist30,78119542632.3,-2116458963.3,-2.7,5,21
harz,46517933179.8,15442285.3,0.0,39,56
bist500,121346810019.4,-3112010461.5,-2.6,154,240
enerji,7404428912.0,-180156956.1,-2.4,14,18
bist100,108990749411.2,-1599217051.3,-1.5,31,60
fonlar,288357893.0,-96551042.6,-33.5,3,5
fin_sigorta,3846253873.9,344323829.2,9.0,6,5
cim_ins,3454919520.5,137801947.1,4.0,13,10
bist_100_disi,36589217167.2,-1067241450.3,-2.9,131,193
