hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,173548962,10883630.0,6.0,4.01
asels,4508839291,444754993.0,10.0,18.37
reedr,521170268,-109579334.0,-21.0,-2.13
miatk,2023353600,168230248.0,8.0,3.24
sdttr,81197868,730307.0,1.0,1.67
ingrm,34261142,-2932675.0,-9.0,-37.82
atatp,125705243,-8410252.0,-7.000000000000001,-9.52
alctl,120662172,1698062.0,1.0,1.67
karel,308911456,50001195.0,16.0,1.76
aztek,85274759,1300843.0,2.0,0.75
httbt,113134564,29689199.0,26.0,13.01
logo,77089171,16788866.0,22.0,37.44
ardyz,113777854,-16554566.0,-15.0,-3.96
indes,37256687,-9448018.0,-25.0,-2.13
mobtl,39922185,-4299957.0,-11.0,-0.84
penta,53273552,-1432182.0,-3.0,-0.4
netas,70031773,-4750785.0,-7.000000000000001,-4.63
arena,27191389,-2088718.0,-8.0,-2.21
escom,303955119,-9280365.0,-3.0,-0.11
papil,227109103,-2197349.0,-1.0,-0.16
forte,666371399,-77976660.0,-12.0,-9.98
link,895836832,-17156.0,-0.0,-0.01
vbtyz,22735085,-377565.0,-2.0,-0.3
fonet,128267572,-7175386.0,-6.0,-0.17
mtrks,65680713,-19446127.0,-30.0,-7.79
edata,35946243,-784027.0,-2.0,-0.12
kfein,97331107,19477454.0,20.0,1.98
pkart,22720364,-2164588.0,-10.0,-7.55
obase,18923063,-585634.0,-3.0,-1.15
kront,47063709,1950257.0,4.0,0.68
smart,20341776,-201325.0,-1.0,-0.26
dgate,34600929,-4904747.0,-14.000000000000002,-11.33
despc,32442999,-3647536.0,-11.0,-5.96
manas,104221584,0.0,0.0,0.0
odine,571929233,58452211.0,10.0,27.79
patek,882361456,-14985589.0,-2.0,-0.5
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,91290277,-12568863.0,-14.000000000000002,-10.84
ekgyo,4460551838,163876010.0,4.0,0.7
zrgyo,43373339,-10944307.0,-25.0,-5.76
srvgy,84338591,2516002.0,3.0,0.1
rygyo,77647872,17564482.0,23.0,5.03
isgyo,92579661,2584818.0,3.0,0.58
basgz,49067796,-1137127.0,-2.0,-0.99
aksgy,55751765,-9664014.0,-17.0,-1.35
ozkgy,51976725,-4654089.0,-9.0,-1.33
dggyo,5971121,-470054.0,-8.0,-2.55
psgyo,1273340180,10191159.0,1.0,0.02
yggyo,28705390,-4351212.0,-15.0,-21.25
akmgy,13278737,-4578440.0,-34.0,-80.83
asgyo,39212512,5291209.0,13.0,1.55
hlgyo,238024120,38235200.0,16.0,0.68
adgyo,58476352,-4929921.0,-8.0,-4.19
akfgy,114264099,21363050.0,19.0,0.52
tsgyo,423016852,-9397726.0,-2.0,-0.21
surgy,684228311,20950126.0,3.0,1.6
klgyo,170891373,-2582516.0,-2.0,-0.1
algyo,225314928,33689627.0,15.0,4.59
kzbgy,320466395,-50830196.0,-16.0,-2.26
sngyo,145233100,-7634834.0,-5.0,-0.26
vkgyo,113972013,-13459721.0,-12.0,-0.3
pekgy,3198267215,12587053.0,0.0,0.05
fzlgy,404751312,-31142314.0,-8.0,-1.02
begyo,62573181,1364332.0,2.0,0.12
segyo,185510855,20971616.0,11.0,0.71
pehol,3074959380,383702086.0,12.0,4.37
nugyo,30566706,-9132.0,-0.0,-0.0
agyo,10361638,-600944.0,-6.0,-0.45
dzgyo,75567255,18163984.0,24.0,1.73
msgyo,22474957,576445.0,3.0,0.15
mrgyo,194211941,16897979.0,9.0,0.27
krgyo,76963449,6830299.0,9.0,0.3
ozgyo,153856788,-3480522.0,-2.0,-0.08
kgyo,89752186,4686658.0,5.0,0.33
ygyo,779320136,0.0,0.0,0.0
avgyo,59348699,1864285.0,3.0,0.39
tdgyo,80727173,-1499708.0,-2.0,-0.59
atagy,7635778,54319.0,1.0,0.1
