tekno,10266809987.0,360735825.4,3.5,14,18
gyo,5095054312.8,503139971.0,9.9,24,16
banka,31501511415.2,2547946404.9,8.1,6,2
bist30,89177216464.6,3505033083.8,3.9,19,6
harz,20126494305.8,-97336434.7,-0.5,43,41
bist500,111323022764.8,2199905488.1,2.0,220,139
enerji,7525883511.0,508999611.2,6.8,21,9
bist100,114534325447.9,5180342398.1,4.5,64,23
fonlar,332038230.5,56364450.0,17.0,5,6
fin_sigorta,667574461.3,17442250.7,2.6,6,3
cim_ins,2478465369.9,17557263.2,0.7,10,11
bist_100_disi,19649122020.4,602296787.7,3.1,167,124
