tekno,16442142054.0,-445481033.6,-2.7,12,24
gyo,12811715569.1,-612528900.2,-4.8,21,25
banka,29857189792.5,742155469.4,2.5,4,4
bist30,73959568863.5,-1175378126.8,-1.6,9,16
harz,30402384484.9,-1125231876.5,-3.7,34,60
bist500,137953956364.4,1017635952.9,0.7,198,195
enerji,6454340988.6,181633579.7,2.8,12,20
bist100,115118875805.6,-1001335690.5,-0.9,40,51
fonlar,344590835.0,147387369.3,42.8,5,4
fin_sigorta,2739748044.2,-114433097.5,-4.2,2,9
cim_ins,10893245728.7,416100171.4,3.8,12,11
bist_100_disi,43240933717.6,441993239.7,1.0,169,154
