hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,11189396873,1791737920.0,16.0,25.14
isctr,16881092910,2147331084.0,13.0,2.06
halkb,5115499227,-6726716.0,-0.0,-0.06
vakbn,2189428736,-59922441.0,-3.0,-0.99
akbnk,16760778164,1586087051.0,9.0,8.41
skbnk,828224315,115657563.0,14.000000000000002,1.16
albrk,650730229,73094105.0,11.0,1.01
ykbnk,17813340849,2667387634.0,15.0,5.93
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,445139441,11568320.0,3.0,0.44
asels,18662091118,1803727216.0,10.0,30.58
reedr,316072678,-68691193.0,-22.0,-1.57
miatk,588506596,8709020.0,1.0,0.55
sdttr,175660924,10192900.0,6.0,12.01
ingrm,17411178,-979032.0,-6.0,-24.69
atatp,181936738,-20007968.0,-11.0,-17.62
alctl,90782317,1170977.0,1.0,1.76
karel,132971153,-13422459.0,-10.0,-0.95
aztek,34218531,-4569438.0,-13.0,-0.61
httbt,60792257,-7255414.0,-12.0,-5.44
logo,141089529,-7709656.0,-5.0,-9.21
ardyz,229273121,-304838.0,-0.0,-0.06
indes,60220600,3103147.0,5.0,0.43
mobtl,228542025,57799918.0,25.0,2.62
penta,46604852,2614202.0,6.0,0.8
netas,172445137,-19993433.0,-12.0,-7.98
arena,37073487,-2347153.0,-6.0,-1.92
escom,88857733,-8563490.0,-10.0,-0.36
papil,524969267,6681792.0,1.0,0.25
forte,209290986,-10833446.0,-5.0,-4.94
link,131836933,-10449647.0,-8.0,-18.82
vbtyz,43043096,-819181.0,-2.0,-0.35
fonet,181399362,23087891.0,13.0,0.41
mtrks,26495831,-2440138.0,-9.0,-2.22
edata,190680844,-2288460.0,-1.0,-0.11
kfein,46826107,3152694.0,7.000000000000001,0.63
pkart,12896701,-774755.0,-6.0,-4.38
obase,35608717,1127304.0,3.0,1.34
kront,36276040,-868485.0,-2.0,-0.38
smart,20454728,1694218.0,8.0,1.97
dgate,26016878,-4976755.0,-19.0,-15.02
despc,28002109,-1931060.0,-7.000000000000001,-3.47
manas,809597936,-40352151.0,-5.0,-0.53
odine,198304382,9152138.0,5.0,15.71
patek,358455732,-28361476.0,-8.0,-1.61
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,253278521,6038755.0,2.0,1.93
ekgyo,5012653200,79132709.0,2.0,0.38
zrgyo,35681041,-550570.0,-2.0,-0.38
srvgy,127240959,-10409414.0,-8.0,-0.28
rygyo,75365935,21310435.0,28.000000000000004,7.9
isgyo,89771055,22242120.0,25.0,5.93
basgz,22293404,2741532.0,12.0,5.62
aksgy,60472189,-1244679.0,-2.0,-0.18
ozkgy,74437094,4872974.0,7.000000000000001,1.0
dggyo,3515728,-1281464.0,-36.0,-11.52
psgyo,556585775,46428838.0,8.0,0.23
yggyo,12109823,-1109225.0,-9.0,-12.58
akmgy,5090490,-1211194.0,-24.0,-49.89
asgyo,43808154,-7032848.0,-16.0,-1.85
hlgyo,343618455,-8321064.0,-2.0,-0.11
adgyo,106059867,-7387505.0,-7.000000000000001,-4.82
akfgy,122713811,6548461.0,5.0,0.16
tsgyo,104425179,11988458.0,11.0,0.88
surgy,721550604,-39683280.0,-5.0,-2.73
klgyo,479161215,70019812.0,15.0,1.05
algyo,167875715,-26575936.0,-16.0,-0.85
kzbgy,212313633,-13920159.0,-7.000000000000001,-0.96
sngyo,214852923,10028609.0,5.0,0.25
vkgyo,234697396,-5243402.0,-2.0,-0.07
