tekno,10162994159.7,-609588812.6,-6.0,19,17
gyo,19005894301.4,604064590.7,3.2,29,17
banka,16717327684.5,2014359006.2,12.0,7,1
bist30,59346126515.4,-504466067.7,-0.9,14,12
harz,20304495502.4,166533831.4,0.8,56,39
bist500,124504645142.6,1926148006.9,1.5,219,178
enerji,7405854778.2,-246028446.6,-3.3,15,17
bist100,99792855775.0,1558632561.2,1.6,56,36
fonlar,172484286.3,-4711733.1,-2.7,2,6
fin_sigorta,2337303741.2,195984378.4,8.4,6,5
cim_ins,3414582166.7,30180931.9,0.9,14,9
bist_100_disi,39143923852.5,818283887.4,2.1,178,148
