tekno,13136038774.3,-1409870768.1,-10.7,4,32
gyo,19714822422.8,-83071100.6,-0.4,8,38
banka,35805848111.2,-312129003.1,-0.9,4,4
bist30,90205470552.6,-1038092313.6,-1.2,9,17
harz,26496851992.4,-1587410010.5,-6.0,26,68
bist500,155091035946.2,-3591355395.6,-2.3,87,306
enerji,7073234138.8,-642363763.8,-9.1,7,25
bist100,132054441337.5,-2066432450.9,-1.6,24,67
fonlar,848857320.3,24478689.1,2.9,4,7
fin_sigorta,4412750536.9,-167643985.2,-3.8,4,7
cim_ins,4078560419.6,-389825220.4,-9.6,4,18
bist_100_disi,45691357799.3,-2011984655.2,-4.4,67,256
