tekno,11651461446.7,1017989712.3,8.7,19,16
gyo,13293125889.7,2541976463.0,19.1,26,19
banka,26108831270.0,604495657.4,2.3,5,3
bist30,64255688458.1,774787654.9,1.2,10,15
harz,23909701836.4,59365624.4,0.2,46,49
bist500,105819065262.6,3012575921.6,2.8,209,182
enerji,6167050881.4,10584573.9,0.2,20,12
bist100,88667193136.2,3218679405.1,3.6,46,44
fonlar,504480038.2,19970123.5,4.0,2,5
fin_sigorta,1547099855.9,-41398420.4,-2.7,4,7
cim_ins,3751090926.6,213264175.8,5.7,14,9
bist_100_disi,32249184691.8,435435064.5,1.4,175,147
