hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1266132697,-13017147.0,-1.0,-0.18
asels,13245743802,378852490.0,3.0,8.91
reedr,83759558,-530068.0,-1.0,-0.04
miatk,983232885,54048496.0,5.0,2.12
sdttr,2043804855,-6629767.0,-0.0,-0.78
ingrm,19045450,-3646852.0,-19.0,-79.97
atatp,240248847,-19900405.0,-8.0,-13.42
alctl,41349744,-2316012.0,-6.0,-7.31
karel,111451007,15869772.0,14.000000000000002,1.36
aztek,24582080,2476747.0,10.0,0.46
httbt,54328006,393594.0,1.0,0.31
logo,147727629,-18077087.0,-12.0,-18.62
ardyz,135182772,-11539059.0,-9.0,-3.6
indes,29258504,-2861663.0,-10.0,-0.81
mobtl,87619656,14153197.0,16.0,1.79
penta,52209824,4363365.0,8.0,1.22
netas,17257498,1741338.0,10.0,6.07
arena,23639999,947315.0,4.0,1.07
escom,39564819,0.0,0.0,0.0
papil,367218093,-66768592.0,-18.0,-3.56
forte,142802111,17557880.0,12.0,11.07
link,110700026,14611938.0,13.0,30.93
vbtyz,217810974,-9777421.0,-4.0,-1.02
fonet,234352809,48936574.0,21.0,0.66
mtrks,35593002,-2440688.0,-7.000000000000001,-1.53
edata,230427303,32760048.0,14.000000000000002,1.57
kfein,112331469,15548590.0,14.000000000000002,1.39
pkart,46863783,-4993813.0,-11.0,-8.44
obase,276654314,-74747278.0,-27.0,-10.97
kront,18088992,-495488.0,-3.0,-0.43
smart,344666623,-4820272.0,-1.0,-0.39
dgate,34058019,3010664.0,9.0,6.26
despc,15588487,-1897324.0,-12.0,-5.88
manas,534375709,97709387.0,18.0,2.03
odine,368684630,48665810.0,13.0,67.31
patek,237786514,25617960.0,11.0,2.09
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,68576907,-4060110.0,-6.0,-4.97
ekgyo,5856455354,-812190358.0,-14.000000000000002,-3.4
zrgyo,15898835,20735.0,0.0,0.03
srvgy,121265770,-6634451.0,-5.0,-0.18
rygyo,40685556,5041478.0,12.0,3.55
isgyo,53555800,16363396.0,31.0,6.65
basgz,24980747,1658352.0,7.000000000000001,3.21
aksgy,43247081,-8188460.0,-19.0,-1.6
ozkgy,48477232,6189680.0,13.0,1.91
dggyo,2395143,-316428.0,-13.0,-4.18
psgyo,315115056,24848769.0,8.0,0.2
yggyo,12337134,-3177719.0,-26.0,-39.66
akmgy,1914875,-777813.0,-41.0,-88.36
asgyo,24476519,-877053.0,-4.0,-0.41
hlgyo,183067989,12094695.0,7.000000000000001,0.32
adgyo,74323235,16354045.0,22.0,12.52
akfgy,83853079,6159603.0,7.000000000000001,0.22
tsgyo,25671166,-555134.0,-2.0,-0.16
surgy,560763819,-2904725.0,-1.0,-0.38
klgyo,95682120,12474289.0,13.0,0.87
algyo,166132589,-17095740.0,-10.0,-0.53
kzbgy,143351722,4211772.0,3.0,0.11
sngyo,137798147,17757202.0,13.0,0.62
vkgyo,68658096,185870.0,0.0,0.01
pekgy,1873944934,-302058767.0,-16.0,-1.95
fzlgy,124500425,4687764.0,4.0,0.46
