tekno,14058484315.3,1930708926.2,13.7,12,20
tekno,14058484315.3,1930708926.2,13.7,12,20
gyo,5010117726.6,-369522969.4,-7.4,15,28
banka,23333993040.4,2329200070.5,10.0,5,3
bist30,83576316864.3,7234910915.2,8.7,15,9
harz,20638310259.6,3405048.5,0.0,32,56
bist500,111284763645.6,8151973504.4,7.3,171,196
enerji,6295069031.4,19018796.8,0.3,10,21
bist100,108257408677.4,8573696216.4,7.9,47,40
fonlar,316990277.5,92316461.9,29.1,3,7
fin_sigorta,787691833.5,-67655095.4,-8.6,5,4
cim_ins,3134932560.8,121638410.0,3.9,11,12
bist_100_disi,18242041788.1,-400073884.9,-2.2,133,167
