hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1747352670,81375518.0,5.0,4.5
asels,8375102085,1151869803.0,14.000000000000002,15.98
reedr,703213870,3667007.0,1.0,0.06
miatk,1422738568,245207487.0,17.0,6.62
sdttr,293509150,-775929.0,-0.0,-0.53
ingrm,33811720,2800086.0,8.0,32.03
atatp,43534078,7118333.0,16.0,13.34
alctl,79040994,1133890.0,1.0,1.37
karel,52149084,4476406.0,9.0,0.73
aztek,96546817,-7965127.0,-8.0,-3.32
httbt,102432753,10302758.0,10.0,4.3
logo,121220327,12939630.0,11.0,12.83
ardyz,102273097,11985658.0,12.0,2.96
indes,63252489,8226465.0,13.0,0.87
mobtl,35321347,-1998736.0,-6.0,-0.2
penta,65567878,-2248097.0,-3.0,-0.44
netas,33347511,5507331.0,17.0,8.35
arena,73691056,6224389.0,8.0,3.07
escom,32255609,-231508.0,-1.0,-0.02
papil,412956399,91182189.0,22.0,6.96
forte,85632086,1841448.0,2.0,1.49
link,51844138,-794819.0,-2.0,-6.11
vbtyz,32256243,765756.0,2.0,0.43
fonet,48433137,1236303.0,3.0,0.32
mtrks,50905900,8343994.0,16.0,3.64
edata,20451081,-778049.0,-4.0,-0.14
kfein,85862186,10961035.0,13.0,13.47
pkart,21141585,-429188.0,-2.0,-1.14
obase,18278844,883120.0,5.0,1.22
kront,25501280,6114182.0,24.0,3.96
smart,23547498,766329.0,3.0,0.8
dgate,27827112,7563342.0,27.0,12.49
despc,36867244,5156220.0,14.000000000000002,5.86
manas,43613364,-6164519.0,-14.000000000000002,-1.43
odine,532625523,-11889291.0,-2.0,-2.76
patek,619494994,39422260.0,6.0,4.99
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,197962625,20053919.0,10.0,5.42
ekgyo,4413535483,79547654.0,2.0,0.22
zrgyo,215689349,27248335.0,13.0,2.44
srvgy,121394882,-17006856.0,-14.000000000000002,-0.35
rygyo,118494048,5717187.0,5.0,0.58
isgyo,148323604,-16230369.0,-11.0,-1.76
basgz,51784656,32441014.0,63.0,16.33
aksgy,46757857,5874614.0,13.0,0.79
ozkgy,123231331,-38771948.0,-31.0,-3.3
dggyo,8202087,-1394648.0,-17.0,-5.9
psgyo,448410370,-32442641.0,-7.000000000000001,-0.11
yggyo,29240630,1981094.0,7.000000000000001,4.88
akmgy,12947591,-818061.0,-6.0,-13.19
asgyo,32803438,2031290.0,6.0,0.62
hlgyo,165744508,-2957971.0,-2.0,-0.04
adgyo,37426267,-3990347.0,-11.0,-2.95
akfgy,146263460,-27462520.0,-19.0,-0.33
tsgyo,464592283,-38613017.0,-8.0,-0.72
surgy,55914974,1741545.0,3.0,1.12
klgyo,110186413,-7500216.0,-7.000000000000001,-0.29
algyo,45123540,-4151669.0,-9.0,-1.6
kzbgy,107948374,10053982.0,9.0,0.54
sngyo,192704576,15654059.0,8.0,0.24
vkgyo,186562414,-23132929.0,-12.0,-0.23
pekgy,352957164,-5080930.0,-1.0,-0.02
fzlgy,78047832,1401851.0,2.0,0.54
begyo,424063768,-32009261.0,-8.0,-1.02
segyo,46646088,4132686.0,9.0,0.42
pehol,1154132907,77404184.0,7.000000000000001,0.96
nugyo,16779070,-1187015.0,-7.000000000000001,-0.43
agyo,11717060,-5317872.0,-45.0,-2.66
dzgyo,115573114,-24151617.0,-21.0,-1.72
msgyo,11781341,-239478.0,-2.0,-0.08
mrgyo,167794335,-15425714.0,-9.0,-0.11
krgyo,97410164,9879598.0,10.0,1.13
ozgyo,28837660,6692481.0,23.0,0.98
kgyo,30647678,3680726.0,12.0,0.33
ygyo,427010075,1042783.0,0.0,0.01
avgyo,28940787,7379430.0,25.0,2.29
tdgyo,251333937,-2297105.0,-1.0,-0.13
atagy,7952748,-1719627.0,-22.0,-2.13
idgyo,8253409,-306357.0,-4.0,-0.08
mhrgy,17706812,2221951.0,13.0,0.52
avpgy,162184376,-15595273.0,-10.0,-5.11
vrgyo,29141222,-1325534.0,-5.0,-0.11
kzgyo,27125841,3395530.0,13.0,2.31
eygyo,26109066,1494348.0,6.0,0.11
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,6951899560,-153615749.0,-2.0,-2.45
isctr,15080880115,804825535.0,5.0,0.65
halkb,1479499116,169795470.0,11.0,2.26
vakbn,2050597816,230145397.0,11.0,2.65
akbnk,17132901161,-290561204.0,-2.0,-0.91
skbnk,303340311,12068844.0,4.0,0.16
albrk,260788517,3733517.0,1.0,0.08
ykbnk,14656879329,-2227020328.0,-15.0,-3.68
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,1109417502,67473092.0,6.0,5.03
arclk,369785222,12980277.0,4.0,4.89
asels,8375102085,1151869803.0,14.000000000000002,15.98
astor,1886888133,44149709.0,2.0,2.26
bimas,9836305096,-690570294.0,-7.000000000000001,-28.89
ekgyo,4413535483,79547654.0,2.0,0.22
enkai,4910624901,-104318683.0,-2.0,-1.27
eregl,5577699572,-143914046.0,-3.0,-0.55
froto,1997264384,228302114.0,11.0,116.57
gubrf,1818503270,-23330291.0,-1.0,-3.14
hekts,330180387,23186015.0,7.000000000000001,0.22
kchol,4327374713,397651891.0,9.0,14.57
kozal,1915054973,102774034.0,5.0,1.28
kozaa,535079790,-17177157.0,-3.0,-2.38
krdmd,2638674312,-139662212.0,-5.0,-1.49
odas,381041957,-23442011.0,-6.0,-0.28
petkm,1030722505,10464686.0,1.0,0.16
pgsus,3307629346,389665191.0,12.0,29.62
sahol,5963135359,460108865.0,8.0,6.19
sasa,1985474872,91279349.0,5.0,0.15
sise,1979686949,-75852470.0,-4.0,-1.37
tavhl,926514004,47536637.0,5.0,12.71
tcell,4891704625,177669477.0,4.0,3.2
thyao,15855785470,1017666386.0,6.0,19.19
toaso,2296898896,-159897099.0,-7.000000000000001,-11.81
tuprs,3534311888,79653309.0,2.0,3.1
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,80825552,-7993818.0,-10.0,-1.64
a1cap,45623435,2396355.0,5.0,0.23
adgyo,37426267,-3990347.0,-11.0,-2.95
agrot,231859669,-3024568.0,-1.0,-0.1
ahgaz,157822604,-31020858.0,-20.0,-4.06
akfye,74143787,-4994360.0,-7.000000000000001,-1.0
alfas,162451561,-7248679.0,-4.0,-2.08
asgyo,32803438,2031290.0,6.0,0.62
atakp,14727459,-574721.0,-4.0,-1.41
astor,1886888133,44149709.0,2.0,2.26
aztek,96546817,-7965127.0,-8.0,-3.32
barma,30621506,502410.0,2.0,0.26
begyo,424063768,-32009261.0,-8.0,-1.02
bieny,104717811,32310240.0,31.0,9.68
bigch,22856439,-1889040.0,-8.0,-2.01
binho,77093043,-67544.0,-0.0,-0.18
bmstl,174679124,-15054157.0,-9.0,-3.62
borls,114986166,8098872.0,7.000000000000001,5.93
brkvy,73929095,-3706782.0,-5.0,-2.58
bvsan,104426907,-6768946.0,-6.0,-6.12
bydnr,17166373,-3913684.0,-23.0,-4.53
cates,31403749,-1546303.0,-5.0,-1.32
conse,35985191,-2159732.0,-6.0,-0.15
cvkmd,249465955,-21323771.0,-9.0,-0.76
cwene,95298081,-4140272.0,-4.0,-0.68
dapgm,104269299,-531989.0,-1.0,-0.04
dmrgd,87979281,-2431172.0,-3.0,-0.36
dofer,18792635,1825160.0,10.0,2.26
