tekno,12692440222.4,500716723.6,3.9,12,23
gyo,17784295311.9,631026270.6,3.5,25,21
banka,23390701670.6,-1904842896.7,-8.1,2,6
bist30,66015986846.4,-5744480888.5,-8.7,7,19
harz,22662074380.8,706701642.3,3.1,44,51
bist500,145228607939.5,-3051394602.6,-2.1,140,254
enerji,7108974412.1,-178967072.4,-2.5,10,22
bist100,102244239871.6,-4468325458.3,-4.4,43,48
fonlar,1094162069.3,-275187696.2,-25.2,4,7
fin_sigorta,5571353036.8,-25363417.1,-0.5,3,8
cim_ins,3518562085.6,-102303415.0,-2.9,8,14
bist_100_disi,60553977096.6,-749311650.3,-1.2,108,216
