tekno,18414791171.4,737418431.4,4.0,15,21
gyo,11640846314.4,124152620.5,1.1,16,30
banka,36356740742.2,-4967449525.5,-13.7,1,7
bist30,95285445967.9,3146637051.9,3.3,17,8
harz,50010348736.9,-1528559673.3,-3.1,34,61
bist500,137759931910.4,641476433.4,0.5,167,224
enerji,9841101349.6,-181562647.5,-1.8,12,20
bist100,136596920333.0,781479190.6,0.6,38,52
fonlar,571626080.4,-196050805.0,-34.3,3,8
fin_sigorta,2300144042.4,109627688.5,4.8,1,10
cim_ins,2357873203.7,-66000904.2,-2.8,13,10
bist_100_disi,44167919104.2,-592019.5,-0.0,135,186
