tekno,20028195447.8,1396266581.4,7.0,24,10
gyo,15677113837.4,-1335991905.7,-8.5,24,22
banka,36036483221.6,-1570510930.1,-4.4,3,5
bist30,86234470146.0,1982704805.4,2.3,13,12
harz,53090394393.9,-4464695367.3,-8.4,39,55
bist500,140853123463.9,663273470.4,0.5,205,185
enerji,7189380396.0,202339208.3,2.8,16,16
bist100,148383309160.1,-1922201330.2,-1.3,63,27
fonlar,420412889.5,-201598363.0,-48.0,5,4
fin_sigorta,7220540331.2,-93717572.9,-1.3,4,7
cim_ins,2319954051.8,238601602.7,10.3,15,8
bist_100_disi,39072098481.4,-1422248149.5,-3.6,155,166
