tekno,19784145903.7,-1702080898.7,-8.6,13,23
gyo,11196280757.4,-148840934.2,-1.3,24,22
banka,37255161593.6,-658748413.4,-1.8,3,4
bist30,93104956624.4,-4124065496.0,-4.4,6,20
harz,34659616167.2,-1670940937.5,-4.8,20,73
bist500,133685322109.5,-7532965454.6,-5.6,137,253
enerji,8106703850.3,-401194468.3,-4.9,10,22
bist100,129108577917.1,-4116746243.6,-3.2,27,63
fonlar,1356633424.4,-461268928.2,-34.0,1,10
fin_sigorta,10014605779.1,-27625168.1,-0.3,7,4
cim_ins,2893562907.0,-142918190.9,-4.9,6,17
bist_100_disi,36601574164.8,-1950687849.9,-5.3,118,202
