tekno,19442797066.2,-448655461.9,-2.3,21,15
gyo,14687038779.6,844281130.1,5.7,29,16
banka,26497455933.3,3740346577.5,14.1,4,3
bist30,108477594831.4,4603014828.3,4.2,15,8
harz,56803293878.4,-2167315871.5,-3.8,58,35
bist500,172002645109.4,7517869207.6,4.4,229,160
enerji,11780210859.0,-705020016.6,-6.0,17,15
bist100,147885305245.9,6148878059.7,4.2,59,30
fonlar,187086404.0,40911307.9,21.9,3,4
fin_sigorta,2046744048.6,274743324.5,13.4,4,7
cim_ins,4442641039.3,287444398.9,6.5,14,9
bist_100_disi,54145768103.5,1031227609.4,1.9,185,136
