hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,367049907,-37281025.0,-10.0,-8.54
asels,5083208633,539470506.0,11.0,16.1
reedr,211986154,45537562.0,21.0,2.02
miatk,300484028,-10998151.0,-4.0,-1.17
sdttr,188645178,20886508.0,11.0,19.26
ingrm,52170194,8763200.0,17.0,63.95
atatp,25245826,1899188.0,8.0,6.25
alctl,38333950,-589769.0,-2.0,-1.7
karel,27624024,-4161213.0,-15.0,-1.26
aztek,29428545,-1301546.0,-4.0,-1.74
httbt,17809899,2168356.0,12.0,4.97
logo,117853775,-37293023.0,-32.0,-49.43
ardyz,59794377,6932929.0,12.0,3.39
indes,37778091,-4755793.0,-13.0,-0.89
mobtl,57621551,-5821690.0,-10.0,-0.69
penta,33701882,4223708.0,13.0,1.68
netas,29681406,1047739.0,4.0,1.77
arena,53732214,6744417.0,13.0,4.36
escom,130602060,-4038219.0,-3.0,-0.1
papil,86007179,-10390704.0,-12.0,-3.56
forte,72823199,-735323.0,-1.0,-0.75
link,65623990,-13257122.0,-20.0,-141.08
vbtyz,44270798,3255289.0,7.000000000000001,1.54
fonet,47792034,588715.0,1.0,0.18
mtrks,14727146,2350812.0,16.0,3.09
edata,22883699,-2850706.0,-12.0,-0.53
kfein,34630168,310504.0,1.0,0.83
pkart,21194303,5096813.0,24.0,15.28
obase,17079114,7757.0,0.0,0.01
kront,103319208,2591437.0,3.0,0.27
smart,40288250,-1566072.0,-4.0,-0.96
dgate,70088761,12462935.0,18.0,13.24
despc,20747440,-321941.0,-2.0,-0.72
manas,91469185,512482.0,1.0,0.03
odine,875756701,9080173.0,1.0,1.1
patek,926496000,171955506.0,19.0,4.04
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,161497528,-12354957.0,-8.0,-5.31
ekgyo,4455622831,952012436.0,21.0,4.02
zrgyo,85016755,-1932226.0,-2.0,-0.53
srvgy,255240280,43435030.0,17.0,0.51
rygyo,152962799,24727422.0,16.0,3.42
isgyo,139602535,5103601.0,4.0,0.65
basgz,25267707,-1177893.0,-5.0,-1.69
aksgy,39570272,-787654.0,-2.0,-0.14
ozkgy,62514365,-2973939.0,-5.0,-0.61
dggyo,4313852,246168.0,6.0,1.94
psgyo,246120977,26808036.0,11.0,0.25
yggyo,9874131,-1111371.0,-11.0,-9.27
akmgy,4712595,256273.0,5.0,10.6
asgyo,34590017,3378882.0,10.0,1.07
hlgyo,197308822,29508881.0,15.0,0.51
adgyo,47865842,-413610.0,-1.0,-0.3
akfgy,153610343,-6573659.0,-4.0,-0.12
tsgyo,50122638,-2217152.0,-4.0,-0.32
surgy,104208758,12380098.0,12.0,5.6
klgyo,95972507,-1968041.0,-2.0,-0.13
algyo,42959302,-1620662.0,-4.0,-0.74
kzbgy,390282036,30027707.0,8.0,0.92
sngyo,86050030,12883530.0,15.0,0.67
vkgyo,116850906,13013787.0,11.0,0.27
pekgy,159928911,70247735.0,44.0,0.72
fzlgy,47213544,2820838.0,6.0,2.07
begyo,148522830,7230226.0,5.0,0.61
segyo,67242743,731127.0,1.0,0.05
pehol,728552293,16304771.0,2.0,0.34
nugyo,28061891,3781835.0,13.0,1.07
agyo,7005402,-3425583.0,-49.0,-3.29
dzgyo,60974322,1835424.0,3.0,0.2
msgyo,32304574,7761384.0,24.0,0.99
mrgyo,196494577,-1858785.0,-1.0,-0.02
krgyo,37786286,-246576.0,-1.0,-0.04
ozgyo,98604467,-9489723.0,-10.0,-0.85
kgyo,22783084,1546291.0,7.000000000000001,0.24
ygyo,4594109,0.0,0.0,0.0
avgyo,5283305,2722793.0,52.0,4.77
tdgyo,17804461,-2402532.0,-13.0,-1.97
atagy,7208183,455774.0,6.0,0.74
idgyo,29622678,-1899506.0,-6.0,-0.2
mhrgy,18110613,3365403.0,19.0,1.02
avpgy,64156634,10649165.0,17.0,10.85
vrgyo,116746541,1178567.0,1.0,0.03
kzgyo,37542438,4330182.0,12.0,2.64
eygyo,20398361,3539032.0,17.0,0.42
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5151464600,321959919.0,6.0,8.86
isctr,8034400398,886894231.0,11.0,1.63
halkb,1478225123,-197244573.0,-13.0,-3.61
vakbn,949725684,-100312264.0,-11.0,-2.97
akbnk,5391350119,514977785.0,10.0,6.73
skbnk,836069008,-6325886.0,-1.0,-0.05
albrk,140580656,-4871194.0,-3.0,-0.3
ykbnk,6750584135,446726356.0,7.000000000000001,2.27
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,350882572,67310073.0,19.0,17.01
arclk,226727976,31132938.0,14.000000000000002,17.46
asels,5083208633,539470506.0,11.0,16.1
astor,970168167,-75624698.0,-8.0,-7.42
bimas,2028339122,238023998.0,12.0,58.88
ekgyo,4455622831,952012436.0,21.0,4.02
enkai,675349726,124960760.0,19.0,12.01
eregl,6059913846,305477962.0,5.0,1.38
froto,918688826,148783053.0,16.0,15.59
gubrf,916735451,98287927.0,11.0,25.75
hekts,793491973,106992853.0,13.0,0.46
