hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,362251270,-51620155.0,-14.000000000000002,-12.38
asels,3961494109,-110290715.0,-3.0,-3.25
reedr,467226477,72293656.0,15.0,2.05
miatk,725933471,49281416.0,7.000000000000001,2.97
sdttr,127036713,-12562765.0,-10.0,-20.19
ingrm,29321195,-1854470.0,-6.0,-27.15
atatp,115802624,-6796630.0,-6.0,-5.85
alctl,152334297,-46608591.0,-31.0,-37.5
karel,91731899,15570681.0,17.0,1.5
aztek,41479473,-626666.0,-2.0,-0.65
httbt,73382385,6688058.0,9.0,3.87
logo,80935898,-10921469.0,-13.0,-17.42
ardyz,132036253,28537387.0,22.0,6.78
indes,72985015,7525817.0,10.0,0.84
mobtl,80894743,3484225.0,4.0,0.18
penta,56171759,2603337.0,5.0,0.71
netas,37369489,1844956.0,5.0,3.06
arena,74808896,-2736523.0,-4.0,-1.77
escom,33376786,-478424.0,-1.0,-0.04
papil,183144104,10744467.0,6.0,1.34
forte,65649040,24963016.0,38.0,26.11
link,52586608,1289380.0,2.0,11.82
vbtyz,27574361,1352156.0,5.0,1.08
fonet,106738551,9536205.0,9.0,1.33
mtrks,71945910,9447325.0,13.0,3.23
edata,31398532,-2857903.0,-9.0,-0.38
kfein,188293243,16305658.0,9.0,10.39
pkart,20260157,-2632274.0,-13.0,-8.79
obase,12451921,-292148.0,-2.0,-0.71
kront,19814367,-436117.0,-2.0,-0.41
smart,39885881,-6127087.0,-15.0,-4.52
dgate,23829650,1151596.0,5.0,2.62
despc,25357480,-1157685.0,-5.0,-2.33
manas,49512666,-6041215.0,-12.0,-1.36
odine,373831416,-13286608.0,-4.0,-4.76
patek,1965825415,-242201272.0,-12.0,-12.91
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,136108976,16215831.0,12.0,7.26
ekgyo,1836042405,-209617318.0,-11.0,-1.81
zrgyo,114837812,-6658662.0,-6.0,-1.25
srvgy,187519761,3961258.0,2.0,0.07
rygyo,139062324,23874567.0,17.0,2.6
isgyo,60786769,-3602797.0,-6.0,-1.16
basgz,30723001,6610584.0,22.0,6.55
aksgy,73028359,-3785544.0,-5.0,-0.38
ozkgy,53554544,2323021.0,4.0,0.55
dggyo,8901439,-1074207.0,-12.0,-4.75
psgyo,740688364,72309241.0,10.0,0.18
yggyo,61056015,3493141.0,6.0,4.19
akmgy,19315070,-5053739.0,-26.0,-61.42
asgyo,31489059,980727.0,3.0,0.34
hlgyo,119092652,-3046699.0,-3.0,-0.07
adgyo,45425775,1089822.0,2.0,0.75
akfgy,67536636,6564114.0,10.0,0.2
tsgyo,35815820,3774402.0,11.0,0.71
surgy,93693525,11173984.0,12.0,5.27
klgyo,139515646,20096492.0,14.000000000000002,0.76
algyo,52890918,16557742.0,31.0,6.11
kzbgy,162584185,-15205913.0,-9.0,-0.58
sngyo,285369516,44276792.0,16.0,0.54
vkgyo,143194979,4081778.0,3.0,0.06
pekgy,340382169,11368919.0,3.0,0.05
fzlgy,67505272,-2265981.0,-3.0,-1.03
begyo,592291428,-24778485.0,-4.0,-0.59
segyo,90531076,16286011.0,18.0,0.89
pehol,3003474382,-70074926.0,-2.0,-0.44
nugyo,21977706,-2580963.0,-12.0,-0.85
agyo,11452305,-1416823.0,-12.0,-0.87
dzgyo,115249778,9119812.0,8.0,0.69
msgyo,26644646,-375596.0,-1.0,-0.24
mrgyo,91749749,1838363.0,2.0,0.03
krgyo,136289645,-11350911.0,-8.0,-1.07
ozgyo,23995394,2484913.0,10.0,0.53
kgyo,19935791,-1609446.0,-8.0,-0.24
ygyo,367584319,1388864.0,0.0,0.02
avgyo,6552303,-780631.0,-12.0,-0.95
tdgyo,176228022,-2931426.0,-2.0,-0.24
atagy,9620233,-825017.0,-9.0,-0.97
idgyo,8869927,576552.0,7.000000000000001,0.16
mhrgy,32003076,-5876203.0,-18.0,-0.86
avpgy,201363636,-8039268.0,-4.0,-2.67
vrgyo,41949090,-1629183.0,-4.0,-0.11
kzgyo,35467611,-1894043.0,-5.0,-1.16
eygyo,28524473,3135444.0,11.0,0.26
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3758264335,-64538857.0,-2.0,-2.46
isctr,8683449633,1856257017.0,21.0,3.47
halkb,1449612645,118156120.0,8.0,1.8
vakbn,1304199832,54195644.0,4.0,1.17
akbnk,5311682306,443287952.0,8.0,6.26
skbnk,424405843,99764870.0,24.0,0.99
albrk,90416873,-22587479.0,-25.0,-1.87
ykbnk,6691677689,243877216.0,4.0,1.23
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,698147968,39058106.0,6.0,4.76
arclk,410546535,13875422.0,3.0,4.99
asels,3961494109,-110290715.0,-3.0,-3.25
astor,2083744207,-116930384.0,-6.0,-6.62
bimas,5017810244,47564862.0,1.0,5.0
ekgyo,1836042405,-209617318.0,-11.0,-1.81
enkai,1911429900,180963673.0,9.0,5.39
eregl,5468172423,616250525.0,11.0,2.89
froto,999975041,188613247.0,19.0,198.49
gubrf,1093677552,166966556.0,15.0,47.33
hekts,569668838,76231553.0,13.0,0.5
kchol,6346460306,63269859.0,1.0,1.83
kozal,3113643300,314712929.0,10.0,2.76
kozaa,392320378,59362706.0,15.0,12.13
krdmd,1644695320,3056532.0,0.0,0.06
odas,224616566,-19906655.0,-9.0,-0.52
petkm,862113243,27829616.0,3.0,0.59
pgsus,2292564959,268641801.0,12.0,33.22
sahol,1495659854,28277887.0,2.0,2.04
sasa,1875018046,248268820.0,13.0,0.52
sise,1777009592,208789319.0,12.0,4.75
tavhl,1147823974,405138994.0,35.0,92.61
tcell,4659918430,882344557.0,19.0,20.73
thyao,8869604018,-565361475.0,-6.0,-21.5
toaso,1922576081,141033038.0,7.000000000000001,15.98
tuprs,3271730489,332184991.0,10.0,14.65
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,176707828,-6764026.0,-4.0,-0.74
a1cap,217246603,9589752.0,4.0,0.24
adgyo,45425775,1089822.0,2.0,0.75
agrot,231800695,-11295142.0,-5.0,-0.46
ahgaz,71034076,1317097.0,2.0,0.39
akfye,166046525,-3452337.0,-2.0,-0.37
alfas,156943104,7448634.0,5.0,2.55
asgyo,31489059,980727.0,3.0,0.34
atakp,29489479,4225296.0,14.000000000000002,5.99
astor,2083744207,-116930384.0,-6.0,-6.62
aztek,41479473,-626666.0,-2.0,-0.65
barma,29829984,1457535.0,5.0,0.95
begyo,592291428,-24778485.0,-4.0,-0.59
bieny,73993934,5454626.0,7.000000000000001,2.34
bigch,84638167,6646414.0,8.0,2.41
binho,94647757,-6137983.0,-6.0,-15.11
bmstl,156417737,-8341588.0,-5.0,-2.34
borls,118799778,-17033955.0,-14.000000000000002,-13.15
brkvy,125882285,-16766035.0,-13.0,-8.57
bvsan,582738564,-84077280.0,-14.000000000000002,-16.4
bydnr,11047309,230024.0,2.0,0.46
cates,23554316,-4073727.0,-17.0,-5.37
conse,46985721,6343018.0,13.0,0.39
cvkmd,349182166,-36074696.0,-10.0,-1.13
cwene,191324663,61702.0,0.0,0.01
dapgm,85588320,-12443400.0,-15.0,-1.25
dmrgd,48049192,-6447505.0,-13.0,-1.8
dofer,17643449,596705.0,3.0,0.95
ebebk,39935401,3395201.0,9.0,4.64
ekos,42983990,-693335.0,-2.0,-0.36
eksun,43672403,-592911.0,-1.0,-0.08
enery,105087390,-12701113.0,-12.0,-0.46
ensri,47522184,-3650417.0,-8.0,-1.49
eupwr,173733239,8090327.0,5.0,1.79
euren,208954250,-4054382.0,-2.0,-0.1
eygyo,28524473,3135444.0,11.0,0.26
forte,65649040,24963016.0,38.0,26.11
fzlgy,67505272,-2265981.0,-3.0,-1.03
gipta,57366581,6767860.0,12.0,6.53
goknr,321704843,11313999.0,4.0,0.9
grsel,237819817,39847358.0,17.0,36.7
gznmi,31715833,-3558252.0,-11.0,-9.26
hatsn,44894129,1436830.0,3.0,1.4
hktm,234062818,-10081326.0,-4.0,-0.62
httbt,73382385,6688058.0,9.0,3.87
imasm,44979769,-2354734.0,-5.0,-0.14
inves,59877825,2015562.0,3.0,7.78
izenr,116908082,7553583.0,6.0,0.37
kayse,48810409,-401397.0,-1.0,-0.16
kcaer,233703656,-1063397.0,-0.0,-0.05
klrho,40609205,-3267443.0,-8.0,-2.15
klser,62287147,2326756.0,4.0,1.23
klsyn,47682334,7028587.0,15.0,0.92
kmpur,97567209,11225243.0,12.0,2.28
kopol,143849553,-9490427.0,-7.000000000000001,-0.41
krpls,16168205,153990.0,1.0,0.07
ktlev,812414407,-144594540.0,-18.0,-12.51
kzgyo,35467611,-1894043.0,-5.0,-1.16
lider,93800305,2342305.0,2.0,4.43
macko,30344039,743434.0,2.0,2.92
makim,19029493,-3708064.0,-19.0,-3.73
marbl,27609468,-226865.0,-1.0,-0.1
mekag,19222909,-1518810.0,-8.0,-3.37
mhrgy,32003076,-5876203.0,-18.0,-0.86
obase,12451921,-292148.0,-2.0,-0.71
ofsym,35575622,2546543.0,7.000000000000001,2.98
oncsm,137135940,81984.0,0.0,0.06
ozsub,50358169,-176595.0,-0.0,-0.13
paseu,342696248,-52726242.0,-15.0,-5.65
pcilt,22683289,3299061.0,15.0,2.43
pltur,116430790,10618536.0,9.0,2.7
pnlsn,35422585,1923528.0,5.0,2.29
prdgs,28903357,249800.0,1.0,0.04
psgyo,740688364,72309241.0,10.0,0.18
reedr,467226477,72293656.0,15.0,2.05
rnpol,8444079,740215.0,9.0,2.28
rubns,21968551,2489677.0,11.0,2.64
sdttr,127036713,-12562765.0,-10.0,-20.19
segyo,90531076,16286011.0,18.0,0.89
skymd,52970844,-8182613.0,-15.0,-2.68
smrtg,145814486,13925771.0,10.0,3.64
snica,39063120,2131385.0,5.0,0.24
soke,68955039,11117702.0,16.0,1.95
suntk,171303875,-6346177.0,-4.0,-1.6
suwen,21838064,7219452.0,33.0,8.02
tabgd,272257117,7773308.0,3.0,5.07
tarkm,140639594,13599361.0,10.0,38.03
taten,112778307,-14532132.0,-13.0,-5.41
tera,937949382,-58909730.0,-6.0,-2.94
