tekno,15115583991.6,1239773177.9,8.2,21,15
gyo,11454067799.7,268357709.4,2.3,28,18
banka,24133855128.8,-214258346.3,-0.9,5,3
bist30,100310043062.0,5717507764.7,5.7,18,7
harz,30294579937.8,191910602.0,0.6,52,41
bist500,158250836232.4,8335233170.8,5.3,240,152
enerji,9536381071.3,-57678483.8,-0.6,19,13
bist100,134723650591.3,5715975757.9,4.2,59,32
fonlar,855641060.9,-58774252.4,-6.9,2,8
fin_sigorta,1801106142.9,166620671.7,9.3,7,4
cim_ins,5171465749.6,-124062228.0,-2.4,12,11
bist_100_disi,49087426525.0,787825771.6,1.6,192,130
