hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,589105429,-72561731.0,-12.0,-9.09
asels,3840785084,317515789.0,8.0,14.05
reedr,335790644,24382976.0,7.000000000000001,0.76
miatk,754778906,15850914.0,2.0,0.82
sdttr,256279699,17360729.0,7.000000000000001,12.63
ingrm,30453302,3038882.0,10.0,42.03
atatp,111726313,-2168984.0,-2.0,-2.12
alctl,117197448,27232715.0,23.0,25.86
karel,202148719,33572285.0,17.0,1.55
aztek,97177207,16121322.0,17.0,7.49
httbt,94631827,2565578.0,3.0,1.32
logo,108003147,21929333.0,20.0,34.49
ardyz,328672374,4491440.0,1.0,0.4
indes,57457786,268172.0,0.0,0.04
mobtl,117344520,15817414.0,13.0,1.03
penta,79992254,547435.0,1.0,0.12
netas,200390320,13847110.0,7.000000000000001,4.46
arena,98076912,-11563709.0,-12.0,-4.02
escom,76755286,-4322361.0,-6.0,-0.19
papil,434270280,-114101646.0,-26.0,-4.96
forte,102394524,-24691110.0,-24.0,-20.65
link,50790122,0.0,0.0,0.0
vbtyz,99227975,-4907709.0,-5.0,-1.15
fonet,112517005,14231710.0,13.0,2.1
mtrks,65257391,-12548357.0,-19.0,-4.84
edata,259835757,4477496.0,2.0,0.1
kfein,86037778,-7451697.0,-9.0,-0.94
pkart,47006335,461566.0,1.0,0.77
obase,44430626,617952.0,1.0,0.58
kront,32527935,4132296.0,13.0,1.67
smart,78045399,-3488023.0,-4.0,-1.29
dgate,75813187,14721424.0,19.0,16.45
despc,51130558,874412.0,2.0,1.02
manas,61423646,-4944849.0,-8.0,-0.73
odine,277490711,23136156.0,8.0,12.01
patek,2361496042,280857350.0,12.0,3.27
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,183318840,1698650.0,1.0,0.67
ekgyo,2646610150,-18353595.0,-1.0,-0.13
zrgyo,30079487,3471310.0,12.0,2.75
srvgy,533574513,67034225.0,13.0,0.48
rygyo,228755694,28024776.0,12.0,2.97
isgyo,228342744,4344114.0,2.0,0.36
basgz,88772675,-18101933.0,-20.0,-7.25
aksgy,48204630,-2652655.0,-6.0,-0.4
ozkgy,79790539,1744593.0,2.0,0.31
dggyo,4543708,-524631.0,-12.0,-3.9
psgyo,1704384756,-349125853.0,-20.0,-0.58
yggyo,26800879,-16719517.0,-62.0,-55.66
akmgy,4070133,-909779.0,-22.0,-49.59
asgyo,39219794,5693773.0,15.0,1.73
hlgyo,122289179,-3894751.0,-3.0,-0.13
adgyo,168527362,-10430697.0,-6.0,-2.9
akfgy,158159170,14906802.0,9.0,0.29
tsgyo,50537084,-2654986.0,-5.0,-0.4
surgy,192556959,-37683500.0,-20.0,-13.2
klgyo,57167694,-1028777.0,-2.0,-0.11
algyo,51663861,-2098069.0,-4.0,-0.85
kzbgy,389156227,-6213468.0,-2.0,-0.22
sngyo,113497893,3724669.0,3.0,0.15
vkgyo,76419613,-4775425.0,-6.0,-0.16
pekgy,469817940,0.0,0.0,0.0
