tekno,22165079975.4,-1388237298.4,-6.3,3,32
gyo,9123092789.7,-1978702283.1,-21.7,8,38
banka,65557654423.4,-10071761303.7,-15.4,0,8
bist30,153200063163.7,-21214663243.1,-13.8,2,24
harz,33355286418.1,-4978737958.9,-14.9,21,71
bist500,191756422922.9,-22353773040.5,-11.7,74,314
enerji,14436210728.8,-1185898149.0,-8.2,5,27
bist100,187814316746.8,-25140208988.3,-13.4,12,78
fonlar,2433013476.2,-815282616.0,-33.5,2,9
fin_sigorta,1712651990.6,-327210688.3,-19.1,2,9
cim_ins,3215634752.9,-286171712.0,-8.9,6,17
bist_100_disi,34055951586.2,-3956412274.1,-11.6,65,253
