tekno,16188507085.7,-729404281.2,-4.5,10,26
gyo,21514024196.7,-1212007133.2,-5.6,11,35
banka,26269610045.2,-1195452684.8,-4.6,2,6
bist30,117205500498.1,-4852134967.5,-4.1,7,19
harz,52215364156.5,-372012429.0,-0.7,32,63
bist500,214318820261.6,-10160207447.1,-4.7,122,272
enerji,18975960512.9,-181726735.2,-1.0,10,22
bist100,163848661559.4,-4924563380.5,-3.0,28,64
fonlar,303964883.0,-100695127.4,-33.1,3,8
fin_sigorta,1590783668.0,-62710681.7,-3.9,4,7
cim_ins,2868959179.4,-170078138.7,-5.9,5,18
bist_100_disi,71618313441.1,-5685434566.5,-7.9,102,221
