hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,392642730,34813055.0,9.0,1.66
asels,10911727702,-42804163.0,-0.0,-1.59
reedr,57119716,-8518543.0,-15.0,-0.89
miatk,296122669,-1909385.0,-1.0,-0.19
sdttr,201972187,-25623475.0,-13.0,-3.07
ingrm,6884748,-1457010.0,-21.0,-83.36
atatp,343999654,-35076016.0,-10.0,-32.36
alctl,45138092,1179665.0,3.0,3.16
karel,92911657,3083601.0,3.0,0.3
aztek,12430152,-663563.0,-5.0,-0.21
httbt,16475092,-3678525.0,-22.0,-8.24
logo,45709702,-4044141.0,-9.0,-12.08
ardyz,228938967,-20741707.0,-9.0,-8.16
indes,81608214,512380.0,1.0,0.08
mobtl,36779226,8822382.0,24.0,3.18
penta,23661428,-1536503.0,-6.0,-0.88
netas,298662540,-26075242.0,-9.0,-8.3
arena,21867741,454082.0,2.0,0.45
escom,75811867,-9416468.0,-12.0,-0.7
papil,159850489,19304528.0,12.0,1.64
forte,305925844,10648008.0,3.0,4.23
link,62507246,5681860.0,9.0,0.52
vbtyz,173275934,41924167.0,24.0,9.39
fonet,81870979,-11308160.0,-14.000000000000002,-0.72
mtrks,98180564,-12806757.0,-13.0,-4.4
edata,35423230,-7797275.0,-22.0,-4.21
kfein,23660289,-345096.0,-1.0,-0.12
pkart,43896888,-7389342.0,-17.0,-22.63
obase,52919695,-8547655.0,-16.0,-6.11
kront,20748240,-5317139.0,-26.0,-6.66
smart,23525988,-1654266.0,-7.000000000000001,-1.74
dgate,34491398,8535911.0,25.0,24.93
despc,10827066,-1635729.0,-15.0,-6.26
manas,891767548,-206441558.0,-23.0,-7.69
odine,1631730910,-692365203.0,-42.0,-753.61
patek,230360671,-32011267.0,-14.000000000000002,-3.05
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,95940303,-8543212.0,-9.0,-8.63
ekgyo,2016248251,-24277755.0,-1.0,-0.25
zrgyo,19584468,-1437271.0,-7.000000000000001,-1.42
srvgy,36856665,6755387.0,18.0,0.47
rygyo,265069564,86857280.0,33.0,15.49
isgyo,42459911,-5338803.0,-13.0,-3.55
